age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,technician,divorced,secondary,no,6,no,no,cellular,8,mar,120,2,-1,0,unknown,1
1,housemaid,married,tertiary,no,1,no,no,unknown,11,mar,233,1,-1,0,unknown,1
1,admin.,married,primary,no,2701,yes,no,telephone,22,mar,87,6,-1,0,unknown,1
1,entrepreneur,married,tertiary,no,-6,no,no,cellular,21,aug,117,2,45,0,unknown,1
1,unemployed,married,primary,no,4936,yes,no,cellular,17,mar,523,3,-1,0,unknown,1
1,services,single,secondary,no,57,no,yes,unknown,9,jul,174,1,-1,0,unknown,1
1,technician,married,secondary,no,5050,no,no,cellular,22,sep,151,5,-1,0,unknown,1
1,self-employed,single,secondary,no,286,yes,yes,unknown,12,may,206,8,-1,0,unknown,1
1,management,single,secondary,no,624,yes,no,cellular,21,nov,56,1,-1,0,unknown,1
1,technician,married,secondary,no,4863,yes,no,cellular,2,jan,171,2,224,6,success,1
1,admin.,single,secondary,no,95,yes,no,telephone,8,feb,132,2,-1,0,unknown,1
1,admin.,single,unknown,no,2229,yes,no,unknown,23,jul,188,6,77,0,unknown,1
1,retired,single,secondary,no,494,yes,no,cellular,17,apr,152,1,-1,0,unknown,1
1,student,married,secondary,no,5400,yes,yes,cellular,12,apr,199,1,41,0,unknown,1
1,self-employed,married,tertiary,no,1847,no,no,cellular,22,jul,204,3,-1,0,unknown,1
1,admin.,married,primary,no,519,no,no,unknown,10,jun,283,2,-1,0,unknown,1
1,entrepreneur,married,tertiary,no,26,no,no,unknown,15,jul,203,1,-1,0,unknown,1
1,retired,single,tertiary,no,63,yes,no,cellular,1,mar,172,4,5,0,unknown,1
1,admin.,married,primary,no,4209,yes,no,unknown,16,jul,60,6,-1,0,unknown,1
1,self-employed,divorced,tertiary,no,130,yes,no,cellular,28,jan,48,1,-1,0,unknown,1
1,retired,divorced,tertiary,no,1007,no,yes,cellular,28,apr,201,3,-1,0,unknown,1
1,management,divorced,primary,no,-2101,yes,yes,cellular,23,apr,143,1,-1,0,unknown,1
1,student,married,tertiary,no,1993,yes,no,cellular,11,mar,70,1,46,0,failure,1
1,housemaid,divorced,primary,no,2504,no,yes,cellular,22,aug,224,4,-1,0,unknown,1
1,retired,married,secondary,no,505,yes,no,cellular,13,mar,162,1,-1,0,unknown,1
1,self-employed,married,secondary,no,1396,yes,no,cellular,19,apr,70,1,-1,0,unknown,1
1,admin.,divorced,tertiary,no,302,yes,no,cellular,27,apr,66,2,40,0,unknown,1
1,entrepreneur,divorced,secondary,no,551,yes,no,cellular,13,jul,120,2,300,1,failure,1
0,entrepreneur,married,secondary,no,313,yes,no,unknown,10,may,249,2,-1,0,unknown,1
1,student,married,secondary,no,177,no,no,unknown,7,jun,270,1,-1,0,unknown,1
1,student,married,secondary,no,442,no,no,telephone,14,nov,84,3,46,0,success,1
1,admin.,married,primary,no,589,no,no,telephone,20,mar,272,10,-1,0,unknown,1
1,management,married,secondary,no,314,no,no,cellular,25,jan,72,5,-1,0,unknown,1
1,admin.,divorced,primary,no,22298,no,no,unknown,6,mar,125,3,-1,0,unknown,1
1,self-employed,single,tertiary,no,7,yes,no,unknown,7,mar,163,3,-1,0,unknown,1
1,management,married,primary,no,-74,no,no,cellular,15,mar,637,1,0,0,unknown,1
1,management,married,tertiary,no,37,yes,no,unknown,13,jun,392,1,-1,0,unknown,1
0,management,married,tertiary,no,1571,no,no,cellular,19,mar,140,3,18,0,unknown,1
1,admin.,single,secondary,no,2573,yes,no,telephone,18,jan,23,1,-1,0,unknown,1
1,management,married,tertiary,no,3981,yes,no,cellular,18,nov,343,3,-1,0,unknown,1
1,management,divorced,tertiary,no,-7,yes,no,cellular,20,jan,148,1,-1,0,unknown,1
1,services,married,tertiary,no,919,no,yes,unknown,7,jun,97,5,42,0,unknown,1
1,admin.,divorced,secondary,no,396,yes,yes,unknown,5,may,424,1,-1,0,unknown,1
1,unemployed,single,secondary,no,-6,yes,no,cellular,3,aug,72,4,174,5,failure,1
1,management,single,tertiary,no,3011,yes,no,cellular,14,jul,214,1,14,0,unknown,1
1,housemaid,married,tertiary,no,-104,no,no,cellular,13,aug,376,1,-1,0,unknown,1
1,technician,single,secondary,no,82,no,no,cellular,26,aug,46,12,-1,0,unknown,1
1,admin.,divorced,primary,no,1542,yes,yes,unknown,8,mar,412,5,-1,0,unknown,1
1,self-employed,single,tertiary,no,133,yes,no,cellular,6,sep,77,3,154,3,failure,1
1,admin.,single,secondary,no,465,no,yes,cellular,20,jan,164,3,-1,0,unknown,1
1,management,married,tertiary,no,1431,no,no,cellular,28,jul,168,5,-1,0,unknown,1
1,technician,married,secondary,no,685,yes,no,cellular,17,mar,123,1,-1,0,unknown,1
1,admin.,single,secondary,no,1709,yes,no,cellular,2,feb,322,1,-1,0,unknown,1
1,management,married,tertiary,no,1206,no,no,cellular,22,mar,157,2,-1,0,unknown,1
1,blue-collar,divorced,secondary,no,-584,yes,no,unknown,23,jun,426,2,-1,0,unknown,1
1,blue-collar,divorced,unknown,no,2617,yes,no,cellular,17,may,112,3,29,0,unknown,1
1,entrepreneur,married,secondary,no,-271,no,no,cellular,13,aug,285,2,-1,0,unknown,1
1,admin.,married,secondary,no,121,no,no,cellular,13,aug,121,5,-1,0,unknown,1
1,management,single,secondary,no,679,yes,no,cellular,18,apr,108,2,11,0,unknown,1
1,admin.,married,secondary,no,-107,yes,no,cellular,17,apr,219,2,1,0,unknown,1
1,housemaid,single,tertiary,no,1216,yes,no,cellular,29,aug,283,1,105,18,failure,1
1,admin.,married,secondary,no,101,yes,no,cellular,28,aug,170,14,-1,0,unknown,1
1,blue-collar,divorced,tertiary,no,5634,yes,no,cellular,31,jul,154,8,178,0,unknown,1
1,entrepreneur,married,primary,no,5742,yes,no,unknown,16,jun,258,1,-1,0,unknown,1
1,entrepreneur,single,secondary,no,2605,no,no,cellular,19,mar,325,1,-1,0,unknown,2
1,housemaid,single,primary,yes,-413,yes,no,cellular,5,jan,92,3,-1,0,unknown,1
1,student,married,tertiary,no,1293,no,no,telephone,3,jun,154,3,231,0,unknown,1
1,technician,single,secondary,yes,763,no,no,cellular,24,aug,67,4,-1,0,unknown,1
1,blue-collar,married,secondary,no,87,no,no,telephone,17,jan,926,3,88,0,unknown,1
1,services,married,secondary,no,2202,yes,no,cellular,18,may,479,2,353,4,other,1
1,entrepreneur,married,tertiary,no,1885,yes,no,cellular,9,jan,122,4,-1,0,unknown,1
1,student,married,secondary,no,4132,no,no,cellular,24,jun,180,16,-1,0,unknown,1
1,blue-collar,married,secondary,no,6166,yes,no,cellular,17,apr,247,1,49,0,unknown,1
1,admin.,married,primary,no,4988,yes,no,unknown,16,jun,44,1,-1,0,unknown,1
