age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,admin.,married,secondary,no,1299,no,no,cellular,17,nov,428,1,-1,0,unknown,1
1,retired,married,secondary,no,194,no,no,cellular,6,feb,884,2,0,0,success,2
1,blue-collar,divorced,primary,no,577,yes,yes,cellular,18,nov,51,4,0,0,unknown,1
0,technician,single,secondary,no,196,yes,no,telephone,2,jun,156,2,366,1,failure,1
1,student,married,secondary,no,162,no,no,unknown,17,jun,153,1,0,0,unknown,1
1,self-employed,married,secondary,no,738,yes,no,cellular,19,apr,120,1,-1,0,unknown,1
1,admin.,married,primary,no,123,yes,no,unknown,6,may,29,3,0,0,unknown,1
0,technician,married,secondary,no,135,no,no,cellular,27,apr,445,1,-1,0,unknown,2
1,management,single,tertiary,no,1995,no,no,cellular,1,dec,177,6,97,4,success,1
1,admin.,married,secondary,no,241,no,no,cellular,28,apr,302,1,0,0,unknown,2
1,admin.,single,secondary,no,490,yes,no,cellular,10,mar,156,1,-1,0,unknown,1
0,technician,married,secondary,no,3366,no,yes,cellular,2,dec,669,1,186,2,success,2
1,management,divorced,secondary,no,16,no,yes,cellular,28,jul,279,3,-1,0,unknown,1
1,admin.,single,primary,no,771,yes,no,unknown,20,jun,46,2,0,0,unknown,1
1,blue-collar,single,secondary,no,123,yes,no,cellular,19,may,134,1,348,1,failure,1
1,management,married,tertiary,no,5472,no,no,cellular,20,nov,170,1,-1,0,unknown,1
1,self-employed,single,secondary,no,281,yes,no,cellular,9,mar,30,2,0,0,unknown,1
1,management,divorced,tertiary,no,5823,no,no,cellular,22,nov,54,1,178,9,success,1
1,blue-collar,single,secondary,no,2403,yes,no,cellular,15,apr,467,1,0,0,unknown,1
1,blue-collar,single,unknown,no,167,no,no,cellular,17,may,101,1,257,2,failure,1
1,management,single,tertiary,no,5,no,no,unknown,6,mar,52,1,0,0,unknown,1
1,blue-collar,divorced,secondary,no,1007,no,no,cellular,18,nov,335,1,0,0,unknown,1
1,technician,single,secondary,no,2509,yes,no,cellular,18,jul,256,1,-1,0,unknown,1
1,admin.,married,primary,no,572,no,no,cellular,6,mar,51,1,185,1,failure,1
1,admin.,married,secondary,no,187,no,no,cellular,12,aug,172,3,0,0,unknown,2
1,technician,married,tertiary,no,1479,no,no,cellular,25,apr,42,2,0,0,unknown,1
1,student,married,secondary,no,375,yes,no,unknown,26,may,69,1,0,0,unknown,1
1,management,married,tertiary,no,751,no,no,cellular,12,jan,46,6,0,0,unknown,1
1,admin.,married,secondary,no,1532,no,no,cellular,29,apr,430,1,0,0,unknown,1
1,admin.,married,secondary,no,290,yes,yes,unknown,15,jun,255,1,0,0,unknown,1
1,management,married,secondary,no,55,no,no,cellular,12,aug,51,6,-1,0,unknown,1
