age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,admin.,married,primary,no,12,no,no,unknown,28,may,244,2,0,0,unknown,1
1,entrepreneur,married,tertiary,no,126,no,no,cellular,8,jan,218,1,0,0,unknown,1
1,technician,married,secondary,no,54,no,no,cellular,17,aug,151,1,-1,0,unknown,1
1,housemaid,single,tertiary,no,868,yes,no,cellular,7,jan,270,1,0,0,unknown,1
1,admin.,married,primary,no,2621,yes,no,unknown,21,mar,220,1,-1,0,unknown,1
1,admin.,married,primary,no,145,yes,no,cellular,28,nov,64,2,-1,0,unknown,1
1,admin.,single,secondary,no,57,yes,no,unknown,13,may,30,5,-1,0,unknown,1
1,admin.,single,secondary,no,57,yes,no,cellular,15,may,402,1,-1,0,unknown,1
1,management,married,secondary,no,48,yes,no,cellular,19,jan,462,1,-1,0,unknown,1
1,management,divorced,tertiary,no,6222,yes,no,cellular,17,may,257,4,0,0,unknown,1
0,admin.,married,primary,no,69,no,yes,telephone,24,jan,158,1,-1,0,unknown,1
1,services,divorced,secondary,no,37,no,no,cellular,24,jan,486,1,95,3,failure,2
1,retired,single,secondary,no,144,no,no,unknown,26,mar,662,3,0,0,unknown,2
1,services,divorced,secondary,no,520,yes,no,unknown,26,may,536,1,0,0,unknown,1
1,management,married,tertiary,no,1889,yes,no,cellular,17,aug,249,2,-1,1,other,1
0,retired,married,secondary,no,7508,no,no,cellular,28,apr,343,1,0,0,unknown,1
1,management,married,unknown,no,174,yes,no,unknown,19,jun,48,1,-1,0,unknown,1
1,self-employed,divorced,secondary,no,87,yes,no,cellular,25,jan,223,1,0,0,unknown,1
1,retired,married,secondary,no,131,no,no,cellular,8,aug,119,2,0,0,unknown,1
1,unemployed,married,secondary,no,5702,no,no,unknown,11,jul,672,1,0,0,unknown,2
1,technician,married,tertiary,no,89,no,no,cellular,10,aug,129,5,-1,0,unknown,1
1,blue-collar,married,primary,no,-16,yes,no,unknown,14,may,156,2,-1,0,unknown,1
1,technician,single,tertiary,no,88,no,no,cellular,13,apr,330,1,-1,0,unknown,2
1,technician,single,secondary,no,228,yes,no,cellular,26,mar,47,1,95,1,failure,1
1,blue-collar,single,secondary,no,39,yes,no,unknown,27,may,142,1,0,0,unknown,1
1,technician,married,tertiary,no,91,no,no,cellular,26,jul,656,2,-1,0,unknown,1
1,unemployed,married,secondary,no,808,no,no,cellular,5,aug,222,1,-1,0,unknown,1
1,services,married,secondary,no,1062,no,yes,cellular,29,jan,199,1,-1,0,unknown,1
1,housemaid,married,tertiary,no,552,yes,no,cellular,17,nov,73,1,-1,0,failure,1
1,housemaid,married,tertiary,no,2112,yes,no,cellular,17,apr,525,1,178,1,other,1
1,admin.,married,primary,no,107,yes,no,cellular,20,may,158,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,22,yes,no,unknown,14,may,58,1,0,0,unknown,1
1,housemaid,single,tertiary,no,-21,yes,yes,cellular,7,may,85,1,-1,0,unknown,1
1,student,single,tertiary,no,110,no,no,cellular,12,aug,127,2,0,0,unknown,1
