age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,retired,divorced,secondary,no,574,no,no,cellular,8,dec,459,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,443,yes,no,unknown,5,jun,673,1,0,0,unknown,1
1,services,married,secondary,no,100,no,no,cellular,20,apr,135,1,-1,0,unknown,1
1,admin.,married,secondary,no,491,yes,yes,cellular,5,dec,242,2,180,3,other,1
1,admin.,married,secondary,no,13,yes,no,cellular,6,may,212,1,-1,0,unknown,1
1,housemaid,married,tertiary,no,170,yes,no,cellular,14,apr,236,2,0,0,unknown,1
1,admin.,married,secondary,no,-37,yes,no,cellular,28,jan,146,3,0,0,unknown,1
1,student,married,secondary,no,1893,yes,no,unknown,20,mar,330,3,0,0,unknown,1
1,management,married,tertiary,no,3240,no,no,cellular,22,apr,1196,4,0,0,unknown,2
0,services,single,secondary,no,1539,no,no,cellular,2,dec,234,1,0,0,unknown,2
1,housemaid,married,secondary,no,15,yes,no,unknown,19,mar,335,1,0,0,unknown,1
1,blue-collar,married,secondary,no,255,yes,no,unknown,13,mar,248,1,0,0,unknown,1
1,retired,married,primary,no,4601,no,no,cellular,2,dec,342,1,-1,0,unknown,1
1,blue-collar,married,primary,no,451,yes,no,unknown,14,mar,228,3,0,0,unknown,1
1,management,married,tertiary,no,6350,no,no,cellular,29,jul,355,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,1643,no,no,cellular,20,nov,128,2,175,1,failure,1
1,services,divorced,secondary,no,59,yes,no,cellular,20,jan,49,1,-1,0,unknown,1
1,blue-collar,married,primary,no,10,no,no,unknown,19,jun,31,7,0,0,unknown,1
1,admin.,married,secondary,no,4148,no,no,cellular,20,oct,48,1,136,2,failure,1
1,blue-collar,divorced,secondary,no,117,yes,no,cellular,15,jan,673,1,0,0,unknown,1
1,blue-collar,married,primary,no,1852,yes,no,cellular,17,apr,126,1,0,0,unknown,1
1,services,married,secondary,no,1750,yes,no,cellular,14,apr,142,1,0,0,unknown,1
1,services,single,secondary,no,574,yes,no,cellular,5,dec,470,1,0,0,unknown,2
1,management,married,secondary,no,552,yes,no,unknown,1,jun,51,2,0,0,unknown,1
0,services,married,secondary,no,634,no,no,cellular,20,may,137,1,-1,8,other,2
1,technician,single,tertiary,no,23,no,yes,cellular,8,jul,218,1,0,0,unknown,1
1,management,single,tertiary,no,394,yes,no,unknown,27,mar,125,2,0,0,unknown,1
1,retired,married,secondary,no,583,no,no,cellular,8,jan,322,1,0,0,unknown,1
1,services,married,secondary,no,593,yes,no,cellular,17,apr,371,1,98,2,failure,2
1,services,married,secondary,no,1701,no,no,cellular,28,aug,353,2,-1,0,unknown,1
1,management,single,tertiary,no,71,no,no,unknown,27,mar,356,2,-1,0,unknown,1
1,admin.,married,secondary,no,509,yes,no,cellular,8,mar,222,1,-1,0,unknown,1
1,student,married,secondary,no,1773,yes,no,unknown,19,may,239,1,0,0,unknown,1
1,services,single,secondary,no,575,yes,no,unknown,14,mar,52,2,0,0,unknown,1
1,admin.,divorced,secondary,no,425,yes,no,cellular,14,mar,228,3,89,5,failure,1
1,housemaid,married,tertiary,yes,-2,no,no,cellular,20,apr,452,7,0,0,unknown,1
1,blue-collar,single,tertiary,no,61,yes,no,cellular,28,aug,220,1,192,3,failure,1
1,student,married,tertiary,no,545,yes,no,unknown,14,mar,1164,5,0,0,unknown,1
1,management,single,tertiary,no,348,yes,yes,cellular,11,may,674,1,354,2,failure,1
1,housemaid,married,tertiary,no,5757,yes,no,cellular,17,may,136,2,-1,0,unknown,1
1,housemaid,married,primary,no,423,no,yes,cellular,6,jan,153,1,0,0,unknown,1
1,blue-collar,married,secondary,no,18,yes,no,cellular,8,may,218,1,0,0,unknown,1
1,admin.,married,secondary,no,3572,no,no,cellular,28,apr,45,1,0,0,unknown,1
1,blue-collar,married,secondary,yes,1558,no,yes,cellular,1,dec,133,2,0,0,unknown,1
1,housemaid,single,secondary,no,384,yes,no,unknown,5,mar,74,1,0,0,unknown,1
1,blue-collar,married,tertiary,no,64,no,yes,cellular,24,jan,143,1,-1,0,unknown,1
1,entrepreneur,married,secondary,no,-38,no,yes,cellular,8,jul,62,1,0,0,unknown,1
1,admin.,married,secondary,no,49,yes,no,cellular,2,sep,234,3,97,2,failure,1
1,admin.,single,secondary,no,2004,yes,no,unknown,2,jun,140,1,0,0,unknown,1
1,blue-collar,married,primary,no,1737,no,no,telephone,2,dec,908,1,-1,0,unknown,2
1,blue-collar,married,secondary,no,43,no,no,unknown,2,jun,232,1,-1,0,unknown,1
1,retired,married,tertiary,no,2041,no,no,cellular,13,apr,140,5,-1,0,unknown,1
1,blue-collar,married,secondary,no,1359,yes,no,cellular,13,may,56,4,339,2,failure,1
1,admin.,married,secondary,no,611,no,no,cellular,29,jan,142,1,-1,0,unknown,1
1,admin.,single,secondary,no,1980,yes,no,cellular,14,apr,147,1,0,0,unknown,1
1,services,single,secondary,no,28,yes,no,cellular,11,dec,129,1,348,3,other,1
1,technician,married,secondary,no,650,yes,no,cellular,5,oct,137,1,95,0,success,1
1,management,single,tertiary,no,180,yes,no,cellular,17,apr,130,3,263,5,other,1
1,student,single,tertiary,no,486,no,no,cellular,28,aug,639,2,-1,0,unknown,1
1,entrepreneur,married,tertiary,no,56,yes,no,cellular,6,mar,230,1,187,1,failure,1
1,student,divorced,tertiary,no,685,no,no,cellular,24,jun,135,1,91,5,success,2
1,admin.,married,secondary,no,19,no,yes,unknown,20,mar,136,1,0,0,unknown,1
1,unemployed,married,secondary,no,567,no,no,cellular,5,jan,448,1,-1,0,unknown,2
1,blue-collar,married,secondary,no,427,no,no,cellular,20,nov,1135,1,135,1,other,2
1,management,married,tertiary,no,1630,yes,no,cellular,14,apr,240,1,116,3,failure,1
1,student,married,tertiary,no,2161,no,no,cellular,2,jun,340,1,89,1,failure,1
1,admin.,married,secondary,no,256,yes,no,telephone,13,may,248,1,0,0,unknown,1
1,blue-collar,married,secondary,no,39,yes,no,cellular,16,mar,241,1,355,5,other,1
1,student,married,tertiary,no,123,yes,no,cellular,12,jan,334,5,0,0,unknown,1
1,technician,married,secondary,no,1924,yes,no,unknown,28,mar,71,1,0,0,unknown,1
0,retired,married,secondary,no,509,no,no,cellular,20,may,220,1,93,4,other,2
1,admin.,married,secondary,no,68,yes,yes,unknown,11,mar,33,5,0,0,unknown,1
1,blue-collar,married,tertiary,no,527,yes,no,cellular,17,nov,125,3,105,8,other,1
1,retired,single,tertiary,no,688,yes,no,cellular,20,apr,141,1,0,0,unknown,1
1,admin.,single,secondary,no,619,no,no,cellular,17,may,603,1,-1,0,unknown,2
1,technician,single,secondary,no,491,yes,no,cellular,11,mar,348,2,115,5,failure,1
1,admin.,married,secondary,no,459,no,yes,unknown,5,jul,233,1,0,0,unknown,1
1,admin.,married,secondary,no,58,no,yes,telephone,29,jan,140,1,182,2,failure,1
1,management,single,tertiary,no,1932,yes,yes,cellular,3,apr,148,1,-1,0,unknown,1
1,services,divorced,secondary,no,587,yes,no,cellular,8,apr,133,3,0,0,unknown,1
1,housemaid,married,unknown,no,133,yes,no,cellular,11,may,353,1,356,1,failure,1
1,blue-collar,married,tertiary,no,469,yes,no,cellular,11,apr,630,3,0,0,unknown,1
1,student,married,secondary,no,292,no,yes,cellular,8,jan,61,1,0,0,unknown,1
1,technician,single,tertiary,no,62,yes,no,unknown,2,jun,141,3,0,0,unknown,1
1,blue-collar,married,secondary,no,1983,yes,no,unknown,5,mar,680,1,0,0,unknown,1
1,services,married,secondary,no,-49,yes,no,unknown,27,jul,128,1,0,0,unknown,1
1,admin.,married,secondary,no,96,yes,no,cellular,14,jul,493,5,-1,0,unknown,1
1,blue-collar,married,secondary,no,22,yes,no,cellular,11,may,237,1,-1,0,unknown,1
1,technician,single,tertiary,no,584,yes,no,unknown,19,mar,139,1,0,0,unknown,1
0,unemployed,married,tertiary,no,502,no,no,cellular,5,apr,60,1,-1,0,unknown,1
1,retired,married,tertiary,no,508,yes,yes,cellular,17,dec,849,2,116,3,success,2
1,admin.,divorced,secondary,no,1878,yes,no,cellular,8,mar,220,3,0,0,unknown,1
1,management,married,secondary,no,2281,no,no,cellular,13,aug,136,1,165,4,success,2
1,admin.,single,tertiary,no,2101,yes,no,unknown,23,may,321,2,0,0,unknown,1
1,student,single,tertiary,no,527,no,no,unknown,23,mar,140,1,0,0,unknown,1
1,admin.,married,secondary,no,-625,yes,no,unknown,26,mar,318,1,-1,0,unknown,1
1,student,married,tertiary,no,87,yes,no,cellular,17,may,464,2,0,0,unknown,2
1,management,married,tertiary,no,62,no,no,cellular,8,mar,238,1,-1,0,unknown,1
1,admin.,single,secondary,no,1984,no,no,cellular,5,dec,144,1,-1,0,unknown,1
1,blue-collar,single,secondary,no,16,no,no,cellular,8,jan,626,1,0,0,unknown,2
1,unemployed,single,primary,no,358,yes,yes,unknown,5,mar,242,1,0,0,unknown,1
1,management,married,tertiary,no,641,no,no,cellular,2,dec,221,1,94,1,failure,1
1,technician,married,tertiary,no,42,yes,no,cellular,20,apr,229,1,-1,0,unknown,1
1,housemaid,married,primary,no,28,yes,no,unknown,26,mar,129,1,0,0,unknown,1
1,admin.,divorced,secondary,no,1971,yes,no,unknown,7,jun,74,2,0,0,unknown,1
1,housemaid,married,tertiary,no,174,yes,no,cellular,12,apr,144,1,-1,0,unknown,1
1,admin.,married,secondary,no,585,yes,no,unknown,17,jul,345,1,0,0,unknown,1
1,admin.,married,secondary,no,2474,yes,no,telephone,18,jan,37,4,0,0,unknown,1
1,blue-collar,single,primary,no,172,no,yes,cellular,8,jul,321,1,0,0,unknown,1
1,admin.,single,secondary,no,331,yes,no,cellular,6,mar,148,1,0,0,unknown,1
