age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,self-employed,married,secondary,no,1974,yes,no,cellular,28,jan,35,1,-1,0,unknown,1
1,housemaid,divorced,primary,no,0,yes,no,cellular,18,nov,195,1,-1,0,unknown,1
1,blue-collar,divorced,secondary,no,0,yes,no,unknown,8,may,207,1,-1,0,unknown,1
1,management,divorced,tertiary,no,2947,no,no,cellular,11,mar,241,1,-1,0,unknown,2
1,technician,married,secondary,no,218,no,no,cellular,20,aug,71,5,-1,0,unknown,1
1,technician,single,tertiary,no,3603,no,no,cellular,12,aug,67,2,-1,0,unknown,1
1,self-employed,married,tertiary,no,1647,yes,no,cellular,9,jul,405,1,-1,0,unknown,1
1,self-employed,married,secondary,no,89,yes,no,cellular,20,apr,159,3,-1,0,unknown,1
1,services,married,primary,no,25,no,no,unknown,5,may,325,3,-1,0,unknown,1
1,blue-collar,married,primary,no,3769,yes,no,unknown,21,may,337,1,-1,0,unknown,1
1,entrepreneur,married,secondary,no,242,yes,no,cellular,29,jan,528,1,-1,0,unknown,1
1,management,divorced,tertiary,no,285,yes,no,cellular,25,jul,309,4,-1,0,unknown,1
1,admin.,married,secondary,no,260,yes,no,cellular,31,jul,146,2,-1,0,unknown,1
0,housemaid,married,primary,no,480,no,no,cellular,2,feb,184,2,-1,0,unknown,1
1,admin.,married,secondary,no,1780,no,no,unknown,5,jun,30,1,-1,0,unknown,1
1,self-employed,single,tertiary,no,-2,no,no,cellular,27,may,175,1,-1,0,unknown,1
1,technician,single,tertiary,no,175,no,yes,cellular,7,jul,144,1,-1,0,unknown,1
1,self-employed,married,tertiary,no,-23,yes,no,unknown,26,may,206,2,-1,0,unknown,1
1,admin.,single,secondary,no,-45,no,yes,unknown,9,jun,112,2,-1,0,unknown,1
1,blue-collar,married,secondary,no,1735,yes,yes,unknown,23,may,90,1,-1,0,unknown,1
1,retired,married,secondary,no,184,no,no,cellular,8,aug,111,2,-1,0,unknown,1
1,technician,divorced,unknown,no,727,yes,no,cellular,29,jul,912,2,-1,0,unknown,1
1,blue-collar,married,secondary,no,10,yes,no,unknown,20,may,79,1,-1,0,unknown,1
1,management,single,tertiary,no,0,no,no,telephone,13,aug,269,3,-1,0,unknown,1
1,retired,married,primary,no,1404,no,no,unknown,16,jun,293,1,-1,0,unknown,1
1,technician,single,secondary,no,7263,no,no,cellular,14,aug,497,3,-1,0,unknown,1
1,management,married,tertiary,no,730,no,no,telephone,14,dec,405,2,234,1,other,1
1,management,single,tertiary,no,4848,yes,no,telephone,21,aug,297,17,-1,0,unknown,1
1,management,single,tertiary,no,1927,yes,no,cellular,28,aug,979,2,-1,0,unknown,2
1,services,married,secondary,no,2146,no,no,cellular,20,nov,84,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,1127,yes,no,unknown,20,may,188,3,-1,0,unknown,1
1,services,married,secondary,no,6241,yes,no,cellular,7,jul,161,1,-1,0,unknown,1
1,management,single,tertiary,no,4536,no,no,cellular,22,may,191,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,1522,yes,yes,cellular,17,apr,444,1,-1,0,unknown,1
1,retired,divorced,tertiary,no,1223,no,no,cellular,19,nov,172,2,-1,0,unknown,1
1,management,divorced,tertiary,no,0,yes,no,cellular,15,jul,164,2,-1,0,unknown,1
1,services,married,secondary,no,6487,no,no,unknown,18,jun,48,1,-1,0,unknown,1
1,unemployed,single,tertiary,no,1603,no,no,cellular,5,feb,432,2,-1,0,unknown,1
1,blue-collar,married,primary,no,85,no,no,cellular,4,aug,553,2,-1,0,unknown,2
1,management,divorced,tertiary,no,1069,yes,no,cellular,14,may,120,1,173,2,failure,1
1,entrepreneur,married,secondary,no,1573,yes,no,cellular,19,nov,161,1,-1,0,unknown,1
1,blue-collar,single,primary,no,231,no,yes,cellular,30,jan,235,2,-1,0,unknown,1
1,entrepreneur,single,secondary,no,7416,yes,no,unknown,2,jun,80,3,-1,0,unknown,1
1,technician,married,secondary,no,318,no,no,cellular,13,oct,130,2,-1,0,unknown,1
0,retired,married,secondary,no,103,no,no,cellular,11,aug,259,3,-1,0,unknown,1
1,technician,divorced,tertiary,no,304,no,no,cellular,7,aug,222,3,-1,0,unknown,1
1,management,divorced,tertiary,no,7119,no,no,cellular,20,nov,381,2,-1,0,unknown,2
1,admin.,single,secondary,no,198,yes,no,unknown,29,may,112,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,6281,yes,yes,unknown,7,may,326,1,-1,0,unknown,1
1,services,divorced,secondary,no,-194,no,no,cellular,29,jan,230,1,-1,0,unknown,1
1,self-employed,married,secondary,no,1562,yes,no,cellular,5,feb,410,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,3332,yes,no,unknown,6,may,202,1,-1,0,unknown,1
1,technician,married,secondary,no,818,no,no,cellular,20,aug,125,2,-1,0,unknown,1
1,technician,single,secondary,no,87,yes,no,cellular,5,may,337,1,366,2,failure,1
1,retired,divorced,secondary,no,439,yes,no,unknown,5,may,375,1,-1,0,unknown,1
1,management,single,tertiary,no,1817,yes,no,unknown,19,may,329,1,-1,0,unknown,1
1,unemployed,divorced,tertiary,no,1094,yes,no,cellular,6,feb,40,1,-1,0,unknown,1
1,blue-collar,divorced,secondary,yes,-120,yes,no,cellular,3,feb,150,3,-1,0,unknown,1
1,blue-collar,married,secondary,no,1328,yes,no,unknown,28,may,165,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,1045,yes,no,telephone,20,apr,503,3,-1,0,unknown,1
1,technician,married,tertiary,no,3406,yes,no,cellular,30,apr,324,1,164,2,success,2
1,retired,married,secondary,no,3234,no,yes,cellular,29,jul,232,2,-1,0,unknown,1
1,services,married,primary,no,688,yes,no,unknown,21,may,125,2,-1,0,unknown,1
1,admin.,single,secondary,no,524,yes,no,cellular,8,may,561,1,345,4,other,1
1,housemaid,divorced,primary,no,0,no,no,cellular,3,feb,325,1,-1,0,unknown,1
1,admin.,single,secondary,no,2221,yes,no,unknown,30,may,258,2,-1,0,unknown,1
1,management,single,tertiary,no,1332,yes,no,unknown,30,jun,11,25,-1,0,unknown,1
1,blue-collar,married,secondary,no,6534,yes,yes,unknown,12,may,22,2,-1,0,unknown,1
1,technician,married,tertiary,no,7161,yes,no,cellular,21,jul,266,3,-1,0,unknown,1
1,services,married,secondary,no,269,yes,no,cellular,7,jul,143,2,-1,0,unknown,1
1,blue-collar,married,secondary,no,2312,yes,no,cellular,12,may,297,6,-1,0,unknown,1
1,housemaid,single,primary,no,2102,no,no,unknown,6,jun,159,2,-1,0,unknown,1
1,services,married,secondary,no,1219,yes,no,unknown,15,may,944,1,-1,0,unknown,2
1,management,married,tertiary,no,388,yes,no,unknown,18,jun,188,1,-1,0,unknown,1
