age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,management,married,secondary,no,2717,yes,no,cellular,21,nov,200,2,112,16,other,1
1,admin.,married,secondary,no,69,yes,no,cellular,17,jan,338,3,250,3,other,1
1,admin.,married,secondary,no,1276,yes,no,unknown,29,may,651,2,318,1,failure,1
1,admin.,single,secondary,no,17,yes,no,cellular,9,jul,87,6,348,4,failure,1
1,management,single,tertiary,no,145,yes,no,cellular,12,may,160,4,-1,0,unknown,1
1,services,married,secondary,no,187,yes,no,cellular,17,may,189,5,368,2,other,1
1,management,divorced,tertiary,no,275,yes,no,cellular,18,may,310,4,280,3,failure,1
1,entrepreneur,married,primary,no,-54,yes,no,telephone,6,may,75,4,-1,0,unknown,1
1,services,married,unknown,no,1470,yes,no,cellular,20,nov,1012,2,179,1,failure,1
1,management,single,tertiary,no,509,yes,no,cellular,8,jan,355,3,311,2,other,1
1,technician,married,unknown,no,76,no,no,cellular,10,jul,163,4,115,4,failure,1
1,admin.,married,secondary,no,1065,no,no,cellular,29,feb,69,6,158,7,other,1
1,management,married,tertiary,no,420,no,no,cellular,19,aug,73,3,435,1,failure,1
1,technician,married,secondary,no,63,yes,no,cellular,29,feb,116,2,200,1,failure,1
1,technician,single,secondary,no,1327,yes,no,cellular,5,feb,99,11,273,4,other,1
1,technician,married,tertiary,no,333,yes,no,cellular,3,feb,133,3,272,3,other,1
1,admin.,divorced,secondary,no,-292,yes,no,cellular,15,may,483,3,141,5,failure,1
1,technician,single,secondary,no,1109,yes,no,cellular,15,may,859,5,-1,0,unknown,2
1,technician,married,tertiary,no,770,yes,no,cellular,29,jan,160,2,233,5,other,1
1,technician,single,secondary,no,619,yes,no,cellular,20,apr,17,4,265,6,other,1
1,blue-collar,divorced,primary,no,856,no,yes,telephone,7,sep,291,2,135,1,failure,2
1,management,married,tertiary,no,111,no,yes,cellular,27,dec,64,3,65,2,other,1
1,blue-collar,divorced,secondary,no,123,no,no,cellular,21,nov,259,5,82,5,other,1
1,blue-collar,married,primary,no,1256,yes,no,telephone,29,may,195,5,428,12,other,1
0,blue-collar,single,secondary,no,-496,yes,no,unknown,4,jun,242,4,-1,0,unknown,1
0,retired,married,primary,no,10,no,no,telephone,4,dec,222,4,127,5,failure,1
0,technician,single,secondary,no,785,yes,no,cellular,18,may,149,2,351,5,failure,1
1,technician,married,secondary,no,174,yes,yes,cellular,5,mar,162,2,170,2,failure,1
1,blue-collar,married,secondary,no,438,yes,no,cellular,14,may,187,2,363,5,failure,1
1,technician,married,secondary,no,26136,yes,no,cellular,15,aug,29,3,175,5,failure,1
1,blue-collar,married,primary,no,103,yes,no,cellular,20,apr,63,2,347,1,other,1
1,services,married,secondary,no,505,yes,no,telephone,2,dec,246,2,307,4,failure,2
1,management,married,tertiary,no,1439,yes,no,cellular,8,may,285,2,310,1,failure,2
1,management,married,tertiary,no,-410,no,no,cellular,9,feb,575,2,159,5,failure,2
1,technician,married,secondary,no,196,yes,no,cellular,6,feb,76,5,173,8,failure,1
1,admin.,married,secondary,no,7696,no,no,telephone,10,aug,481,2,95,2,failure,2
1,technician,married,secondary,no,623,no,no,cellular,5,aug,900,2,128,1,success,2
1,blue-collar,married,primary,no,384,yes,no,unknown,14,may,189,5,356,8,failure,1
1,technician,married,secondary,no,1132,yes,no,unknown,7,may,217,2,353,1,failure,1
1,admin.,single,secondary,no,168,yes,no,cellular,19,nov,134,2,228,4,other,1
1,blue-collar,married,primary,no,362,yes,no,unknown,16,may,211,4,-1,0,unknown,1
1,blue-collar,married,secondary,no,46,yes,yes,cellular,14,may,1216,2,355,5,failure,2
1,services,married,secondary,no,1079,yes,no,unknown,6,may,276,5,-1,0,unknown,1
1,blue-collar,divorced,primary,no,-23,yes,no,cellular,24,jul,219,4,-1,0,unknown,1
1,entrepreneur,married,tertiary,no,188,yes,no,unknown,13,may,41,5,367,3,failure,1
1,admin.,single,secondary,no,1144,no,no,cellular,31,may,315,2,384,1,failure,1
1,blue-collar,single,primary,no,2823,yes,no,telephone,15,may,34,2,362,1,other,1
1,management,married,tertiary,no,942,yes,no,cellular,30,apr,182,3,96,2,other,1
1,blue-collar,married,primary,no,-83,yes,no,cellular,5,may,99,2,182,8,other,1
1,services,single,secondary,no,196,yes,no,cellular,13,may,228,2,343,1,failure,1
1,technician,married,secondary,no,12637,yes,no,cellular,14,may,427,2,355,1,failure,1
0,retired,single,secondary,no,480,no,no,cellular,12,feb,212,2,194,3,failure,1
1,blue-collar,married,secondary,no,-357,yes,no,cellular,4,feb,217,2,230,8,failure,1
1,blue-collar,single,secondary,no,72,yes,no,cellular,11,jul,580,2,183,1,failure,1
1,blue-collar,married,primary,no,-35,yes,no,cellular,15,may,344,2,357,1,failure,1
1,management,single,tertiary,no,35,yes,no,cellular,5,feb,78,2,292,5,failure,1
1,student,single,secondary,no,3277,no,no,cellular,13,aug,827,6,182,4,success,2
1,management,single,tertiary,no,946,yes,no,cellular,7,may,189,5,121,3,failure,1
1,technician,married,tertiary,no,3383,no,no,cellular,18,dec,265,2,190,3,success,2
1,admin.,married,secondary,no,899,yes,no,cellular,20,apr,26,2,209,1,other,1
1,technician,married,secondary,no,179,no,no,cellular,29,jan,1252,2,270,3,success,2
1,management,married,tertiary,no,647,yes,no,cellular,6,jun,215,2,95,1,failure,2
1,technician,divorced,secondary,no,136,yes,no,unknown,12,may,105,2,395,11,failure,1
