age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,technician,single,tertiary,no,4676,no,no,cellular,1,may,210,1,8,0,unknown,1
1,student,married,secondary,no,-56,no,no,cellular,3,apr,508,2,-1,0,unknown,1
1,entrepreneur,married,primary,no,131,no,no,unknown,23,jul,179,3,9,0,unknown,1
1,blue-collar,married,secondary,yes,941,no,no,cellular,29,jun,443,1,244,0,other,1
1,admin.,divorced,secondary,no,308,no,no,cellular,24,aug,85,2,-1,0,unknown,1
1,housemaid,single,secondary,no,1135,yes,no,unknown,8,jun,346,8,66,0,unknown,1
1,retired,single,secondary,no,-11,yes,yes,cellular,26,jul,70,3,-1,0,unknown,1
0,services,married,tertiary,no,1706,yes,no,cellular,17,apr,400,1,226,1,failure,1
1,services,single,tertiary,no,1194,yes,no,cellular,9,nov,112,1,-1,0,unknown,1
1,entrepreneur,single,secondary,no,-522,no,no,cellular,16,jul,694,7,-1,0,unknown,1
1,admin.,married,primary,no,191,yes,no,unknown,21,may,187,3,-1,0,unknown,1
1,student,single,tertiary,no,2101,yes,no,cellular,14,jun,51,2,320,1,other,1
1,housemaid,married,tertiary,no,10235,no,no,cellular,12,jan,410,2,-1,0,unknown,2
1,admin.,married,secondary,no,1200,yes,no,cellular,10,may,569,1,-1,0,unknown,2
1,retired,single,secondary,no,22359,yes,no,cellular,23,jul,326,2,208,0,unknown,1
1,technician,married,secondary,no,-34,yes,yes,cellular,21,jun,231,3,-1,0,unknown,1
1,retired,single,secondary,no,1069,yes,no,cellular,13,jun,346,1,389,2,other,1
1,management,married,primary,no,620,yes,no,unknown,11,mar,170,3,-1,0,unknown,1
1,self-employed,married,unknown,no,1077,yes,no,cellular,10,nov,184,1,-1,0,unknown,1
1,admin.,single,secondary,no,813,yes,no,cellular,18,mar,428,1,344,3,failure,1
1,entrepreneur,married,secondary,no,924,no,no,unknown,19,jun,28,2,-1,0,unknown,1
1,technician,married,secondary,no,1739,no,no,cellular,25,feb,388,1,-1,0,unknown,1
1,admin.,single,secondary,no,373,no,no,cellular,10,may,461,1,-1,0,unknown,1
1,self-employed,married,tertiary,no,2959,no,no,cellular,20,may,252,2,0,0,unknown,1
1,admin.,married,primary,no,4848,no,no,cellular,14,apr,449,1,12,1,unknown,1
1,entrepreneur,married,primary,no,316,no,no,cellular,24,apr,127,5,-1,0,unknown,1
1,unemployed,divorced,secondary,no,98,yes,yes,cellular,8,jun,586,3,514,3,failure,1
1,student,married,secondary,no,1746,no,yes,cellular,10,may,187,1,-1,0,unknown,1
1,management,divorced,secondary,no,1431,yes,no,cellular,6,nov,94,1,43,1,unknown,1
1,blue-collar,married,primary,no,2534,yes,no,cellular,26,may,206,1,-1,0,unknown,1
1,technician,single,secondary,no,19,no,no,cellular,3,aug,207,5,95,7,other,1
1,self-employed,single,secondary,no,122,yes,no,cellular,12,apr,430,1,-1,0,unknown,1
1,admin.,married,secondary,no,585,no,yes,cellular,7,feb,706,2,-1,0,unknown,2
1,admin.,married,primary,no,2825,yes,no,cellular,12,mar,904,2,-1,0,unknown,1
1,retired,single,tertiary,no,902,yes,yes,cellular,14,jul,361,1,423,1,failure,1
1,housemaid,married,primary,no,23,yes,no,unknown,15,jun,9,6,103,1,unknown,1
1,services,married,secondary,no,-23,yes,no,telephone,22,jun,184,2,-1,0,unknown,1
1,admin.,married,secondary,no,-713,yes,no,cellular,8,mar,208,4,-1,0,unknown,1
1,housemaid,married,secondary,no,649,yes,no,unknown,15,mar,441,4,8,0,unknown,1
1,admin.,married,secondary,no,596,no,no,unknown,8,jun,565,1,-1,0,unknown,2
0,management,divorced,secondary,no,1668,yes,no,cellular,18,may,156,2,366,1,failure,1
1,management,married,secondary,no,1470,no,no,cellular,18,aug,436,7,4,1,unknown,1
1,technician,single,tertiary,no,101,yes,yes,cellular,11,feb,649,2,-1,0,unknown,1
1,entrepreneur,divorced,secondary,no,1943,yes,no,cellular,12,may,940,4,299,6,failure,2
1,admin.,married,secondary,no,7657,no,no,cellular,5,jun,332,1,-1,0,unknown,2
1,student,married,secondary,no,-109,no,no,cellular,22,feb,127,3,-1,0,unknown,1
1,admin.,divorced,secondary,no,2757,yes,no,unknown,9,jul,376,1,1,0,unknown,2
1,entrepreneur,married,tertiary,no,163,no,no,unknown,19,jun,12,22,-1,0,unknown,1
0,self-employed,single,secondary,no,2629,no,no,cellular,9,may,547,2,30,0,unknown,1
1,housemaid,married,secondary,no,556,yes,no,cellular,17,feb,1964,7,-1,0,unknown,2
1,blue-collar,single,secondary,yes,1445,yes,no,unknown,17,mar,452,3,-1,0,unknown,1
1,admin.,married,primary,no,175,yes,no,cellular,16,may,254,4,52,0,unknown,1
1,management,married,primary,no,995,yes,yes,cellular,15,may,333,1,238,5,failure,1
1,admin.,married,secondary,no,7420,no,no,cellular,21,apr,634,16,22,0,unknown,1
1,self-employed,single,unknown,no,1967,no,no,cellular,7,dec,73,1,40,0,unknown,1
1,technician,married,secondary,no,2686,yes,no,cellular,16,aug,118,4,-1,0,unknown,1
1,management,single,secondary,no,302,no,no,telephone,13,dec,50,5,5,2,unknown,1
1,self-employed,single,unknown,no,20430,no,no,telephone,11,mar,182,2,12,1,unknown,1
1,technician,single,secondary,no,495,yes,no,cellular,15,jun,84,1,-1,0,unknown,1
1,management,married,tertiary,no,6871,no,no,cellular,18,nov,81,4,123,1,other,1
1,entrepreneur,married,secondary,no,-275,no,yes,cellular,16,aug,223,5,-1,0,unknown,1
0,management,married,tertiary,no,2739,no,no,cellular,6,dec,175,1,59,0,unknown,1
1,blue-collar,single,secondary,no,196,yes,no,cellular,12,mar,275,3,-1,0,unknown,1
1,admin.,single,secondary,no,476,yes,no,cellular,18,may,213,3,365,1,failure,1
1,management,married,secondary,no,15,yes,no,unknown,9,may,409,8,-1,0,unknown,1
1,management,married,secondary,no,4179,no,no,telephone,5,may,101,3,-1,0,unknown,1
1,admin.,married,primary,no,453,yes,yes,unknown,14,jun,192,1,-1,0,unknown,1
1,admin.,married,secondary,no,82,yes,no,unknown,29,may,236,8,-1,0,unknown,2
1,admin.,married,primary,no,10196,no,no,unknown,11,jan,345,2,-1,0,unknown,1
1,housemaid,single,primary,no,492,yes,yes,cellular,17,may,39,5,406,1,failure,1
0,retired,divorced,secondary,no,-85,no,no,cellular,26,dec,14,23,4,3,unknown,1
1,retired,married,primary,no,218,yes,no,unknown,6,mar,687,1,-1,0,unknown,1
0,student,married,tertiary,no,-278,yes,no,cellular,5,may,389,3,-1,0,unknown,2
1,housemaid,single,secondary,no,1959,yes,no,unknown,23,mar,1021,8,17,0,unknown,1
1,retired,married,secondary,no,2940,no,no,unknown,29,mar,177,1,-1,0,unknown,1
1,admin.,divorced,secondary,no,435,yes,no,unknown,25,may,164,4,-1,0,unknown,1
1,admin.,married,secondary,no,169,no,no,unknown,4,jun,138,3,-1,0,unknown,1
1,management,married,tertiary,no,993,no,no,unknown,5,jun,120,3,-1,0,unknown,1
1,student,divorced,tertiary,no,3994,yes,no,cellular,26,jun,576,3,186,1,unknown,2
1,technician,married,secondary,no,5401,yes,no,cellular,19,nov,149,1,-1,0,unknown,1
1,blue-collar,single,secondary,no,3906,yes,no,unknown,28,may,450,5,-1,0,unknown,1
1,technician,married,secondary,no,662,yes,no,cellular,18,jan,344,1,201,6,failure,1
1,management,single,tertiary,no,2193,no,no,cellular,14,nov,358,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,8057,yes,no,unknown,11,mar,362,2,-1,0,unknown,1
1,retired,married,primary,no,521,yes,no,telephone,29,aug,151,4,-1,0,unknown,1
1,retired,single,tertiary,no,3517,yes,no,cellular,29,jul,977,1,401,2,failure,1
1,blue-collar,married,primary,no,1548,yes,no,unknown,25,mar,788,1,-1,0,unknown,1
1,housemaid,married,secondary,no,75,yes,yes,unknown,1,jul,342,1,70,0,failure,1
1,admin.,single,secondary,no,1210,yes,no,unknown,25,may,120,4,-1,0,unknown,1
1,blue-collar,single,secondary,no,-461,no,no,cellular,3,dec,86,6,43,0,unknown,1
1,self-employed,single,primary,no,12,yes,no,unknown,17,nov,40,1,9,0,unknown,1
1,services,single,secondary,no,213,yes,yes,unknown,26,mar,343,1,15,0,unknown,1
1,technician,married,secondary,no,1339,yes,yes,telephone,12,may,7,5,43,0,other,1
1,entrepreneur,divorced,secondary,no,-173,yes,no,cellular,12,may,502,3,-1,0,unknown,1
1,management,married,tertiary,no,193,yes,no,cellular,14,dec,527,3,-1,0,unknown,1
1,student,single,tertiary,no,5329,yes,no,cellular,19,dec,386,3,145,0,success,1
1,admin.,married,secondary,no,3899,no,no,telephone,18,may,94,1,147,2,other,1
1,admin.,married,secondary,no,476,no,no,unknown,28,mar,582,3,-1,0,unknown,1
1,admin.,married,unknown,no,1571,yes,no,cellular,28,apr,535,3,-1,0,unknown,1
1,student,married,secondary,no,429,yes,no,cellular,13,jul,166,2,-1,0,unknown,1
1,admin.,divorced,secondary,no,413,no,no,telephone,27,jul,394,4,-1,0,unknown,1
1,admin.,married,secondary,no,2017,no,no,cellular,10,jan,17,4,-1,0,unknown,1
1,services,single,tertiary,no,196,yes,no,cellular,17,dec,283,6,47,2,failure,2
0,entrepreneur,single,secondary,no,700,no,yes,cellular,18,feb,186,1,28,1,unknown,1
1,admin.,married,secondary,no,1941,no,no,cellular,20,nov,62,2,-1,0,unknown,1
1,self-employed,single,tertiary,no,1128,yes,no,unknown,21,jun,447,1,-1,0,unknown,1
1,entrepreneur,single,secondary,no,5757,yes,no,unknown,30,may,507,1,-1,0,unknown,1
1,technician,married,secondary,no,941,yes,yes,unknown,29,may,208,3,-1,0,unknown,1
1,management,married,tertiary,no,1385,no,no,cellular,8,aug,65,4,-1,0,unknown,1
1,retired,married,tertiary,no,949,no,no,cellular,20,aug,360,7,-1,0,unknown,1
1,services,single,secondary,no,2205,no,no,cellular,29,jul,278,1,92,0,unknown,1
1,management,married,secondary,no,3249,no,yes,cellular,25,jan,354,1,-1,0,unknown,1
1,self-employed,single,secondary,no,98,yes,no,unknown,12,may,60,1,-1,0,unknown,1
1,technician,divorced,unknown,no,5515,yes,no,unknown,23,may,299,2,-1,0,unknown,1
1,self-employed,married,secondary,no,521,yes,no,unknown,7,mar,190,2,25,0,unknown,1
1,admin.,married,primary,no,1504,yes,no,cellular,20,nov,204,1,170,4,failure,1
1,management,single,tertiary,no,103,no,no,cellular,25,aug,57,20,17,0,unknown,1
1,services,single,secondary,no,4022,no,no,cellular,9,feb,668,3,72,3,unknown,1
1,management,married,secondary,no,3672,yes,no,cellular,11,jun,321,2,0,0,unknown,1
1,student,single,secondary,no,257,yes,no,cellular,13,jun,259,1,290,5,failure,1
1,management,divorced,secondary,no,-144,yes,no,cellular,18,mar,174,3,347,2,failure,1
1,retired,married,primary,no,2528,yes,no,cellular,22,apr,637,3,265,5,failure,1
1,services,married,secondary,no,4541,yes,no,unknown,23,jun,26,2,-1,0,unknown,1
1,technician,divorced,tertiary,no,164,no,no,cellular,15,nov,544,2,133,2,other,2
1,housemaid,divorced,secondary,no,1715,yes,no,cellular,5,jan,717,2,347,2,failure,2
0,self-employed,married,primary,no,623,yes,no,unknown,7,mar,94,1,-1,0,unknown,1
1,management,married,secondary,no,-15,no,yes,cellular,28,jul,860,3,-1,0,unknown,1
1,management,divorced,secondary,no,1623,no,no,cellular,25,jul,421,2,-1,0,unknown,1
0,self-employed,single,secondary,no,318,yes,no,cellular,14,jun,470,2,-1,0,unknown,1
1,retired,married,tertiary,no,-155,no,yes,cellular,9,jul,131,2,-1,0,unknown,1
1,management,divorced,primary,no,461,no,yes,telephone,13,jun,105,4,-1,0,unknown,1
1,management,divorced,secondary,no,-95,no,no,cellular,17,aug,317,11,25,0,unknown,1
1,retired,single,secondary,no,2297,yes,no,cellular,16,apr,944,1,-1,0,unknown,2
1,housemaid,single,tertiary,no,247,no,no,cellular,21,aug,655,10,-1,0,unknown,1
1,management,married,secondary,no,-65,no,no,cellular,29,jul,496,3,-1,0,unknown,1
1,services,single,tertiary,no,439,no,yes,cellular,4,jan,281,1,-1,0,unknown,1
1,technician,single,secondary,no,3182,no,yes,cellular,16,jan,657,1,144,0,failure,1
1,management,married,tertiary,no,1142,no,no,cellular,2,mar,307,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,-42,yes,no,unknown,19,may,238,1,29,0,unknown,1
1,retired,married,secondary,no,939,yes,no,cellular,3,jan,150,1,271,0,other,1
