age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,management,married,tertiary,no,625,no,no,unknown,6,jul,72,1,-1,0,unknown,1
1,blue-collar,divorced,secondary,no,578,no,yes,cellular,20,nov,157,1,-1,0,unknown,1
1,management,single,tertiary,no,2840,yes,no,cellular,20,may,301,3,-1,0,unknown,1
1,admin.,married,secondary,no,0,yes,no,unknown,20,may,143,1,-1,0,unknown,1
0,retired,married,secondary,no,3035,no,no,telephone,5,nov,466,1,97,8,success,2
1,blue-collar,married,unknown,no,0,yes,no,cellular,7,may,91,1,-1,0,unknown,1
1,management,married,secondary,no,693,yes,no,cellular,4,oct,248,1,-1,0,unknown,1
1,blue-collar,married,primary,no,447,yes,no,unknown,11,may,253,2,-1,0,unknown,1
1,blue-collar,single,secondary,no,4277,no,no,cellular,27,aug,106,6,-1,0,unknown,1
1,technician,married,secondary,no,826,yes,no,cellular,21,nov,628,1,-1,0,unknown,1
1,blue-collar,married,primary,no,121,yes,no,cellular,19,apr,606,3,323,2,other,1
1,admin.,divorced,secondary,no,441,no,no,cellular,21,nov,166,1,-1,0,unknown,1
1,management,divorced,primary,no,37,yes,no,unknown,9,may,152,3,-1,0,unknown,1
1,admin.,married,secondary,no,874,no,yes,cellular,2,jun,206,1,70,3,success,2
1,technician,single,secondary,no,0,yes,no,cellular,27,jul,589,7,-1,0,unknown,1
1,self-employed,single,tertiary,no,1320,no,no,cellular,11,aug,150,2,-1,0,unknown,1
1,technician,single,secondary,yes,429,no,no,cellular,30,feb,323,1,-1,0,unknown,1
1,services,single,secondary,no,3,yes,no,unknown,8,may,256,1,-1,0,unknown,1
1,technician,married,tertiary,no,3372,no,no,cellular,9,aug,284,2,-1,0,unknown,2
1,management,single,tertiary,no,5,yes,no,cellular,20,jul,142,1,-1,0,unknown,1
1,blue-collar,divorced,primary,no,126,yes,no,cellular,3,feb,95,3,267,1,other,1
1,technician,married,secondary,no,328,no,no,cellular,19,aug,190,4,-1,0,unknown,1
1,management,married,secondary,no,314,yes,no,cellular,21,nov,509,1,-1,0,unknown,1
1,management,married,tertiary,no,1906,no,yes,cellular,19,nov,616,1,-1,0,unknown,2
1,blue-collar,divorced,secondary,no,832,no,no,telephone,14,jul,16,12,-1,0,unknown,1
1,unemployed,married,tertiary,no,0,yes,no,unknown,9,may,13,3,-1,0,unknown,1
1,retired,single,tertiary,no,23253,no,no,unknown,3,jun,994,2,-1,0,unknown,2
0,admin.,single,tertiary,no,554,yes,no,unknown,10,may,545,4,-1,0,unknown,1
1,admin.,divorced,tertiary,no,2845,no,no,telephone,23,apr,561,1,197,1,success,2
1,management,single,tertiary,yes,0,no,no,cellular,5,feb,303,1,-1,0,unknown,1
1,blue-collar,married,primary,no,398,no,no,unknown,5,jun,63,1,-1,0,unknown,1
1,management,single,tertiary,no,49,yes,no,unknown,29,may,184,1,-1,0,unknown,1
1,entrepreneur,single,tertiary,no,1025,no,no,unknown,5,jun,470,1,-1,0,unknown,1
1,entrepreneur,married,secondary,no,55,yes,no,telephone,9,may,65,3,-1,0,unknown,1
1,technician,married,secondary,no,1439,yes,no,unknown,23,may,207,1,-1,0,unknown,1
1,technician,married,unknown,no,6841,no,no,cellular,26,aug,51,4,-1,0,unknown,1
1,technician,married,tertiary,no,284,yes,yes,cellular,8,feb,62,1,201,1,failure,1
1,technician,married,secondary,no,294,yes,no,cellular,2,feb,98,4,188,7,failure,1
1,technician,single,secondary,no,280,no,no,unknown,7,jun,190,2,-1,0,unknown,1
1,admin.,single,secondary,no,292,yes,yes,unknown,2,jun,180,4,-1,0,unknown,1
1,self-employed,divorced,primary,no,-225,no,no,cellular,18,jul,244,1,-1,0,unknown,1
1,technician,single,tertiary,no,2607,yes,no,telephone,17,nov,28,1,-1,0,unknown,1
1,management,married,primary,no,-21,no,no,cellular,28,jul,260,2,-1,0,unknown,1
1,management,single,tertiary,no,284,yes,no,unknown,8,may,202,2,-1,0,unknown,1
1,technician,single,tertiary,no,1322,no,no,cellular,25,aug,271,2,-1,0,unknown,2
1,self-employed,married,secondary,no,2636,yes,no,unknown,8,may,983,6,-1,0,unknown,2
1,admin.,divorced,unknown,no,442,yes,no,unknown,17,may,118,4,-1,0,unknown,1
1,management,divorced,tertiary,no,566,no,no,cellular,25,jul,168,16,-1,0,unknown,1
1,admin.,single,secondary,no,189,yes,yes,cellular,9,feb,243,6,190,2,failure,1
1,student,divorced,secondary,no,2275,no,no,cellular,14,jul,190,3,-1,0,unknown,1
1,management,married,tertiary,no,261,no,no,cellular,12,aug,199,2,-1,0,unknown,1
1,unknown,married,secondary,no,65,yes,no,unknown,18,may,7,14,-1,0,unknown,1
1,self-employed,single,secondary,no,361,no,no,cellular,29,sep,86,1,-1,0,unknown,2
1,self-employed,married,tertiary,no,2281,yes,no,cellular,17,may,128,2,-1,0,unknown,1
1,management,married,secondary,no,3550,no,yes,cellular,21,jul,52,6,182,5,success,1
1,management,married,tertiary,no,628,no,no,cellular,9,aug,263,6,-1,0,unknown,1
1,unemployed,single,tertiary,no,1548,no,no,telephone,4,may,323,3,-1,0,unknown,1
1,management,single,tertiary,no,87,yes,no,cellular,7,aug,65,2,149,6,success,2
1,services,married,secondary,no,3126,yes,no,unknown,3,jun,815,10,-1,0,unknown,1
1,blue-collar,married,primary,no,2970,no,no,cellular,26,apr,136,2,-1,0,unknown,1
1,blue-collar,married,primary,no,530,yes,no,cellular,17,nov,59,1,117,1,failure,1
1,blue-collar,married,secondary,no,119,yes,no,cellular,21,jul,89,22,-1,0,unknown,1
1,management,single,tertiary,no,13507,no,no,cellular,29,jul,117,2,-1,0,unknown,1
1,retired,single,secondary,no,924,no,no,cellular,20,nov,178,2,-1,0,unknown,1
1,management,single,tertiary,no,617,yes,no,cellular,6,may,241,7,-1,0,unknown,1
1,management,married,tertiary,no,476,no,no,cellular,14,aug,652,2,-1,0,unknown,1
1,management,divorced,tertiary,no,224,yes,yes,cellular,13,jul,441,1,-1,0,unknown,1
1,admin.,divorced,secondary,no,40,yes,no,unknown,8,may,263,1,-1,0,unknown,1
1,services,married,secondary,no,0,yes,no,unknown,21,may,632,2,-1,0,unknown,2
1,blue-collar,married,secondary,no,718,yes,no,cellular,14,may,302,1,331,8,failure,1
1,management,married,tertiary,no,1553,no,no,cellular,6,aug,336,2,-1,0,unknown,1
1,technician,single,secondary,no,-231,no,yes,unknown,14,may,80,2,-1,0,unknown,1
1,services,married,secondary,no,24,yes,no,unknown,30,may,172,6,-1,0,unknown,1
1,admin.,single,secondary,no,1378,yes,no,cellular,20,apr,65,2,268,4,failure,1
1,blue-collar,married,secondary,no,659,yes,no,cellular,21,nov,210,2,194,1,other,1
1,student,divorced,secondary,no,979,no,no,cellular,23,nov,1270,2,-1,0,unknown,1
