age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,unemployed,married,secondary,no,-122,yes,no,cellular,3,jan,177,3,166,6,unknown,2
1,entrepreneur,married,tertiary,no,-77,yes,no,unknown,8,may,17,3,-1,0,unknown,1
1,technician,married,secondary,no,6327,no,no,cellular,17,nov,965,1,-1,0,unknown,1
1,housemaid,married,primary,no,3614,no,no,cellular,21,nov,335,1,-1,0,unknown,1
1,self-employed,married,tertiary,no,1861,no,no,telephone,2,feb,22,1,-1,0,unknown,1
1,admin.,divorced,secondary,no,485,yes,no,cellular,19,jul,944,3,-1,0,unknown,2
1,admin.,married,secondary,no,549,no,no,unknown,19,jun,322,15,-1,0,unknown,1
1,housemaid,married,secondary,no,-1008,no,no,unknown,11,jun,132,1,-1,0,unknown,1
1,admin.,married,secondary,no,1597,yes,no,unknown,13,may,605,1,-1,0,unknown,1
1,admin.,married,secondary,no,4,no,no,unknown,24,jun,330,9,-1,0,unknown,1
1,blue-collar,married,primary,no,1031,yes,yes,unknown,12,may,237,1,-1,0,unknown,1
1,housemaid,single,tertiary,no,163,yes,no,unknown,7,nov,75,3,-1,0,unknown,1
1,management,single,secondary,no,6238,no,no,cellular,23,mar,219,1,-1,0,unknown,1
1,management,married,tertiary,no,644,no,no,cellular,16,dec,108,6,-1,0,unknown,1
1,housemaid,married,tertiary,no,1040,yes,no,unknown,2,jul,70,2,-1,0,unknown,1
1,self-employed,single,secondary,no,788,yes,no,unknown,7,mar,245,1,-1,0,unknown,1
0,housemaid,divorced,primary,no,586,no,no,cellular,9,may,237,1,179,4,success,1
1,student,single,tertiary,no,877,no,no,cellular,3,apr,159,1,46,0,unknown,2
1,housemaid,single,tertiary,no,-1313,no,no,cellular,6,jan,182,7,185,3,other,2
1,blue-collar,married,secondary,no,3614,yes,no,cellular,15,oct,209,1,477,5,success,2
1,technician,married,secondary,no,1160,no,no,cellular,19,aug,134,2,-1,0,unknown,1
1,admin.,married,secondary,no,108,yes,no,unknown,7,may,173,1,-1,0,unknown,1
1,services,married,secondary,no,859,yes,yes,unknown,23,may,110,1,-1,0,unknown,1
0,blue-collar,married,tertiary,no,1869,yes,no,cellular,17,aug,90,2,230,13,failure,1
1,management,married,secondary,no,-558,yes,no,cellular,5,dec,194,2,344,6,failure,1
1,admin.,single,secondary,no,30,no,no,unknown,22,jan,399,6,-1,0,unknown,1
1,retired,married,secondary,no,4393,no,no,unknown,17,jul,98,1,-1,0,unknown,1
1,student,married,secondary,no,-2,yes,no,unknown,11,may,137,3,-1,0,unknown,1
1,self-employed,divorced,secondary,no,-49,no,no,unknown,12,jun,327,1,-1,0,unknown,1
1,self-employed,married,tertiary,no,1716,yes,no,unknown,28,may,432,3,-1,0,unknown,1
1,admin.,married,secondary,no,3704,yes,no,cellular,22,feb,909,2,-1,0,unknown,2
1,technician,married,secondary,no,-396,yes,no,cellular,6,mar,177,1,-1,0,unknown,1
1,admin.,single,tertiary,no,214,yes,no,unknown,3,may,35,2,-1,0,unknown,1
1,self-employed,married,secondary,no,294,yes,no,unknown,11,jun,1535,4,-1,0,unknown,1
