,generator_n_layers_hidden,generator_n_units_hidden,generator_nonlin,n_iter,generator_dropout,discriminator_n_layers_hidden,discriminator_n_units_hidden,discriminator_nonlin,discriminator_n_iter,discriminator_dropout,lr,weight_decay,batch_size,encoder_max_clusters,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,3,150,tanh,1000,0.0875174422525385,4,150,leaky_relu,5,0.014207211639577388,0.001,0.001,512,10,100,100,0.6555786555786556,0.5812973883740522,0.29710819823809886,0.6887515762925599,0.18223211530832636,0.2103936397130114,0.2103936397130114,0.13349610477588347,0.3303255575752781,0.10644426717198381,0.03089590975545568,462.7196717262268
0,4,50,relu,1000,0.08293238799810472,2,150,tanh,4,0.1233867993749514,0.0001,0.001,1024,14,100,100,0.5862785862785863,0.48490077653149266,0.15076665447622853,0.5997002619070715,0.08687574381804558,0.0850810093711189,0.07096008851475433,0.0850810093711189,0.41775419283104737,0.11334358351515307,0.06288532455174778,299.55823254585266
0,1,50,relu,1000,0.19767476761184524,1,50,leaky_relu,2,0.03179391672910394,0.0002,0.001,512,17,100,100,0.65003465003465,0.6211552888222055,0.29666214543009095,0.706614608594432,0.25488605809494425,0.2791636724497827,0.2791636724497827,0.20854267810771143,0.3608061717493959,0.09438877409874642,0.042749129470421345,378.5615360736847
0,1,150,leaky_relu,1000,0.007837558450864136,2,50,tanh,1,0.13849442387400399,0.0001,0.001,512,14,100,100,0.6195426195426196,0.549630844954881,0.22428547039118962,0.6576670870113492,0.36753647463304984,0.3813776819628375,0.3813776819628375,0.3372191486959467,0.3974515514006392,0.09463891003994575,0.061782142169135724,255.65111994743347
0,1,150,relu,1000,0.16578800584347264,1,150,relu,3,0.11840838625436781,0.001,0.001,512,17,100,100,0.6347886347886348,0.5879593432369038,0.2602909539940449,0.6919051314385488,0.20932472340988234,0.21861775542095835,0.21861775542095835,0.17783250536298972,0.32102231929080266,0.0734538086661771,0.030225948795005248,451.54439878463745
0,2,150,leaky_relu,1000,0.10026487638534046,4,100,leaky_relu,4,0.05801552144208882,0.0001,0.001,512,14,100,100,0.6327096327096328,0.6170520231213873,0.2684979218087253,0.6920050441361917,0.1447348701899766,0.151786834570943,0.151786834570943,0.11360364683301344,0.3624876511811864,0.1488217815861832,0.03750190522547747,510.34516406059265
0,3,100,elu,1000,0.16123879780921715,3,50,relu,5,0.032498586935274965,0.001,0.0001,512,15,100,100,0.6805266805266805,0.6224406224406225,0.34975959676238944,0.7217023959646911,0.19148410984264114,0.21250384970742225,0.21250384970742225,0.14276843174889917,0.33944712786661535,0.09455497228637978,0.030979460528408016,645.5067825317383
0,2,150,leaky_relu,1000,0.07199561289567279,3,50,elu,4,0.044784937612076026,0.0002,0.001,512,6,100,100,0.5994455994455995,0.6162018592297477,0.2223376595473611,0.6696954117761179,0.1865385463040507,0.21756835369400818,0.21756835369400818,0.14245088630461777,0.3535135067964034,0.12435717828707303,0.039164413116892526,373.8030798435211
0,4,100,relu,1000,0.07964421244321838,1,50,elu,2,0.011605832064775124,0.001,0.0001,1024,14,100,100,0.5550935550935551,0.041791044776119404,0.059462394950570284,0.5820807061790667,0.014047692511129722,0.030501089324618737,0.030501089324618737,0.00032460200970983386,0.8241670454395358,0.34709120094534895,0.11771968175052372,211.39007544517517
0,2,100,leaky_relu,1000,0.05266447534743013,1,150,tanh,4,0.17453013108947907,0.0002,0.0001,1024,15,100,100,0.6486486486486487,0.6004728132387707,0.2875361811218699,0.680367639926278,0.17049852338343546,0.1924397449497542,0.1924397449497542,0.12665829287569152,0.46843942208422495,0.23664178804838812,0.05571475728113917,314.1205725669861
0,3,100,elu,1000,0.14063305180452942,3,100,relu,5,0.07769004195598202,0.001,0.0001,1024,20,100,100,0.6541926541926542,0.6036536934074662,0.2980275556321189,0.7075438936851296,0.15711420637369417,0.14295895901546798,0.13836133639028614,0.14295895901546798,0.31780960976458333,0.07582411722333333,0.034834948571215385,450.30256938934326
0,3,100,elu,1000,0.13592567209966216,3,100,relu,5,0.07282834314992848,0.001,0.0001,1024,20,100,100,0.6701316701316701,0.6026711185308848,0.3276115272641534,0.6996255698903872,0.1393926036937453,0.13403825753687165,0.13403825753687165,0.11270746302359716,0.34959141632796376,0.11996825281246488,0.030869692149499823,432.41735100746155
0,3,100,elu,1000,0.13645928196987384,3,100,relu,5,0.08430633828200117,0.001,0.0001,1024,20,100,100,0.6396396396396397,0.598145285935085,0.27153444285661466,0.6918828208361627,0.22781108123595012,0.2277543943697316,0.2277543943697316,0.20229761770351135,0.3505608267547091,0.11294474932398048,0.038078857502799934,444.6409001350403
0,3,50,elu,1000,0.14133140221271062,3,100,relu,5,0.07371490987973761,0.001,0.0001,1024,10,100,100,0.6645876645876646,0.6039279869067103,0.31704895104464875,0.6946289649820545,0.27519063781019965,0.2923382267392123,0.2923382267392123,0.23295133792480524,0.2881451100520138,0.04440780349642311,0.02690697257143911,369.3788299560547
0,4,100,elu,1000,0.1829395381521491,4,50,relu,3,0.0008916931086928662,0.001,0.0001,512,5,100,100,0.6417186417186417,0.586730615507594,0.27202737328715054,0.692706373072073,0.32068365143033456,0.36953769291311644,0.36953769291311644,0.2588771593090211,0.7595692637517881,0.1707567487339527,0.15933009411832563,345.2990229129791
