,lr,batch_size,num_timesteps,n_iter,model_params,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0002288113668475521,256,590,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.6673596673596673,0.5862068965517241,0.3212961993143531,0.7057406149966049,0.13385263791676077,0.12309760747622356,0.12309760747622356,0.09553381256656016,0.2878752319213287,0.10561172399242547,0.02239792204687389,8007.189849853516
0,0.00025533788451512354,256,178,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.6722106722106722,0.5953806672369547,0.3314981913395472,0.7199107575904549,0.1405446426331502,0.15532118887823593,0.15532118887823593,0.0817824813631523,0.3020607375177959,0.11367534102207405,0.03036807099911017,9497.407075166702
0,1.9632702887198374e-05,256,951,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.6562716562716563,0.5803722504230119,0.298409104427372,0.7044805509748764,0.12138431047891424,0.14413550655161395,0.14413550655161395,0.06122204472843451,0.3094144503739305,0.10747489417292005,0.02573094064496247,7967.408864021301
0,0.00032827312139428744,4096,714,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.6729036729036729,0.5916955017301038,0.3329717093693263,0.7023561936172277,0.20797270515039762,0.2780000220407534,0.2780000220407534,0.10942492012779553,0.2938093303573725,0.1067447952586931,0.03683881749389014,1738.4791820049286
0,6.0444149686946634e-05,4096,495,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 128, 'dropout': 0}",0.5918225918225918,0.450046685340803,0.1573745950157034,0.6184838490639247,0.3304671232533052,0.43170121554754737,0.43170121554754737,0.23776624068157617,1.4805779890116966,0.8496032574711896,0.3945191371778263,1937.9986712932587
0,2.4762069289032602e-05,4096,224,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.6431046431046431,0.5922406967537609,0.2757849445598915,0.6934950043651179,0.10317729108652562,0.12752779890016636,0.12752779890016636,0.04398961661341849,0.8905478848400918,0.5282076667780254,0.16370896307919539,638.6071846485138
0,0.002627578213927961,4096,135,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 1024, 'dropout': 0}",0.6375606375606375,0.6076519129782446,0.2715549374256297,0.6711417208264624,0.07913750282230758,0.09659360156930163,0.09659360156930163,0.024953407880724143,1.1793225961844036,0.3886873253899299,0.30616678075528636,1241.2426512241364
0,0.0002532447817066925,4096,184,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.6756756756756757,0.6020408163265306,0.33877815838559727,0.7091783878164711,0.22653094503399313,0.26186619058639427,0.26186619058639427,0.15248269435569756,0.31161254988625614,0.08271434046449885,0.023811576161457165,1437.1426820755005
0,0.0002837028228029903,4096,104,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 512, 'dropout': 0}",0.6632016632016632,0.601639344262295,0.3141090799105163,0.7021253273838393,0.20762775645367648,0.2694592301164854,0.2694592301164854,0.11677981895633652,0.30228661868365925,0.10242218523815644,0.028993842626267252,1536.7700724601746
0,3.5694413775579874e-05,256,862,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.6742896742896742,0.6057046979865772,0.336094573799051,0.721397807740809,0.1744060610621911,0.18440396292745292,0.18440396292745292,0.11845047923322685,0.27990354203499995,0.08518283088209332,0.028702542684261385,4746.232203960419
0,0.001892317730281794,4096,374,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.6555786555786556,0.595606183889341,0.298915209518009,0.7016034532932389,0.1660520308070545,0.24573235913203512,0.24573235913203512,0.06371805111821088,0.31449760280080086,0.1288386551356248,0.030502314604751685,1326.9871497154236
0,5.846718198330641e-05,256,977,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 512, 'dropout': 0}",0.6701316701316701,0.5809859154929577,0.3273701319159928,0.7161548161800368,0.12002960286997316,0.15803220154064862,0.15803220154064862,0.0452542598509052,0.30830488070290296,0.1286054365538175,0.03079014237938556,4431.763283967972
0,7.533686110039501e-05,256,808,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.6534996534996536,0.5726495726495726,0.29233683882929345,0.6984033368900959,0.14765685758009078,0.1835443735466878,0.1835443735466878,0.07927981895633654,0.2936711986832985,0.10958982226708386,0.02289182584508905,1724.1118063926697
0,0.0007133095006812722,256,326,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 256, 'dropout': 0}",0.6638946638946639,0.5865302642796248,0.31413427846095765,0.7222174798719566,0.0664245753995133,0.11055641881839517,0.11055641881839517,0.012393503727369554,0.2892043629181713,0.10017851985531277,0.030179425671236437,1179.656555891037
0,1.0531612418736977e-05,4096,776,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 512, 'dropout': 0}",0.6174636174636174,0.5714285714285714,0.2260829317054251,0.6631564652245611,0.3684679260429994,0.4507774875745253,0.4507774875745253,0.2774760383386582,1.4421082102355942,0.7847021358598162,0.27959337247609933,678.9849734306335
0,0.00010799861989419597,256,578,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.6673596673596673,0.6,0.3219297026540639,0.7107905713454263,0.18906951657008103,0.22514629550038018,0.22514629550038018,0.11608759318423853,0.2973536852338812,0.11849574497492502,0.024766219659058564,1346.1959986686707
0,0.0008847574582646665,256,457,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.6562716562716563,0.5724137931034483,0.2979864750503706,0.7019856436123776,0.0705012418153082,0.09803727091391978,0.09803727091391978,0.0066360489882854035,0.2690836175163727,0.09303473311702008,0.029981861402022265,1348.4609065055847
0,3.200202828779601e-05,4096,685,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 1024, 'dropout': 0}",0.6555786555786556,0.5882352941176471,0.2978348897227667,0.6959627509942767,0.1724868919495246,0.199634123494341,0.199634123494341,0.10941826411075611,0.4943599139763529,0.21978500785298963,0.06268390981021632,534.0044143199921
0,0.00014213962059433395,256,870,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 512, 'dropout': 0}",0.6645876645876646,0.6019736842105263,0.3167847244229772,0.7083431952662722,0.1882290961089787,0.24573235913203512,0.24573235913203512,0.09997337593184241,0.2617540899650075,0.10728623474413232,0.03024424776614894,1187.6153583526611
0,0.000597435918631944,4096,284,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.6687456687456688,0.5962837837837838,0.3244266190925286,0.715293432922689,0.18085973758811869,0.2667922989607785,0.2667922989607785,0.07094648562300318,0.305723642859393,0.12710705188246468,0.02583628410926231,430.6293730735779
