,num_trees,delta,max_iters,early_stop,min_node_size,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,60,0.4,4,False,14,0.8935087913303107,0.9425451942008234,0.3043895120049501,0.9013095205684571,0.061519795360575724,0.028236974339776455,0.028236974339776455,0.020442501324854256,1.1923703058622326,0.28653088291050305,0.025795523314512372,564.1148293018341
0,50,0.5,5,True,12,0.8970474400088466,0.9441411171776565,0.3545789385495412,0.903717449897196,0.15982550720749944,0.20180180180180185,0.07582335807744633,0.20180180180180185,1.205956415437189,0.29827146924941084,0.026925637923254215,315.107106924057
0,60,0.5,1,False,17,0.8945040362711489,0.9430651706851277,0.31458652605252124,0.9089475422371578,0.10425177912117645,0.11768680445151036,0.04672581818403165,0.11768680445151036,1.1984600722799383,0.28192235827416573,0.025833049562310886,184.54750990867615
0,80,0.5,5,False,17,0.9005860886873825,0.9460998860842976,0.38074316524516916,0.9061830251191685,0.1034748464040971,0.07139639639639639,0.045286216037715765,0.07139639639639639,1.2159091896017635,0.3062129213139854,0.028772323109866438,752.030604839325
0,20,0.30000000000000004,1,False,10,0.8959416122968041,0.9436155551560909,0.3411232137435854,0.9077675177820417,0.12527504011263013,0.12870959194488607,0.06141934727890852,0.12870959194488607,1.169450653988986,0.26956963543375506,0.023451894623661547,139.13714814186096
0,30,0.4,3,False,14,0.8938405396439235,0.9427685704065816,0.30460646791879686,0.9087050625404676,0.10842499816373796,0.13820879703232647,0.047511055718385764,0.13820879703232647,1.1887309594523936,0.2968325277626285,0.025337144618331982,369.46126437187195
0,70,0.30000000000000004,5,False,10,0.8966051089240297,0.9440756026078114,0.3406058940521172,0.909788971050398,0.1040391833219051,0.12820614732379443,0.03339656321618678,0.12820614732379443,1.1627756701655578,0.26482402348390544,0.024881262722955926,801.5217819213867
0,70,0.0,4,False,5,0.893177043016698,0.9424451858913251,0.2961065517973025,0.910527832786664,0.0930952899081322,0.08414149443561203,0.05081065122974893,0.08414149443561203,1.12610002114102,0.23895037177870512,0.019687877583095,311.9171402454376
0,40,0.2,3,True,4,0.8961627778392126,0.9438094668182634,0.3384251143033317,0.9126901456298613,0.12166615798787661,0.16099629040805508,0.04476272434814632,0.16099629040805508,1.107221857082169,0.22549686058759727,0.019045384313419893,208.51336812973022
0,30,0.0,4,True,7,0.8973791883224593,0.9444710387745333,0.34852750183470876,0.908432872126731,0.10528122637666038,0.09929782723900371,0.04554796188250043,0.09929782723900371,1.1460253158745124,0.2441571617942469,0.023437038876631306,296.64270782470703
0,100,0.2,2,True,20,0.8959416122968041,0.9438644634015391,0.32637763277769516,0.9076754263961373,0.14013963803055995,0.19841017488076307,0.06322379574084724,0.19841017488076307,1.2441681332115941,0.3285782931925566,0.030281342768742153,391.47149419784546
0,90,0.5,5,True,16,0.898595598805706,0.9450799544828412,0.3614343740701889,0.9056426096662811,0.1365268780854334,0.13371754107048228,0.07262686303692145,0.13371754107048228,1.2187455079283265,0.3158361255539487,0.029067417330994542,386.29359197616577
0,100,0.5,5,True,18,0.8959416122968041,0.9438108317907685,0.3293894886984225,0.9035490102543402,0.13207536840434075,0.16136724960254367,0.06521466202828685,0.16136724960254367,1.2350834122932537,0.33695282916966063,0.029675866421030088,388.5556516647339
0,80,0.4,5,True,16,0.8971580227800509,0.944391293948816,0.34441388109867416,0.9046428026083879,0.1066881908508075,0.09316375198728144,0.05227802582761909,0.09316375198728144,1.229202395995098,0.32311324613441317,0.029221186309455582,359.2189254760742
0,90,0.5,4,False,20,0.8942828707287405,0.9430884629122515,0.3039518581294338,0.901368823633159,0.08236011447325742,0.07237678855325913,0.04022972763214361,0.07237678855325913,1.232601965420113,0.3299100447294012,0.0298561986234168,602.6404449939728
0,80,0.1,5,True,15,0.8969368572376424,0.9444245676803816,0.33440284857751734,0.9026607663471087,0.14508591196982779,0.197284048754637,0.0703464784531429,0.197284048754637,1.2091602858829695,0.30978512011985637,0.02715422784871205,366.46588468551636
0,90,0.4,2,True,18,0.8941722879575362,0.9427871106594129,0.31797010134824105,0.9026844402252332,0.11322824896336736,0.11005564387917333,0.059821099758646024,0.11005564387917333,1.2273959392899991,0.3204661372278806,0.029313509296789268,373.8638298511505
0,80,0.30000000000000004,4,False,12,0.8992590954329316,0.9453673163418291,0.37073012885165574,0.9082813001220389,0.14426130487286914,0.18803656597774254,0.05639063132489053,0.18803656597774254,1.1882959108077715,0.28770453408527535,0.025980474597100844,634.7852091789246
0,80,0.30000000000000004,4,False,12,0.8992590954329316,0.9453673163418291,0.37073012885165574,0.9082813001220389,0.14426130487286914,0.18803656597774254,0.05639063132489053,0.18803656597774254,1.1882959108077715,0.28770453408527535,0.025980474597100844,689.8418891429901
0,70,0.1,3,False,8,0.8968262744664381,0.9441551445501886,0.34481384943343973,0.9088822615182295,0.08200449553434774,0.06425543190249072,0.026666499271068234,0.06425543190249072,1.1571816796492176,0.2621606840934512,0.02439875755589917,588.422589302063
