,lr,batch_size,num_timesteps,n_iter,model_params,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0002288113668475521,2048,590,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.901249585314608,0.9459279442930669,0.41492852239534517,0.9029230729167281,0.1956360378165043,0.20695548489666138,0.09874209816686597,0.20695548489666138,1.130712864829482,0.2461933694357527,0.021688148990128005,1850.5646843910217
0,0.00025533788451512354,2048,178,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.9011390025434037,0.9460666023166023,0.4027926104704028,0.9020015080260365,0.16565820526261288,0.1928060413354531,0.06925193950627428,0.1928060413354531,1.1703681145236307,0.25694479344095056,0.02854524383678062,1750.1315469741821
0,1.9632702887198374e-05,2048,951,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.8987061815769103,0.9447193723596862,0.38663173092098646,0.8975563822999884,0.11338541474201314,0.06164546899841017,0.05223047025988925,0.06164546899841017,1.3276404002229563,0.2327425146418215,0.036342053603411424,2132.6034898757935
0,0.00032827312139428744,4096,714,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.9000331748313612,0.9452784503631961,0.40576408102769473,0.9063492157436024,0.17559454970065502,0.15288818229994694,0.09531162973311047,0.15288818229994694,1.0950429755019209,0.24139819558729028,0.02144493601823307,1498.9582724571228
0,6.0444149686946634e-05,4096,495,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 128, 'dropout': 0}",0.900364923144974,0.9456606959773235,0.396326597215824,0.8965925595368442,0.14767948947810472,0.15751192368839428,0.0600075175841468,0.15751192368839428,1.2415566487788883,0.2850676310623177,0.022975847055490193,1399.1148726940155
0,2.4762069289032602e-05,4096,224,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.8987061815769103,0.9447260439295196,0.3862291783448176,0.8892222302450365,0.14662426612249446,0.14687334393216744,0.06451274184859523,0.14687334393216744,1.3885925579585705,0.32165846077340654,0.03648483268429516,1436.8113143444061
0,0.002627578213927961,4096,135,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 1024, 'dropout': 0}",0.9032400751962845,0.9468763280917977,0.43622944499125094,0.9193127946658017,0.16984944476455466,0.1510201377848437,0.0757758025097165,0.1510201377848437,1.0169439955572814,0.1671181343742473,0.010647056504473998,1591.8160932064056
0,0.0002532447817066925,4096,184,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.8989273471193188,0.944599345375197,0.4027845056030402,0.9030780184490532,0.16270125317468032,0.13211446740858512,0.08410411397509754,0.13211446740858512,1.1019927816592887,0.24058069957676198,0.02153050361066747,1385.8841257095337
0,0.0002837028228029903,4096,104,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 512, 'dropout': 0}",0.9053411478491651,0.9478366849482023,0.46044643346519293,0.9208715419862147,0.1688856923483304,0.1199920508744039,0.07606532080605544,0.1199920508744039,1.0045439561594018,0.1666318670271614,0.00962598187750739,1455.2261579036713
0,3.5694413775579874e-05,2048,862,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.9031294924250802,0.9470182653925245,0.4242139631107971,0.9017344666807922,0.16485937426578035,0.17303921568627456,0.06768146443756606,0.17303921568627456,1.2023419577982204,0.25301387948540577,0.03184606180478321,1808.3695001602173
