,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.0002,3,0.001,512,500,200,tanh,0.014207211639577388,1,50,tanh,0.15983171284334474,100,100,0.735,0.3116883116883117,0.26995379541693476,0.6698809523809525,0.04043945769050958,0.023219814241486066,0.013888888888888895,0.023219814241486066,3.0372451097674285,2.0833969714332654,0.05320773301701376,59.655513763427734
0,1000,0.0002,4,0.001,256,150,400,tanh,0.12241914454448428,4,500,tanh,0.012045094325853968,100,100,0.73,0.49056603773584906,0.3163085323362735,0.7559523809523809,0.11079943899018233,0.12899896800825592,0.027777777777777735,0.12899896800825592,2.845082558214606,1.8149282095654036,0.02750729512445904,150.79692792892456
0,1000,0.0002,1,0.001,256,500,100,relu,0.09326215457126126,2,100,leaky_relu,0.07374503413219283,100,100,0.605,0.3130434782608696,0.036653568749915634,0.6079761904761904,0.045582047685834515,0.055555555555555525,0.055555555555555525,0.03457172342621262,3.0926222984171097,2.2930021933776974,0.021769469329739,139.32459783554077
0,1000,0.001,1,0.0001,256,400,50,relu,0.0635966358787952,3,50,elu,0.018788102151688336,100,100,0.65,0.3269230769230769,0.10008876069649388,0.6048809523809524,0.07854137447405327,0.1527777777777778,0.1527777777777778,0.0242518059855521,3.0411743011065844,2.24033350681649,0.021060040257393275,138.9157326221466
0,1000,0.0002,4,0.001,256,300,50,elu,0.14703880442451897,5,150,leaky_relu,0.19054980230339702,100,100,0.7,0.4,0.2182178902359924,0.6910714285714286,0.17765310892940625,0.20123839009287925,0.06944444444444442,0.20123839009287925,2.9777187663096387,2.032590351170498,0.035863352173548524,143.3796844482422
0,1000,0.0002,2,0.0001,256,450,350,relu,0.08477100971163594,4,50,leaky_relu,0.08575374018915323,100,100,0.685,0.4424778761061947,0.22497545704883817,0.6736904761904761,0.08345021037868161,0.1388888888888889,0.1388888888888889,0.014447884416924656,3.261687554373208,2.4792032473231362,0.1298916908237291,138.11900806427002
0,1000,0.001,3,0.001,256,450,200,leaky_relu,0.020045377462460226,5,400,elu,0.12311191285676884,100,100,0.74,0.5737704918032787,0.38690007395091564,0.7358333333333333,0.005142589995324909,0.06944444444444453,0.06944444444444453,0.047987616099071206,2.734131741760492,0.4693653502506062,0.02228211685090109,141.99152517318726
0,1000,0.0002,3,0.0001,256,400,450,elu,0.14599811248481162,1,300,tanh,0.044784937612076026,100,100,0.725,0.4329896907216495,0.27818319000586306,0.7503571428571428,0.0825151940158953,0.059855521155830746,0.041666666666666685,0.059855521155830746,3.0294758215823445,2.1914439916317634,0.024372335735037165,141.16038751602173
0,1000,0.0002,1,0.001,256,500,350,relu,0.07964421244321838,2,100,elu,0.05087129635407859,100,100,0.75,0.4897959183673469,0.3504383220252312,0.7227380952380953,0.0182328190743338,0.06501547987616099,0.041666666666666685,0.06501547987616099,3.047340466325764,2.2081252197570453,0.022640429990424593,141.1798288822174
0,1000,0.0002,4,0.0001,512,350,250,relu,0.13261564062002015,2,50,elu,0.1662096910472381,100,100,0.68,0.3333333333333333,0.14767960492804935,0.6614285714285715,0.027115474520804123,0.16666666666666666,0.16666666666666666,0.02063983488132093,3.198175090678606,2.384372658104983,0.12867513292536747,92.36420226097107
0,1000,0.0001,5,0.001,512,200,150,leaky_relu,0.191211862270095,5,450,relu,0.12286075314268655,100,100,0.665,0.29473684210526313,0.10050378152592121,0.6511904761904762,0.0035063113604488216,0.11111111111111113,0.11111111111111113,0.04695562435500514,3.2044685318959205,2.3745174346250004,0.12946025988685683,101.33932948112488
0,1000,0.001,2,0.001,256,250,300,leaky_relu,0.01457910139699939,3,350,elu,0.12039472358240709,100,100,0.7,0.4444444444444444,0.24525573579398632,0.6908333333333334,0.259934548854605,0.3065015479876161,0.09722222222222221,0.3065015479876161,2.8588365723293,1.7326324542714944,0.021223551632553406,173.55807781219482
0,1000,0.001,2,0.001,256,50,500,leaky_relu,0.0475578402047698,2,200,elu,0.05868979623973093,100,100,0.72,0.46153846153846156,0.2844627935584563,0.6895238095238094,0.03833567087424031,0.08771929824561403,0.041666666666666685,0.08771929824561403,2.756745968212799,1.4633509214310134,0.020432109300271506,164.7836081981659
0,1000,0.0001,1,0.001,256,500,300,leaky_relu,0.04572864852781097,4,400,elu,0.1163566166253197,100,100,0.635,0.3047619047619048,0.06532181680580171,0.6170238095238096,0.1858345021037868,0.2361111111111111,0.2361111111111111,0.17595459236326108,3.107234496261761,2.333974243545958,0.022250695253369646,157.64148044586182
0,1000,0.001,5,0.001,512,400,200,relu,0.03722895325396446,2,250,relu,0.040394594036433557,100,100,0.705,0.3917525773195876,0.22198456576225437,0.6961904761904761,0.17601683029453016,0.18472652218782248,0.09722222222222221,0.18472652218782248,2.738124673730131,0.6389357782372423,0.02320744649883455,102.07533979415894
0,1000,0.001,2,0.001,256,450,350,leaky_relu,0.001975879296238589,5,350,elu,0.0970390913335631,100,100,0.75,0.46808510638297873,0.3427511001118099,0.7302380952380952,0.1510051425899953,0.2222222222222222,0.2222222222222222,0.06295149638802888,2.882438136853335,1.7781065842240362,0.022215730652979104,154.98872876167297
0,1000,0.0001,3,0.001,256,300,250,elu,0.06905709405044727,3,250,elu,0.13863239620843368,100,100,0.69,0.40384615384615385,0.20544535090332952,0.6533333333333334,0.05516596540439456,0.1111111111111111,0.1111111111111111,0.008771929824561403,3.0287208824732037,2.1768514239143624,0.02982011651437766,118.93832063674927
0,1000,0.001,1,0.001,256,450,400,tanh,0.1111134227812603,4,150,elu,0.07022489748929198,100,100,0.715,0.4,0.2440806122772372,0.6770238095238096,0.02688172043010753,0.04166666666666663,0.04166666666666663,0.02373581011351908,2.9847876857789766,2.0990965274940603,0.02906085648799861,115.67322850227356
0,1000,0.001,3,0.0001,512,350,150,leaky_relu,0.18733041754884058,3,500,relu,0.036146894755470164,100,100,0.76,0.5789473684210527,0.41288235819022157,0.7797619047619049,0.01729780271154746,0.08333333333333337,0.08333333333333337,0.06140350877192982,2.853960234485842,1.5105445501064698,0.020742697393307807,61.66018033027649
0,1000,0.001,3,0.0001,512,350,150,leaky_relu,0.19180900278770913,4,500,relu,0.028319768078029536,100,100,0.68,0.30434782608695654,0.13095238095238096,0.7166666666666667,0.11500701262272091,0.25,0.25,0.06811145510835914,2.778119716984555,1.4878950802725899,0.020695472545949833,62.402923583984375
