,lr,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0015676677195506068,512,500,0.8356024158050978,0.6555126555126555,0.5475590643210196,0.8857606604657919,0.23275845396727612,0.1795,0.1795,0.11985927110819444,1.5127268455872216,0.29155329928395085,0.03132186640986807,6561.141419172287
0,0.0004950159553733195,2048,500,0.8572013512130208,0.6733785998595176,0.5873731025039564,0.9064263479500426,0.16398779045661255,0.061658896499551114,0.01690828402366873,0.061658896499551114,1.074567604735536,0.17695240769796255,0.011638598582676234,5053.7518746852875
0,0.07155682161754869,1024,500,0.7821680827106152,0.22448979591836735,0.2534378824733856,0.8032856082632589,0.05079757790282083,0.08828698224852069,0.08828698224852069,0.018318909533379817,2.0365596298997017,0.9354903539957691,0.18849967767830578,5659.242050170898
0,0.001871450068624067,512,500,0.8567918927218753,0.6744240167558762,0.5872952228429293,0.9083472998636213,0.21129434650593565,0.2195473372781065,0.2195473372781065,0.08586467604555459,1.0747763091734241,0.16051215628343268,0.011207228714921295,6885.559256315231
0,1.2046852412030316e-05,2048,500,0.8387757191114751,0.5997458703939009,0.517579999392425,0.8886559886743612,0.19489877503619135,0.30293786982248516,0.30293786982248516,0.07768389775280388,1.32355654895861,0.2190473898156602,0.01504578680713126,5184.04469537735
0,0.0821246192225687,512,500,0.7818609888422561,0.36369065392654526,0.28909346218806126,0.7398450115168476,0.15518035303146585,0.3045,0.3045,0.08903654485049833,2.4756301406767918,1.2628801306309125,0.39136885493051643,6793.597582817078
0,2.972334644335654e-05,2048,500,0.847169618179957,0.6552759178018933,0.5608307279050714,0.8943317010940343,0.22019952065608134,0.2252988165680473,0.2252988165680473,0.10116848730113157,1.1572245444154126,0.16711296910530718,0.009993699682265126,5055.230813026428
0,0.001222906594703436,2048,500,0.8184051591769884,0.5641277641277641,0.4607585308901965,0.8555497862916533,0.20870809691218933,0.31114792899408283,0.31114792899408283,0.10225448778420354,1.4812968514560783,0.28973355554505875,0.021715922403006762,4998.378814935684
0,0.0006677306766018312,2048,500,0.8452246903470161,0.6915544675642595,0.5896566880581912,0.906560430094307,0.27051813200212643,0.1661597633136095,0.1661597633136095,0.15296018302047587,1.0794730116166633,0.15923625725584276,0.011259419656070364,5065.2478659152985
0,0.002807908107885727,1024,500,0.8520831200737026,0.6800974097852557,0.5846664241872231,0.9056902343879056,0.22663033300770147,0.16620710059171606,0.16620710059171606,0.10854900674022121,1.0837594504880115,0.15713759941827898,0.011482313795467766,5617.74175620079
0,0.0001507241328682548,2048,500,0.8106254478452247,0.5840827338129496,0.46292080947964703,0.8533707715775555,0.25612951248147975,0.35897928994082845,0.35897928994082845,0.14406505065419795,1.4890192269175593,0.32435483821652905,0.02451063983584104,4987.117574453354
0,0.00021310363456074395,2048,500,0.8483979936533934,0.700505561172902,0.6010131800485573,0.9079660046652183,0.2794223155773566,0.20541124260355026,0.20541124260355026,0.153724667204426,1.04347340845564,0.1429338150761924,0.00875872103518868,5060.271896123886
0,0.0001422497265296474,2048,500,0.8146176681338929,0.5658115559817789,0.45553582636805856,0.8614342340176904,0.23388770937098025,0.3340650887573965,0.3340650887573965,0.1282608497509445,1.5218448192951326,0.3954879882709129,0.024571711383427293,4979.234888315201
0,0.012109191793343368,2048,500,0.8570989865902344,0.6671435383881735,0.5839288657090949,0.9065277657384924,0.1747484057640139,0.09770710059171606,0.09770710059171606,0.06453089609851022,1.1153918293821852,0.1917853870374398,0.013226586164602447,5046.952376842499
0,0.0001557760721623028,2048,500,0.8590439144231754,0.6697049652194771,0.5888092108869344,0.9064309813961097,0.2050107524548569,0.23455029585798814,0.23455029585798814,0.07884851136358458,1.061280514880722,0.14359447734219866,0.009786506905580724,5065.767021417618
0,0.007575319049124112,1024,500,0.8475790766711024,0.699616703651402,0.5996654377210696,0.9085829436921762,0.2563806939779177,0.13787808357145137,0.13032248520710055,0.13787808357145137,1.0777249178544621,0.16809911692112586,0.0114008503046002,5703.6192128658295
0,0.010393980813490657,1024,500,0.8318149247620023,0.6784106478762967,0.5693902347493122,0.8975030503040288,0.2972220977452157,0.20936982248520708,0.20936982248520708,0.18023141881884347,1.1457259412730156,0.22973289014935033,0.01935174116748959,5757.859760284424
0,0.007032213705225217,1024,500,0.758010031733033,0.5445086705202312,0.3854359705536152,0.8133876718562414,0.22348421990574444,0.34680769230769226,0.34680769230769226,0.11495996427090312,2.09739761080617,0.909226931487764,0.16999043023554655,5614.914506435394
0,5.725739064097131e-05,1024,500,0.8546422356433616,0.6381243628950051,0.5675765835338172,0.9079697171779055,0.15957152446177583,0.14179881656804738,0.14179881656804738,0.050270019003869126,1.1006128746749357,0.16142370658478955,0.010193143103228438,5695.119166135788
0,0.02724089356096381,1024,500,0.8459412427065206,0.6547373250745584,0.5587068315964527,0.8976498816197699,0.2263405190895579,0.21546449704142007,0.21546449704142007,0.11011352191369417,1.1735572915661436,0.20339228071913326,0.0182034298410799,5793.95080780983
