,generator_n_layers_hidden,generator_n_units_hidden,generator_nonlin,n_iter,generator_dropout,discriminator_n_layers_hidden,discriminator_n_units_hidden,discriminator_nonlin,discriminator_n_iter,discriminator_dropout,lr,weight_decay,batch_size,encoder_max_clusters,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,3,150,tanh,1000,0.0875174422525385,4,150,leaky_relu,5,0.014207211639577388,0.001,0.001,512,10,100,100,0.8312007370252841,0.6792452830188679,0.5702626766889117,0.8964781377898221,0.2931311097609579,0.21438151664295213,0.21438151664295213,0.17469418414854376,1.4346367947998953,0.377562728047413,0.09745595013781744,7024.447122097015
0,4,50,relu,1000,0.08293238799810472,2,150,tanh,4,0.1233867993749514,0.0001,0.001,1024,14,100,100,0.8224997440884431,0.5014376078205866,0.4477322536941677,0.8755690361016245,0.16015429595866384,0.3418744605910755,0.3418744605910755,0.056630156264561485,1.896145157982593,1.4251521045410092,0.30436258685986173,3124.3634810447693
0,1,50,relu,1000,0.19767476761184524,1,50,leaky_relu,2,0.03179391672910394,0.0002,0.001,512,17,100,100,0.8399017299621251,0.5979434447300771,0.5195014487930872,0.8890983532675119,0.14901722688138058,0.07197756058874294,0.07197756058874294,0.06091364240589809,1.460658460236599,0.4005281140530741,0.07659043229162998,3751.4966955184937
0,1,150,leaky_relu,1000,0.007837558450864136,2,50,tanh,1,0.13849442387400399,0.0001,0.001,512,14,100,100,0.8374449790152523,0.6332563510392609,0.5324957843512684,0.8879463231677254,0.21208981211497918,0.1933329056938256,0.1933329056938256,0.10391857437615752,1.4610283493549785,0.3839562707125912,0.09187995848089478,2473.905273914337
0,1,150,relu,1000,0.16578800584347264,1,150,relu,3,0.11840838625436781,0.001,0.001,512,17,100,100,0.8475790766711024,0.6436946637951663,0.5548227557540178,0.8970951055959481,0.20082332981860399,0.20074467588812955,0.20074467588812955,0.08746893423361699,1.5270531040694044,0.3556862388637172,0.16828425975775513,3751.425817012787
0,2,150,leaky_relu,1000,0.10026487638534046,4,100,leaky_relu,4,0.05801552144208882,0.0001,0.001,512,14,100,100,0.8407206469444161,0.5821697099892589,0.5172596234031357,0.8975987122588551,0.14924046350740236,0.15847251055492062,0.15847251055492062,0.05232951887563099,1.3836732978206732,0.30954118568428385,0.053549718148080315,6316.171631336212
0,3,100,elu,1000,0.16123879780921715,3,50,relu,5,0.032498586935274965,0.001,0.0001,512,15,100,100,0.8360118742962432,0.6050295857988166,0.5141257437510488,0.8882124441353179,0.20536046595161273,0.2779063935994029,0.2779063935994029,0.09256315833090736,1.564614103819686,0.44006223625636515,0.17134297507736815,6646.406288862228
0,2,150,leaky_relu,1000,0.07199561289567279,3,50,elu,4,0.044784937612076026,0.0002,0.001,512,6,100,100,0.8407206469444161,0.5885774722369117,0.5187472069196006,0.891076892296496,0.15356189524976752,0.15938221641669192,0.15938221641669192,0.05537887409496813,1.6344962134849008,0.5096472205480592,0.1871309574909513,5378.076372385025
0,4,100,relu,1000,0.07964421244321838,1,50,elu,2,0.011605832064775124,0.001,0.0001,1024,14,100,100,0.8231139318251612,0.5167785234899329,0.4526931271680552,0.8715250161767705,0.14257438812121287,0.19412015115112782,0.19412015115112782,0.055555395342328284,2.2897022249874883,1.4945092392830113,0.505690756661249,2221.506774187088
0,2,100,leaky_relu,1000,0.05266447534743013,1,150,tanh,4,0.17453013108947907,0.0002,0.0001,1024,15,100,100,0.8391851776026206,0.5943712884069197,0.5166020026109726,0.8857796834959183,0.17583560971609405,0.2227496442816823,0.2227496442816823,0.06995546139739865,1.7739363530083183,1.0494771791469464,0.1519141064204395,3063.6173145771027
0,3,150,tanh,1000,0.12337331521789743,4,100,leaky_relu,5,0.08218871732805322,0.001,0.0001,1024,7,100,100,0.8160507728529021,0.4393135725429017,0.4188630586671803,0.8793865064150493,0.06252051945684675,0.05595857339460242,0.05595857339460242,0.016983909094137883,1.5852792535491471,0.4470615743874016,0.17342907983330555,4439.832097768784
0,3,150,tanh,1000,0.14353755509860538,3,150,relu,3,0.09688090958186218,0.001,0.001,512,20,100,100,0.8392875422254069,0.6244019138755981,0.5300265174107645,0.8870930783913458,0.1830414168436036,0.13978272025378458,0.13978272025378458,0.08133743910927652,1.6238563856064168,0.5042275532639312,0.1851924042728119,5213.708979845047
0,1,150,tanh,1000,0.19974173681390947,2,150,relu,3,0.1654592922691638,0.001,0.001,512,9,100,100,0.8438939502507933,0.6728169920617894,0.570316254159574,0.90070030076533,0.2510400840145534,0.23077663222224815,0.23077663222224815,0.12913197080584454,1.6143462555113306,0.512927238510095,0.1857842777002072,4789.316725969315
0,3,100,tanh,1000,0.02431399404274845,2,100,relu,2,0.1974242031076578,0.001,0.001,512,9,100,100,0.8456341488381616,0.6327325864588407,0.5457946060413984,0.8946352062010128,0.16752129292326712,0.1026888805952742,0.1026888805952742,0.06681708664962065,1.5527366646987595,0.4395585829356202,0.1544362530532788,4216.628337144852
0,2,150,tanh,1000,0.1163175353488717,4,150,leaky_relu,5,0.15218227967046344,0.001,0.001,512,3,100,100,0.8438939502507933,0.663281077500552,0.5623164986729429,0.891732222733724,0.2082040260363014,0.17040948426675373,0.17040948426675373,0.09136970470408634,1.5064764604682939,0.42401464460522525,0.11579052180428831,7310.212224960327
0,4,100,tanh,1000,0.0518704433449171,3,150,relu,3,0.07482849513550048,0.001,0.001,512,10,100,100,0.8299723615518477,0.6534529522219904,0.5411765859131178,0.8829164728389693,0.23960911652810649,0.20591425439108024,0.20591425439108024,0.12389249233733862,1.7586369583986388,0.7189832317747181,0.2309244464637743,3735.9067029953003
0,1,150,elu,1000,0.13485680790424365,2,100,leaky_relu,1,0.18249790407503752,0.001,0.001,512,7,100,100,0.8482956290306071,0.6534144059869037,0.561416014132599,0.8975106480044123,0.20930335578975157,0.20978050430360845,0.20978050430360845,0.09237570885499181,1.3494471724044517,0.32974457704678206,0.049833011086080514,2115.498054742813
