,lr,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0015676677195506068,512,500,0.8169720544579793,0.6058201058201058,0.48716196089286495,0.8656999327060859,0.2578364050986199,0.3077791461412151,0.3077791461412151,0.14715720487885603,1.5655916103505196,0.2840471335412503,0.025605544122108033,10564.123844623566
0,0.0004950159553733195,2048,500,0.8497287337496161,0.6767943637164244,0.5794245892545986,0.9087147806637548,0.2042624170604464,0.09609324046763815,0.07987970300564007,0.09609324046763815,1.071471430733654,0.158254407103834,0.01051626358126819,5279.371024847031
0,0.07155682161754869,1024,500,0.8188146176681339,0.6108179419525066,0.4931788151235107,0.8584714793100002,0.20749041786975111,0.11653902500754412,0.10671896194759767,0.11653902500754412,1.2658216490256289,0.1919645634381391,0.01817891497486466,5579.361009597778
0,0.001871450068624067,512,500,0.8470672535571706,0.6662198391420912,0.568216605766944,0.9063406377860164,0.23109805445410697,0.20288070250588985,0.20288070250588985,0.1131539049343418,1.057692606599804,0.14822456104088957,0.010547800338522696,6547.175560235977
0,1.2046852412030316e-05,2048,500,0.839594636093766,0.6191980558930741,0.5277559289529001,0.8826641538538778,0.215521491011612,0.289087599057614,0.289087599057614,0.09830780500150883,1.2694442221391553,0.202859572977393,0.013130898395603552,4988.502434015274
0,0.0821246192225687,512,500,0.665472412734159,0.1061269146608315,-0.08533628394413033,0.46612207995769833,0.04735283606473681,0.10812897122867136,0.10812897122867136,0.023407460405532987,3.3533950824502554,2.645843868282771,0.5422923689371983,6513.586811542511
0,2.972334644335654e-05,2048,500,0.8436892210052206,0.6301767982562364,0.5408145354919137,0.8968978127405206,0.22182201346698208,0.31300867423431145,0.31300867423431145,0.09882798430822844,1.1615290453179665,0.16953662719266527,0.010882271921425673,5024.187473058701
0,0.001222906594703436,2048,500,0.8467601596888116,0.697147481286668,0.5965663584945773,0.9108097988874626,0.26198626640118444,0.1519775826372528,0.1519775826372528,0.1424451712758812,1.0682652876910965,0.16845186311424698,0.010693376304603378,5025.160291194916
0,0.0006677306766018312,2048,500,0.8497287337496161,0.6464354527938343,0.5600530506787322,0.9061630182402896,0.19578925175239056,0.18055704290711788,0.18055704290711788,0.08354870581822076,1.06839617936861,0.15607860497458959,0.011072893612110205,5033.399683713913
0,0.002807908107885727,1024,500,0.8342716757088751,0.605410675115769,0.5109862737729529,0.8840143790650982,0.12824965160187501,0.04620469877055165,0.022359356036267597,0.04620469877055165,1.5078357718604056,0.3278586394341994,0.02393305616550719,5658.047700166702
0,0.011624006272624034,2048,500,0.7910738048930289,0.5132363462914381,0.3865653115906017,0.8107068486412018,0.21222863236954215,0.28398747055043905,0.28398747055043905,0.12534982818872958,2.38733617867199,1.587250933834618,0.19639804711011197,5012.9563093185425
0,0.00016619628771824983,2048,500,0.8509571092230526,0.643486777668952,0.5610777028788854,0.9079672528284402,0.18722139968119444,0.18046780181337907,0.18046780181337907,0.07471478355673665,1.059040978666148,0.1456091289754741,0.009822051966661772,5014.290365219116
0,0.00020042569580096102,2048,500,0.8548469648889344,0.6505667816658453,0.5720828086050769,0.9083642339525202,0.17862111869361574,0.15913471835510823,0.15913471835510823,0.0659520437266984,1.0948155402173707,0.18693329290185384,0.0105013061028233,5009.07449054718
0,0.0002826498204648152,2048,500,0.8488074521445389,0.668611173435046,0.5721115801574671,0.9064858712719469,0.18616372537340528,0.08261420825667533,0.04943956593132004,0.08261420825667533,1.0628144300455624,0.1428411204545304,0.009590208164019327,5008.691487312317
0,0.012624210995423636,2048,500,0.8473743474255298,0.6677067082683308,0.5697002244574992,0.9007988791717275,0.21523426346650937,0.16119172556578854,0.16119172556578854,0.09990728032006543,1.1052195442219792,0.1774371230959606,0.015116303631133744,5004.160315036774
0,7.103886828073485e-05,1024,500,0.8478861705394616,0.6521535580524345,0.559969133848859,0.903684577856203,0.2275611280346564,0.2894668737060041,0.2894668737060041,0.10161322508736578,1.1020683801771427,0.1778297015991432,0.010433444674846963,5598.362629175186
0,0.004269041358152512,2048,500,0.8512642030914116,0.6716384180790961,0.5774162975426023,0.9050016397421919,0.2209777271016869,0.1621466052687942,0.1621466052687942,0.10638609837533705,1.0898443804917963,0.1614187234865224,0.011357756454942377,5008.681311368942
0,0.0005088628329360866,2048,500,0.8485003582761798,0.6347482724580454,0.5523302970561298,0.9068357846557901,0.18647643278137993,0.19775826372528027,0.19775826372528027,0.07383139133058825,1.0986062778053043,0.2130983248949027,0.013484491724870325,5003.680093050003
0,0.008619470410600611,1024,500,0.7377418364213328,0.5447761194029851,0.3785747196913772,0.8055285623744572,0.2588404724221848,0.2760093167701863,0.2760093167701863,0.16782262068159914,2.29988667751911,1.5275135802501905,0.1798251663155367,5549.040735006332
0,7.544014664338808e-05,512,500,0.8486027228989661,0.6884348009269012,0.5885942289421905,0.9093794289735996,0.23658440310939416,0.1353073463268365,0.1353073463268365,0.11994483057364522,1.0907032594869046,0.16773456064405018,0.010389822883159875,6566.290930747986
