,lr,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0015676677195506068,256,500,0.445,0.5022421524663677,0.1995051160648109,0.5954761904761905,0.122050622050622,0.1428571428571428,0.04571428571428571,0.1428571428571428,3.4363396362802874,2.789905104125857,0.13646449596472143,158.48927283287048
0,0.0015119336467641006,512,500,0.295,0.4555984555984556,-0.10828339268940694,0.57,0.007936507936507908,0.02857142857142858,0.02857142857142858,0.0,3.400997953638871,2.7823743798812717,0.044302794422585556,212.2839801311493
0,0.0005627932047415167,512,500,0.695,0.0,-0.04640716829546011,0.5329761904761905,0.007936507936507936,0.01098901098901099,0.0,0.01098901098901099,3.0925400664098204,2.2007536381578285,0.04825121996490411,192.16968655586243
0,0.0003417952912061009,256,500,0.7,0.0,0.0,0.4111309523809524,0.0,0.0,0.0,0.0,3.486486952810965,2.8413433013854754,0.04178961107698287,143.93787670135498
0,0.001871450068624067,256,500,0.7,0.0,0.0,0.49380952380952375,0.0,0.0,0.0,0.0,3.3800487356559206,2.5925982311559084,0.15749678781474863,156.60992240905762
0,2.2310905607443014e-05,512,500,0.63,0.13953488372093023,-0.05839848217828566,0.4657142857142857,0.034749034749034735,0.06279434850863422,0.03428571428571428,0.06279434850863422,3.320565064147314,2.6083124373950697,0.05142721649852877,212.4398593902588
0,0.01296065659727973,512,500,0.3,0.46153846153846156,0.0,0.70875,0.0,0.0,0.0,0.0,3.5300877252065894,2.8371743029338217,0.2349843895366308,213.79260540008545
0,0.015726578854179506,512,500,0.345,0.45643153526970953,0.026047875338203377,0.5342857142857144,0.0851565851565852,0.13142857142857145,0.13142857142857145,0.06593406593406603,3.4159095111434876,2.6423061933488476,0.15162888676099362,191.2250621318817
0,2.972334644335654e-05,256,500,0.595,0.24299065420560748,-0.02830664467807362,0.4520238095238095,0.12033462033462033,0.16012558869701726,0.03999999999999998,0.16012558869701726,3.2482025833190593,2.4759022568754405,0.04232014674255247,143.6324746608734
0,0.06007249475906202,256,500,0.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.311451023136912,2.4985925157189124,0.05193833537949599,142.73816680908203
0,0.00016426074441272136,256,500,0.705,0.25316455696202533,0.16000837707753504,0.6670238095238095,0.022093522093522083,0.036106750392464686,0.011428571428571427,0.036106750392464686,3.2957720252914826,2.586808289969008,0.09758327083184204,121.55133247375488
0,0.00013413218712252046,256,500,0.695,0.14084507042253522,0.0813602040924124,0.6460714285714285,0.0015015015015014954,0.07428571428571429,0.07428571428571429,0.028257456828885398,3.263721769762054,2.5509160656034466,0.08106688773515947,151.91830205917358
0,0.00011125629195861185,256,500,0.655,0.08,-0.062136976600120006,0.5917857142857144,0.09545259545259546,0.15070643642072215,0.01714285714285714,0.15070643642072215,3.0956413503988247,2.2669277723162478,0.024745170082734802,118.57510924339294
0,0.004141251978581511,256,500,0.355,0.46473029045643155,0.06325912582135106,0.6048809523809524,0.10789360789360791,0.1334379905808477,0.04571428571428571,0.1334379905808477,3.609425014996588,2.9386700092271796,0.2635190223850521,135.113299369812
0,0.0001284488539060011,256,500,0.685,0.05970149253731343,-0.005936940249452734,0.6202380952380953,0.05555555555555555,0.05714285714285714,0.05714285714285714,0.054945054945054944,3.142082494622028,2.2107766112071596,0.03180443981169878,136.40272974967957
0,0.0003442006193627353,256,500,0.74,0.38095238095238093,0.29546842014263947,0.6111904761904762,0.06692406692406694,0.09142857142857144,0.09142857142857144,0.037676609105180524,3.2992246650570656,2.5618523406405918,0.10359673081584297,116.39716386795044
0,0.002665916805075399,256,500,0.715,0.44660194174757284,0.2682425521233528,0.6585714285714286,0.2807807807807808,0.37142857142857144,0.37142857142857144,0.21978021978021978,3.089007713024693,2.1610986888669195,0.04176346694135891,117.12288427352905
0,0.011541458019262143,256,500,0.7,0.0,0.0,0.4639285714285714,0.0,0.0,0.0,0.0,3.4324336891181337,2.693915891411632,0.05382253562306882,126.80232048034668
0,0.004931178659205881,256,500,0.51,0.4787234042553192,0.15002479953724476,0.5716666666666667,0.16387816387816379,0.18681318681318682,0.08571428571428574,0.18681318681318682,3.4645855572466493,2.712748970029641,0.05158627258963566,108.05906820297241
0,0.0006334135113020594,256,500,0.675,0.2857142857142857,0.11154956408375369,0.6301190476190477,0.052981552981552965,0.1657142857142857,0.1657142857142857,0.00941915227629514,3.0945172089594193,2.2667913482431605,0.07033265444591663,97.77547240257263
