,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.0002,3,0.001,1024,500,200,tanh,0.014207211639577388,1,50,tanh,0.15983171284334474,100,100,0.8416419285494933,0.5959780621572212,0.5231281085142666,0.8999764183496436,0.16713645699570562,0.20254465790360632,0.20254465790360632,0.0632372562803977,1.3738966061886668,0.3888837516796379,0.045249647725012006,702.135879278183
0,1000,0.0002,4,0.001,512,150,400,tanh,0.12241914454448428,4,500,tanh,0.012045094325853968,100,100,0.8472719828027434,0.6134715025906736,0.5422831509299851,0.8947567981863139,0.14505162949362413,0.0962335692618807,0.0962335692618807,0.04932731464246907,1.4790463415872295,0.36642405764739144,0.12262629562331276,1418.315771818161
0,1000,0.0002,1,0.001,512,500,100,relu,0.09326215457126126,2,100,leaky_relu,0.07374503413219283,100,100,0.8290510799467704,0.5145348837209303,0.4711426568126903,0.8931712962563254,0.10402564362690578,0.09610437029547242,0.09610437029547242,0.026155480665912063,1.386060619918244,0.35382756275351795,0.046958244643831616,1115.1739881038666
0,1000,0.001,1,0.0001,512,400,50,relu,0.0635966358787952,3,50,elu,0.018788102151688336,100,100,0.8238304841846658,0.4963418203102136,0.45140076156991615,0.8811036730391805,0.08905916156939027,0.024865183687226122,0.024865183687226122,0.024240911744073747,1.5405759352428274,0.42543633244045215,0.1088328107241104,1164.5574617385864
0,1000,0.0002,4,0.001,512,300,50,elu,0.14703880442451897,5,150,leaky_relu,0.19054980230339702,100,100,0.8267990582454704,0.5478353821485836,0.4711900173416707,0.8827604321894305,0.1358545528394658,0.10121615548814739,0.10121615548814739,0.05514313394280381,1.5774356765418118,0.4256128290187996,0.11777987105556767,1460.7101728916168
0,1000,0.0002,2,0.0001,512,450,350,relu,0.08477100971163594,4,50,leaky_relu,0.08575374018915323,100,100,0.8340669464633023,0.6206412356658085,0.5194360794763564,0.8863369345281984,0.20094656793758933,0.15160656106055503,0.15160656106055503,0.10272706198431042,1.3792619291964152,0.31631191051733265,0.060986751863834954,1281.3537681102753
0,1000,0.001,3,0.001,512,450,200,leaky_relu,0.020045377462460226,5,400,elu,0.12311191285676884,100,100,0.8487050875217524,0.6278952668680765,0.5502263037437712,0.9015618051629598,0.16015549279033148,0.11166722840130328,0.11166722840130328,0.06030155876340972,1.4798138649009103,0.3842422932491367,0.08746651131868845,1338.8436980247498
0,1000,0.0002,3,0.0001,512,400,450,elu,0.14599811248481162,1,300,tanh,0.044784937612076026,100,100,0.8440986794963661,0.6127637935418255,0.5343790396184163,0.8972291877402127,0.1445291701342519,0.09371699809010225,0.09371699809010225,0.04862884244657065,1.4604495869786709,0.3789607294564415,0.09719535994298928,1244.1577475070953
0,1000,0.0002,1,0.001,512,500,350,relu,0.07964421244321838,2,100,elu,0.05087129635407859,100,100,0.8282321629644794,0.515868436237738,0.46846628151979647,0.8910311909775235,0.09210562788032786,0.03498764183799569,0.03498764183799569,0.021546092746536145,1.4622017051394047,0.41990660639027844,0.08424194762560579,1100.5001003742218
0,1000,0.0002,4,0.0001,1024,350,250,relu,0.13261564062002015,2,50,elu,0.1662096910472381,100,100,0.8338622172177296,0.6015222194942303,0.5083321911186135,0.892245096288765,0.17264033955565194,0.1530783058083362,0.1530783058083362,0.07494342375213223,1.6253745468622522,0.6014128087878946,0.16960431486698566,800.5718641281128
0,1000,0.0001,5,0.001,1024,200,150,leaky_relu,0.191211862270095,5,450,relu,0.12286075314268655,100,100,0.8384686252431159,0.6461883408071749,0.5429190743347674,0.8926439467797205,0.23589660717803912,0.2228794517469947,0.2228794517469947,0.12390254915922824,1.6226832862223988,0.5423695580282105,0.14697511331556273,898.8468325138092
0,1000,0.0001,5,0.001,1024,150,150,leaky_relu,0.18255690420290063,5,450,relu,0.12039472358240709,100,100,0.8356024158050978,0.5657111952406706,0.49934944396308967,0.8978579262260992,0.11808458820486865,0.049449500056173434,0.049449500056173434,0.03777987025784574,1.535791036429251,0.4613085682204726,0.15119645019691993,867.6529276371002
0,1000,0.001,5,0.001,1024,50,200,leaky_relu,0.01788891737479991,5,400,relu,0.10296279936590874,100,100,0.8255706827720339,0.5564809994794377,0.47134153475123153,0.8826551579924526,0.10442080134887471,0.03742276148747331,0.03742276148747331,0.03738472377123639,1.412588738340974,0.317601223036684,0.0580542413883391,845.0075006484985
0,1000,0.0001,2,0.001,1024,200,250,leaky_relu,0.19698308407327095,4,350,relu,0.13305888660477852,100,100,0.8232162964479476,0.5103487383045081,0.45160034413504613,0.8847135016546294,0.09017655075840136,0.028170992023368147,0.028170992023368147,0.02151951304783817,1.3873126712255706,0.3719031643098305,0.049078044567730274,747.5911555290222
0,1000,0.001,2,0.001,1024,250,150,leaky_relu,0.04640683052361575,5,250,elu,0.13822525743999475,100,100,0.8470672535571706,0.6370262390670554,0.5505713015275301,0.8943969722473273,0.19071096564545056,0.21953993933265925,0.21953993933265925,0.07541309910980663,1.585626935983112,0.5027064870327937,0.13553671081270402,707.2078619003296
