,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.0002,3,0.001,512,500,200,tanh,0.014207211639577388,1,50,tanh,0.15983171284334474,100,100,0.665,0.30927835051546393,0.10958731727503697,0.6772619047619047,0.11098901098901096,0.13392857142857145,0.13392857142857145,0.08163265306122447,3.1908522843571427,2.2982575937663783,0.15683522564290442,27.39972424507141
0,1000,0.0002,4,0.001,256,150,400,tanh,0.12241914454448428,4,500,tanh,0.012045094325853968,100,100,0.67,0.42105263157894735,0.19169538058831714,0.646547619047619,0.04175824175824175,0.14732142857142855,0.14732142857142855,0.03401360544217688,2.858309498113007,1.896516344516172,0.02367784051994759,128.96008133888245
0,1000,0.0002,1,0.001,256,500,100,relu,0.09326215457126126,2,100,leaky_relu,0.07374503413219283,100,100,0.665,0.45528455284552843,0.2137475702556957,0.6630952380952381,0.001098901098901095,0.08503401360544216,0.0625,0.08503401360544216,3.091922172293924,2.3174534456631277,0.025437942645897493,146.38875460624695
0,1000,0.001,1,0.0001,256,400,50,relu,0.0635966358787952,3,50,elu,0.018788102151688336,100,100,0.745,0.5565217391304348,0.3787535437491282,0.7685714285714286,0.0824175824175824,0.1383928571428571,0.1383928571428571,0.03061224489795919,3.047217693497716,2.305683006990809,0.024673686552844742,137.42858266830444
0,1000,0.0002,4,0.001,256,300,50,elu,0.14703880442451897,5,150,leaky_relu,0.19054980230339702,100,100,0.695,0.45045045045045046,0.24281967004987307,0.6765476190476192,0.02527472527472524,0.11160714285714285,0.11160714285714285,0.040816326530612235,2.9513153419865756,1.9043875799481431,0.030411848377812856,141.7812008857727
0,1000,0.0002,2,0.0001,256,450,350,relu,0.08477100971163594,4,50,leaky_relu,0.08575374018915323,100,100,0.655,0.3300970873786408,0.108890540960965,0.6214285714285714,0.0010989010989011228,0.0272108843537415,0.004464285714285698,0.0272108843537415,3.1027996040076355,2.2277840209533277,0.03848782199312106,139.84346318244934
0,1000,0.001,3,0.001,256,450,200,leaky_relu,0.020045377462460226,5,400,elu,0.12311191285676884,100,100,0.695,0.5040650406504065,0.28421380220812287,0.7084523809523808,0.17472527472527472,0.25170068027210885,0.0982142857142857,0.25170068027210885,2.7385827120075743,0.5736584270309656,0.025883013305452618,138.4519476890564
0,1000,0.0002,3,0.0001,256,400,450,elu,0.14599811248481162,1,300,tanh,0.044784937612076026,100,100,0.71,0.4528301886792453,0.2644546745762287,0.7180952380952381,0.0241758241758242,0.08035714285714285,0.08035714285714285,0.054421768707483,3.0075323527386124,2.108588767618629,0.02688781945914398,141.64261651039124
0,1000,0.0002,1,0.001,256,500,350,relu,0.07964421244321838,2,100,elu,0.05087129635407859,100,100,0.71,0.4423076923076923,0.25812364600674736,0.6308333333333334,0.052747252747252754,0.11224489795918369,0.04910714285714285,0.11224489795918369,3.0791914150183377,2.284779827436812,0.023696424977130537,137.25716018676758
0,1000,0.0002,4,0.0001,512,350,250,relu,0.13261564062002015,2,50,elu,0.1662096910472381,100,100,0.665,0.47244094488188976,0.22885601181948265,0.6733333333333333,0.12197802197802199,0.1339285714285714,0.1339285714285714,0.06462585034013607,3.0348087815524365,2.0598798640007594,0.03450127462775887,74.37873530387878
