,lr,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0015676677195506068,512,500,0.11799181687493089,0.002251688766574931,0.011489115230150301,0.6954915466499686,0.0010567101091933778,0.0011812573828586428,0.0011812573828586428,0.0,1.9629819166450144,0.9926418891706927,0.20098575083037198,3927.9734795093536
0,0.0004950159553733195,2048,500,0.8015039256883778,0.886686446562717,0.08774769627174542,0.5270450383694381,0.05239420510354831,0.043986636971046766,0.031228730015628092,0.043986636971046766,2.1935822811382355,1.2948876299745742,0.26137840709425914,2567.795491218567
0,0.07155682161754869,1024,500,0.8830034280659074,0.9378670425182053,0.0,0.5,0.0,0.0,0.0,0.0,3.318208759639929,2.436473763887046,0.7460449651942633,2975.4192414283752
0,0.001871450068624067,512,500,0.8342364259648347,0.9004714162406214,0.4443810960766367,0.8782202096795385,0.3261707406033381,0.2457262796417068,0.2457262796417068,0.14441815144766146,2.4422837325362763,1.694395500605833,0.3609507215009772,4254.04722905159
0,1.2046852412030316e-05,2048,500,0.8920712153046555,0.9413249969941084,0.32343255752195677,0.8523654347175055,0.2585410703977864,0.3829621380846325,0.15992482125144425,0.3829621380846325,1.9288253111004152,1.1019600276452044,0.1958695842222578,2605.611298561096
0,0.0821246192225687,512,500,0.8830034280659074,0.9378670425182053,0.0,0.5,0.0,0.0,0.0,0.0,3.215862878424947,2.3593269074929473,0.6071119526340267,4000.3139865398407
0,2.972334644335654e-05,2048,500,0.8912971359062258,0.9416028040159211,0.26572337152673725,0.889379365611088,0.14868161239587474,0.26202672605790644,0.0751661972477492,0.26202672605790644,1.7359154849700773,0.8396841986600294,0.15437831950215744,2622.4825897216797
0,0.001222906594703436,2048,500,0.861771535994692,0.9189679761441721,0.4663969220357047,0.8850639727371619,0.2781913247984015,0.19725205249745925,0.19725205249745925,0.10591592427616928,2.4498560879335916,1.7268663684844467,0.3552205176636854,2634.9877173900604
0,0.0006677306766018312,2048,500,0.6016808581223045,0.7241960183767229,0.1717731862878079,0.6554710332345738,0.18610084684132067,0.13675510676859765,0.13675510676859765,0.13493875278396436,2.3942341808984446,1.543529470153668,0.2797780959957679,2605.064502954483
0,0.002807908107885727,1024,500,0.8706181576910318,0.9284928492849285,0.26222803107214687,0.7427033556538547,0.14384427298389135,0.11862472160356352,0.09784497628520017,0.11862472160356352,2.4051903866579116,1.6407063260077839,0.3833420864668739,3060.9681527614594
0,0.011624006272624034,2048,500,0.8786906999889417,0.9353222097753671,0.024718425981623025,0.6351615682997303,0.003829513864241907,0.015590200445434244,0.0012293109618820575,0.015590200445434244,2.5699423345585015,1.6575961544605011,0.3998759081977971,2586.005274295807
0,0.0001551561861842933,512,500,0.886431493973239,0.9393277013056064,0.177386285502453,0.8775472796938494,0.022456763949176173,0.01258716883373967,0.01258716883373967,0.007502783964365212,1.7389222359689067,0.7920464374930195,0.18059685979124934,3974.019598722458
0,0.00720957664384723,512,500,0.11699657193409267,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.544380238718102,1.672913276738074,0.37532748652346426,4026.2667140960693
0,0.00017123553109627275,512,500,0.8764790445648568,0.9337760123317721,0.08368120348576624,0.6753520601600591,0.009356371131590602,0.0027433573099175934,0.0027433573099175934,0.0021158129175946616,2.116544199345061,1.219321126586224,0.25297961610708697,3979.311449289322
0,0.012624210995423636,1024,500,0.5208448523720004,0.6701682271447058,-0.10231064118129655,0.36990523346586757,0.1689004009426907,0.20928452115812912,0.20264875630882523,0.20928452115812912,2.876166757322659,2.0374963212530113,0.40286008458829176,3009.6342253684998
0,0.0033656226840971908,2048,500,0.8831140108371116,0.9379221236859107,0.02889098674590718,0.677927304622443,0.0019011406844106071,0.006249999999999978,0.0,0.006249999999999978,2.2450129796488745,1.3338944623116933,0.306541140058407,2623.7209713459015
0,0.00021704378073201917,512,500,0.8915183014486343,0.9391778783557567,0.4401778858066585,0.8941856363479255,0.4414742423004584,0.4580178173719376,0.3326272326087284,0.4580178173719376,1.6904163415015876,0.789856053007244,0.16410023796251696,3998.233782529831
0,6.377001711164565e-05,512,500,0.8943934534999447,0.943144609156397,0.3052359836163645,0.9007937259488195,0.09197239607119911,0.10857461024498882,0.046006281391717696,0.10857461024498882,2.015979257944129,1.213456446035523,0.24629924069605144,3982.283284664154
0,0.022755552042267216,2048,500,0.6433705628663055,0.7707074297902595,0.037632524895054226,0.5332749377672928,0.07740635927875861,0.10448218262806241,0.0846711234568166,0.10448218262806241,2.8272118653199896,1.8714513353925448,0.44772906884799685,2593.4516236782074
0,0.0012411862421361402,1024,500,0.7156916952338825,0.8301288404360754,-0.026617232355946926,0.49746482357634175,0.046647255701078194,0.05171067155235298,0.05171067155235298,0.012764476614699372,2.1870097226890555,1.2368481364246358,0.2750523542076863,3009.472925186157
