,lr,batch_size,num_timesteps,n_iter,model_params,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0002288113668475521,256,590,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.665,0.32323232323232326,0.11841686702165871,0.6619047619047619,0.05164835164835163,0.037414965986394544,0.0357142857142857,0.037414965986394544,2.8803470915812657,1.9836430429532168,0.026283180120190153,520.2863185405731
0,0.00025533788451512354,256,178,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.705,0.37894736842105264,0.21536524612697402,0.6720238095238097,0.005494505494505503,0.03741496598639457,0.0267857142857143,0.03741496598639457,2.844449406209396,1.9550208813313952,0.02332267974467994,533.5994300842285
0,1.9632702887198374e-05,256,951,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.45,0.3956043956043956,-0.013421911977483972,0.5402976190476191,0.05934065934065935,0.09523809523809523,0.013392857142857095,0.09523809523809523,3.9086546528869826,2.9945175770633177,0.4446823726691953,672.5681037902832
0,0.00032827312139428744,512,714,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.75,0.5098039215686274,0.35895661600973144,0.7523809523809524,0.11648351648351646,0.2589285714285714,0.2589285714285714,0.0272108843537415,2.527311560283693,0.42019392174059944,0.037490545041259704,380.7329897880554
0,6.0444149686946634e-05,512,495,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 128, 'dropout': 0}",0.65,0.4927536231884058,0.23712044493555015,0.6185714285714287,0.27032967032967037,0.34693877551020413,0.25892857142857145,0.34693877551020413,3.9566357735755076,3.077162489447289,0.32764738350672484,365.5441563129425
0,2.4762069289032602e-05,512,224,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.655,0.5306122448979592,0.2839103433239802,0.6559523809523808,0.16373626373626377,0.2517006802721089,0.1473214285714286,0.2517006802721089,3.7160840907858286,2.9123185127848044,0.291544038756812,353.2736053466797
0,0.002627578213927961,512,135,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 1024, 'dropout': 0}",0.71,0.35555555555555557,0.21389631597324932,0.6927380952380953,0.07692307692307693,0.10267857142857145,0.10267857142857145,0.027210884353741485,2.7836772782664925,1.535192823846446,0.022812942031970262,379.2251913547516
0,0.0002532447817066925,512,184,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.71,0.5,0.29646602045590054,0.7186904761904762,0.03076923076923077,0.1651785714285714,0.1651785714285714,0.1054421768707483,2.5856600796650144,0.8261491622169276,0.03067610069177462,354.46176767349243
0,0.0002837028228029903,512,104,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 512, 'dropout': 0}",0.69,0.5,0.27600243828338794,0.7351190476190476,0.03516483516483515,0.1026785714285714,0.1026785714285714,0.06462585034013607,3.477826634197055,2.2405459073291296,0.35407767082099006,377.0053017139435
0,3.5694413775579874e-05,256,862,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.71,0.40816326530612246,0.23918806106484033,0.7289285714285715,0.23516483516483516,0.3794642857142857,0.3794642857142857,0.12244897959183672,2.96330637955357,1.9755894650422148,0.07983243866480061,561.4900257587433
0,0.0020175193595779613,512,700,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 256, 'dropout': 0}",0.72,0.4909090909090909,0.30237157840738177,0.7421428571428571,0.12087912087912087,0.2946428571428571,0.2946428571428571,0.03061224489795919,2.4404686048342255,0.3209353675269298,0.039475264457134784,367.07994174957275
0,0.0020006021600341207,512,698,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 256, 'dropout': 0}",0.705,0.40404040404040403,0.2285720921580854,0.7167857142857144,0.007692307692307693,0.05782312925170069,0.04464285714285715,0.05782312925170069,2.4446167828548484,0.3310332888841784,0.02624742726637397,356.8313684463501
0,0.0008614328865453853,512,746,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 256, 'dropout': 0}",0.735,0.4854368932038835,0.32135988917748204,0.7544047619047619,0.0648351648351648,0.022321428571428548,0.022321428571428548,0.020408163265306117,2.3967271380543527,0.28159385011101956,0.02681296673018263,377.11358523368835
0,0.0006502886872509556,512,411,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.73,0.4807692307692308,0.3108019411101652,0.7607142857142858,0.07912087912087909,0.0892857142857143,0.0892857142857143,0.010204081632653045,2.283894020911753,0.19697508736851743,0.026726035455270303,368.89882588386536
0,0.0007741710974042952,512,790,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 256, 'dropout': 0}",0.715,0.44660194174757284,0.2682425521233528,0.7438095238095238,0.02087912087912086,0.1830357142857143,0.1830357142857143,0.06802721088435373,2.3628949057062547,0.28191261348176117,0.025701969537461622,370.4121856689453
0,8.43073935813195e-05,512,983,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.73,0.5263157894736842,0.3391533656562534,0.7307142857142856,0.17802197802197803,0.2678571428571429,0.2678571428571429,0.06122448979591835,2.969908984390291,2.026606655410998,0.07458049526205945,398.8249204158783
0,8.63651876330183e-05,512,980,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.72,0.5172413793103449,0.3207665139358924,0.7576190476190476,0.052747252747252726,0.006802721088435354,0.0,0.006802721088435354,2.950305569563074,2.003020320740941,0.06739301960366717,399.6197123527527
0,1.0232576741184671e-05,512,857,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.72,0.125,0.21821789023599236,0.5978571428571429,0.008791208791208793,0.05803571428571429,0.05803571428571429,0.0,4.059104101246767,3.400290818064249,0.8276842487639087,441.352570772171
0,0.00010796812697056951,256,609,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 1024, 'dropout': 0}",0.68,0.41818181818181815,0.20158105227158787,0.7251190476190476,0.03296703296703293,0.04910714285714285,0.04910714285714285,0.030612244897959162,2.2355959559124843,0.43966554015066317,0.06413873131462156,540.9293367862701
0,0.00048659573000903346,512,886,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.71,0.42,0.24549512651549144,0.7595238095238095,0.021978021978021955,0.08035714285714285,0.08035714285714285,0.05782312925170069,2.4893425669727307,0.2796772010356725,0.0263821048160624,396.8959119319916
