,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.0002,3,0.001,1024,500,200,tanh,0.014207211639577388,1,50,tanh,0.15983171284334474,100,100,0.6396396396396397,0.5792880258899676,0.2667031553755433,0.6811203802502668,0.2840670859538784,0.3592463425776332,0.3592463425776332,0.20454704197806803,0.49822451275453383,0.10150593945604708,0.056055782957036136,480.5658950805664
0,1000,0.0002,4,0.001,512,150,400,tanh,0.12241914454448428,4,500,tanh,0.012045094325853968,100,100,0.6493416493416494,0.54,0.28352504194189293,0.6900261907071492,0.16833339844004322,0.21674893313574528,0.21674893313574528,0.10876580289166725,0.33850946956723,0.08072232884952026,0.03581028992249043,362.13823318481445
0,1000,0.0002,1,0.001,512,500,100,relu,0.09326215457126126,2,100,leaky_relu,0.07374503413219283,100,100,0.6493416493416494,0.5776293823038398,0.28456258141182794,0.6679726452614221,0.17270205867416694,0.24572975743462322,0.24572975743462322,0.09313403646015223,0.3823314962235707,0.07241254891584258,0.04433247232015821,322.55558729171753
0,1000,0.001,1,0.0001,512,400,50,relu,0.0635966358787952,3,50,elu,0.018788102151688336,100,100,0.6777546777546778,0.6294820717131474,0.3457240529363361,0.6940129983509554,0.12210112374181281,0.21677121750660178,0.21677121750660178,0.020046099043095622,0.3923233646071209,0.11196344469045316,0.04423471910129262,400.76800417900085
0,1000,0.0002,4,0.001,512,300,50,elu,0.14703880442451897,5,150,leaky_relu,0.19054980230339702,100,100,0.6437976437976438,0.5335753176043557,0.2714676806009983,0.6633068192841207,0.1641405263226428,0.23906673054852978,0.23906673054852978,0.08524132150590208,0.42207210576713283,0.10025573958707093,0.06086041755948024,757.9018177986145
0,1000,0.0002,2,0.0001,512,450,350,relu,0.08477100971163594,4,50,leaky_relu,0.08575374018915323,100,100,0.6687456687456688,0.6432835820895523,0.33513241107255265,0.7126442913958677,0.2852520280740133,0.36177561866984587,0.36177561866984587,0.19827477823566392,0.49656573083572986,0.050797596844758305,0.04072261061727911,738.2754352092743
0,1000,0.001,3,0.001,512,450,200,leaky_relu,0.020045377462460226,5,400,elu,0.12311191285676884,100,100,0.6521136521136521,0.6053459119496856,0.2948150819135899,0.6885177999805995,0.23991171530137895,0.2742648943163712,0.2742648943163712,0.188789550883565,0.3523227980090869,0.09815536393618686,0.03262530395520654,764.8018183708191
0,1000,0.0002,3,0.0001,512,400,450,elu,0.14599811248481162,1,300,tanh,0.044784937612076026,100,100,0.6632016632016632,0.6238390092879257,0.3189868679486402,0.6960636337181103,0.17606156490487906,0.18381263300983852,0.18381263300983852,0.14282321715443178,0.37337341441583205,0.1156388835258889,0.03882782361127853,749.1053245067596
0,1000,0.0002,1,0.001,512,500,350,relu,0.07964421244321838,2,100,elu,0.05087129635407859,100,100,0.5966735966735967,0.5726872246696035,0.19300907742716372,0.6474255504898632,0.032442673541935196,0.046351491381519505,0.046351491381519505,0.0048892924495355095,0.4396344739662706,0.12452930349810548,0.051215231490105616,744.834468126297
0,1000,0.0002,4,0.0001,1024,350,250,relu,0.13261564062002015,2,50,elu,0.1662096910472381,100,100,0.6486486486486487,0.5806451612903226,0.2836251943678884,0.6872664661945872,0.22166881518809328,0.3509676988044435,0.3509676988044435,0.0992456520220717,0.4279608450446691,0.08952892014269888,0.054012356792150364,813.3852837085724
