,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.0002,3,0.001,512,500,200,tanh,0.014207211639577388,1,50,tanh,0.15983171284334474,100,100,0.7,0.3181818181818182,0.17609018126512477,0.6820238095238096,0.013728013728013744,0.19428571428571428,0.19428571428571428,0.09733124018838303,3.2227536174538085,2.291478082676155,0.14902988134990025,69.17904615402222
0,1000,0.0002,3,0.001,512,500,200,tanh,0.014207211639577388,1,50,tanh,0.15983171284334474,100,100,0.7,0.3181818181818182,0.17609018126512477,0.6820238095238096,0.013728013728013744,0.19428571428571428,0.19428571428571428,0.09733124018838303,3.2227536174538085,2.291478082676155,0.14902988134990025,80.39050245285034
0,1000,0.0002,4,0.001,256,150,400,tanh,0.12241914454448428,4,500,tanh,0.012045094325853968,100,100,0.66,0.3333333333333333,0.11786635152558346,0.5991666666666667,0.09738309738309736,0.14285714285714285,0.14285714285714285,0.08634222919937207,2.8747120601136853,1.809262584671883,0.025080217414174655,151.30624413490295
0,1000,0.0002,4,0.001,256,150,400,tanh,0.12241914454448428,4,500,tanh,0.012045094325853968,100,100,0.66,0.3333333333333333,0.11786635152558346,0.5991666666666667,0.09738309738309736,0.14285714285714285,0.14285714285714285,0.08634222919937207,2.8747120601136853,1.809262584671883,0.025080217414174655,145.25490427017212
0,1000,0.0002,1,0.001,256,500,100,relu,0.09326215457126126,2,100,leaky_relu,0.07374503413219283,100,100,0.62,0.3559322033898305,0.08656347540222281,0.5903571428571428,0.05276705276705279,0.18857142857142856,0.18857142857142856,0.0015698587127158659,3.0740629343037176,2.2758917878050093,0.02198415315781288,137.13587999343872
0,1000,0.0002,1,0.001,256,500,100,relu,0.09326215457126126,2,100,leaky_relu,0.07374503413219283,100,100,0.62,0.3559322033898305,0.08656347540222281,0.5903571428571428,0.05276705276705279,0.18857142857142856,0.18857142857142856,0.0015698587127158659,3.0740629343037176,2.2758917878050093,0.02198415315781288,136.79428362846375
0,1000,0.001,1,0.0001,256,400,50,relu,0.0635966358787952,3,50,elu,0.018788102151688336,100,100,0.71,0.42,0.24549512651549144,0.6639285714285714,0.132990132990133,0.1542857142857143,0.1542857142857143,0.10518053375196233,3.0506502497311767,2.177931671828346,0.022539280126898653,140.5477705001831
0,1000,0.001,1,0.0001,256,400,50,relu,0.0635966358787952,3,50,elu,0.018788102151688336,100,100,0.71,0.42,0.24549512651549144,0.6639285714285714,0.132990132990133,0.1542857142857143,0.1542857142857143,0.10518053375196233,3.0506502497311767,2.177931671828346,0.022539280126898653,142.35491800308228
0,1000,0.0002,4,0.001,256,300,50,elu,0.14703880442451897,5,150,leaky_relu,0.19054980230339702,100,100,0.72,0.46153846153846156,0.2844627935584563,0.676547619047619,0.015444015444015469,0.0,0.0,0.0,2.996517718134778,2.0184474042082696,0.03350351984613287,142.78366231918335
0,1000,0.0002,4,0.001,256,300,50,elu,0.14703880442451897,5,150,leaky_relu,0.19054980230339702,100,100,0.72,0.46153846153846156,0.2844627935584563,0.676547619047619,0.015444015444015469,0.0,0.0,0.0,2.996517718134778,2.0184474042082696,0.03350351984613287,140.14229249954224
0,1000,0.0002,2,0.0001,256,450,350,relu,0.08477100971163594,4,50,leaky_relu,0.08575374018915323,100,100,0.665,0.22988505747126436,0.06066511426457491,0.6271428571428572,0.02123552123552122,0.08000000000000002,0.08000000000000002,0.001569858712715852,3.0929614265057133,2.233766801328842,0.03926384212868328,137.55842065811157
0,1000,0.0002,2,0.0001,256,450,350,relu,0.08477100971163594,4,50,leaky_relu,0.08575374018915323,100,100,0.665,0.22988505747126436,0.06066511426457491,0.6271428571428572,0.02123552123552122,0.08000000000000002,0.08000000000000002,0.001569858712715852,3.0929614265057133,2.233766801328842,0.03926384212868328,138.72070693969727
