,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,255.94913601875305
0,8,100,0.75,0.4791666666666667,0.3464790731004235,0.7775,0.019047619047619063,0.08760683760683761,0.013888888888888895,0.08760683760683761,2.6180351849985777,1.048012314552934,0.021662195336032752,176.84258818626404
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,204.68991208076477
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,192.449036359787
0,8,100,0.75,0.4791666666666667,0.3464790731004235,0.7775,0.019047619047619063,0.08760683760683761,0.013888888888888895,0.08760683760683761,2.6180351849985777,1.048012314552934,0.021662195336032752,128.89194059371948
0,8,100,0.75,0.4791666666666667,0.3464790731004235,0.7775,0.019047619047619063,0.08760683760683761,0.013888888888888895,0.08760683760683761,2.6180351849985777,1.048012314552934,0.021662195336032752,131.89833402633667
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,170.68233013153076
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,176.02217936515808
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,167.5849781036377
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,160.94493460655212
0,8,100,0.75,0.4791666666666667,0.3464790731004235,0.7775,0.019047619047619063,0.08760683760683761,0.013888888888888895,0.08760683760683761,2.6180351849985777,1.048012314552934,0.021662195336032752,138.2823030948639
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,165.36727118492126
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,152.1096749305725
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,163.19607520103455
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,164.42529392242432
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,169.85040807724
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,177.09423303604126
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,168.11210322380066
0,8,100,0.75,0.4791666666666667,0.3464790731004235,0.7775,0.019047619047619063,0.08760683760683761,0.013888888888888895,0.08760683760683761,2.6180351849985777,1.048012314552934,0.021662195336032752,130.46613574028015
0,16,100,0.76,0.48936170212765956,0.37179780351111585,0.761547619047619,0.09047619047619049,0.19444444444444442,0.19444444444444442,0.030982905982905984,2.462670849095511,0.3104900042848448,0.01765047552257082,183.568288564682
