,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,16,100,0.6437976437976438,0.4656964656964657,0.28238396194626614,0.6927044330196915,0.15700483091787443,0.27940144179879445,0.27940144179879445,0.04347977928336942,0.5595581306160256,0.29263297566211016,0.049035023423781965,561.4848394393921
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1321.1073627471924
0,16,100,0.6437976437976438,0.4656964656964657,0.28238396194626614,0.6927044330196915,0.15700483091787443,0.27940144179879445,0.27940144179879445,0.04347977928336942,0.5595581306160256,0.29263297566211016,0.049035023423781965,510.91876769065857
0,16,100,0.6437976437976438,0.4656964656964657,0.28238396194626614,0.6927044330196915,0.15700483091787443,0.27940144179879445,0.27940144179879445,0.04347977928336942,0.5595581306160256,0.29263297566211016,0.049035023423781965,519.2278592586517
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1184.569533109665
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1276.1891615390778
0,16,100,0.6437976437976438,0.4656964656964657,0.28238396194626614,0.6927044330196915,0.15700483091787443,0.27940144179879445,0.27940144179879445,0.04347977928336942,0.5595581306160256,0.29263297566211016,0.049035023423781965,421.1606869697571
0,16,100,0.6437976437976438,0.4656964656964657,0.28238396194626614,0.6927044330196915,0.15700483091787443,0.27940144179879445,0.27940144179879445,0.04347977928336942,0.5595581306160256,0.29263297566211016,0.049035023423781965,417.6164047718048
0,16,100,0.6437976437976438,0.4656964656964657,0.28238396194626614,0.6927044330196915,0.15700483091787443,0.27940144179879445,0.27940144179879445,0.04347977928336942,0.5595581306160256,0.29263297566211016,0.049035023423781965,474.1108705997467
0,16,100,0.6437976437976438,0.4656964656964657,0.28238396194626614,0.6927044330196915,0.15700483091787443,0.27940144179879445,0.27940144179879445,0.04347977928336942,0.5595581306160256,0.29263297566211016,0.049035023423781965,467.69518423080444
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1166.0965902805328
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1186.7142593860626
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1091.7009572982788
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1145.6502952575684
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1081.5578248500824
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1085.9504895210266
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1073.4916563034058
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1071.39200091362
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1151.3124191761017
0,8,100,0.6638946638946639,0.6047269763651182,0.315865014340916,0.7109952468716656,0.22151255908433926,0.2794348683550792,0.2794348683550792,0.15075085562617868,0.31270897615432,0.11490223939129832,0.034656168470504824,1138.9897541999817
