,num_trees,delta,max_iters,early_stop,min_node_size,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,60,0.4,4,False,14,0.705,0.37894736842105264,0.21536524612697402,0.6616666666666666,0.07363253856942495,0.055555555555555525,0.055555555555555525,0.05005159958720329,3.090818990033415,2.345921084286393,0.019454480678257724,12.969024181365967
0,50,0.5,5,True,12,0.665,0.21176470588235294,0.04948716593053935,0.6870238095238095,0.00584385226741467,0.04166666666666666,0.04166666666666666,0.02373581011351908,3.0772175461897557,2.2619889157031166,0.019093211607634775,6.2774505615234375
0,60,0.5,1,False,17,0.675,0.19753086419753085,0.0605066503656329,0.6608333333333334,0.10495558672276765,0.19444444444444445,0.19444444444444445,0.05314757481940144,3.129663262285781,2.332285577146152,0.020315874587923055,6.749596357345581
0,80,0.5,5,False,17,0.685,0.36363636363636365,0.17349447958987207,0.5875,0.13814866760168304,0.15531475748194012,0.055555555555555525,0.15531475748194012,3.1183847301991077,2.313102887853743,0.02053056745616466,8.000438690185547
0,20,0.30000000000000004,1,False,10,0.7,0.3617021276595745,0.1975175831152803,0.6885714285714285,0.05750350631136045,0.1527777777777778,0.1527777777777778,0.022187822497420018,3.0691912385373246,2.2483377609787327,0.01931951880406313,4.212354898452759
0,30,0.4,3,False,14,0.685,0.2222222222222222,0.0960987976395346,0.6679761904761904,0.03529686769518467,0.04540763673890609,0.04166666666666666,0.04540763673890609,3.1212100912843956,2.3164856465210404,0.020506193883728763,9.043088674545288
0,70,0.30000000000000004,5,False,10,0.71,0.32558139534883723,0.20115032750298395,0.679404761904762,0.04534829359513791,0.11111111111111113,0.11111111111111113,0.09907120743034055,3.0325048918297637,2.1574124834464303,0.018563737568573213,12.899579524993896
0,70,0.0,4,False,5,0.715,0.3132530120481928,0.20862657889254385,0.7038095238095238,0.13721365123889667,0.1547987616099071,0.05555555555555555,0.1547987616099071,3.0001358992299356,2.214030701306407,0.018604951086774513,9.696443319320679
0,40,0.2,3,True,4,0.69,0.27906976744186046,0.13626312508266655,0.6910714285714284,0.001402524544179523,0.05555555555555555,0.05555555555555555,0.007223942208462328,2.981041995479792,2.1420076256226084,0.01775691002101043,6.664565563201904
0,30,0.0,4,True,7,0.71,0.3829787234042553,0.22656428651458624,0.7182142857142856,0.1510051425899953,0.19444444444444448,0.19444444444444448,0.0959752321981424,3.0304242899906715,2.216981234485785,0.01850676581545674,5.429783821105957
0,100,0.0,2,True,7,0.755,0.46153846153846156,0.35273781075132926,0.7282142857142856,0.009116409537166886,0.02777777777777779,0.02777777777777779,0.02579979360165119,3.0261330932588293,2.2017724681702853,0.01885413851827833,12.180955648422241
0,100,0.0,2,True,7,0.755,0.46153846153846156,0.35273781075132926,0.7282142857142856,0.009116409537166886,0.02777777777777779,0.02777777777777779,0.02579979360165119,3.0261330932588293,2.2017724681702853,0.01885413851827833,11.901678323745728
0,100,0.1,2,True,7,0.755,0.46153846153846156,0.35273781075132926,0.7282142857142856,0.009116409537166886,0.02777777777777779,0.02777777777777779,0.02579979360165119,3.0261330932588293,2.2017724681702853,0.01885413851827833,11.672822952270508
0,100,0.1,2,True,7,0.755,0.46153846153846156,0.35273781075132926,0.7282142857142856,0.009116409537166886,0.02777777777777779,0.02777777777777779,0.02579979360165119,3.0261330932588293,2.2017724681702853,0.01885413851827833,11.626614809036255
0,90,0.1,2,True,3,0.74,0.5094339622641509,0.34223546121629594,0.7576190476190477,0.029453015427769985,0.07791537667698659,0.055555555555555525,0.07791537667698659,2.931438638350511,2.0286560103326012,0.016908177539048275,13.78058671951294
0,90,0.0,2,True,8,0.715,0.3448275862068966,0.22031015180292995,0.6366666666666666,0.014726507713885006,0.009287925696594437,0.0,0.009287925696594437,3.0511203807665757,2.2437832783846634,0.0181671373858725,9.838144063949585
0,80,0.2,1,True,5,0.745,0.49504950495049505,0.34324449687773445,0.7501190476190476,0.10028050490883589,0.06944444444444442,0.06944444444444442,0.059855521155830746,2.9861338056464524,2.2115873514798636,0.01696750200246422,10.015160322189331
0,100,0.1,3,True,9,0.7,0.34782608695652173,0.19047619047619047,0.6255952380952381,0.1187470780738663,0.20433436532507737,0.09722222222222224,0.20433436532507737,3.040779881468181,2.2043871564769253,0.019219614808443808,10.746977806091309
0,10,0.0,2,True,20,0.67,0.26666666666666666,0.09166984970282113,0.6245238095238096,0.13323983169705472,0.18472652218782248,0.013888888888888895,0.18472652218782248,3.104207704435766,2.3690824336517973,0.020259553503951366,3.8656346797943115
0,90,0.2,3,True,12,0.72,0.40425531914893614,0.25561098991389214,0.6382142857142857,0.1510051425899953,0.16666666666666669,0.16666666666666669,0.10577915376676986,3.1249078865340216,2.3284496280981486,0.019908203592578833,12.045652627944946
