,num_trees,delta,max_iters,early_stop,min_node_size,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,60,0.4,4,False,14,0.8517760262053434,0.6408730158730159,0.561724234377818,0.9092135835598343,0.18479859090212897,0.17990112086813737,0.17990112086813737,0.07317614792317652,1.4326834557243988,0.4473767914194146,0.06289438101749166,1243.2232112884521
0,50,0.5,5,True,12,0.8520831200737026,0.6413502109704642,0.562572639017072,0.9045502500376542,0.18064466416689828,0.1659973584636254,0.1659973584636254,0.07025280105909723,1.398626612180765,0.42795990167099474,0.05082806337448753,679.7003655433655
0,60,0.5,1,False,18,0.8475790766711024,0.6720986566835498,0.5733403814998325,0.9034374938106642,0.25860221915896603,0.29336670950239163,0.29336670950239163,0.12938775808194375,1.537503486460416,0.5372418260501453,0.0943284253215837,525.5991549491882
0,80,0.5,5,False,16,0.8494216398812571,0.6316053092912597,0.5530743784255524,0.9045017429169816,0.1802106555935626,0.192216391804098,0.192216391804098,0.06858336010279473,1.4558153755409045,0.4750561860983733,0.06319147860182671,2395.5968573093414
0,20,0.30000000000000004,1,False,10,0.852492578564848,0.6511740498668603,0.5675516800479383,0.9056183278959299,0.1851839561008908,0.12644124366388232,0.12644124366388232,0.07824835246133029,1.4669912687307622,0.4736689730397533,0.07061569076704118,381.80902075767517
0,30,0.4,3,False,14,0.8534138601699253,0.6551059730250481,0.571157813827547,0.9081017485363229,0.18932398472910036,0.14436531734132935,0.14436531734132935,0.07900824012693591,1.4288720051259765,0.461311744098024,0.06178640711237469,742.3871629238129
0,70,0.30000000000000004,5,False,10,0.8525949431876344,0.6573060447405997,0.5707472523981497,0.9078046604144587,0.20714183065487501,0.2243788819875776,0.2243788819875776,0.08654323511374587,1.3730684075881885,0.38834280629623164,0.05146227464549149,1786.594738483429
0,70,0.0,4,False,4,0.8540280479066434,0.6616041765543427,0.575521336352642,0.9101510232497939,0.1891221785424573,0.1335492967801813,0.1335492967801813,0.07784437695295389,1.2000242449796346,0.25980312146800244,0.02422958903402872,1618.1041207313538
0,40,0.2,3,True,4,0.8569966219674481,0.6704411417787214,0.5853714840383591,0.9134005685207268,0.1998783206548561,0.14009066895123873,0.14009066895123873,0.08701109229136855,1.1983753575534728,0.2603972913354501,0.026909049280505335,1594.584459066391
0,30,0.0,4,True,6,0.8539256832838571,0.6671331933753207,0.5784033412541967,0.9104488598494846,0.20584472127204553,0.15501624187906043,0.15501624187906043,0.0922329624546136,1.2715906254745102,0.2981125510843531,0.03370782779895585,1078.9702823162079
