,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.0002,3,0.001,1024,500,200,tanh,0.014207211639577388,1,50,tanh,0.15983171284334474,100,100,0.8897489771093664,0.9407288508412104,0.2525510625873233,0.8768808008399492,0.05165688730476303,0.034060109289617446,0.034060109289617446,0.002885469073690472,1.2386588655393125,0.31924889257205835,0.034243704313761496,549.2683737277985
0,1000,0.0002,4,0.001,512,150,400,tanh,0.12241914454448428,4,500,tanh,0.012045094325853968,100,100,0.8926241291606768,0.9407240095232281,0.388856321632584,0.8672268892642514,0.09148585516715446,0.04472859744990887,0.04472859744990887,0.042529841175890315,1.324074302678766,0.3144609402698649,0.048404730024912954,998.8603596687317
0,1000,0.0002,1,0.001,512,500,100,relu,0.09326215457126126,2,100,leaky_relu,0.07374503413219283,100,100,0.8929558774742895,0.9423397664998808,0.2930763438554984,0.8686459015190344,0.1627753988587224,0.2152140672782875,0.09488524590163927,0.2152140672782875,1.2237279186166614,0.28351555319995037,0.03127114814129284,876.2392613887787
0,1000,0.001,1,0.0001,512,400,50,relu,0.0635966358787952,3,50,elu,0.018788102151688336,100,100,0.894061705186332,0.9418759859240383,0.3742862098152562,0.8578013714277597,0.07998211823091184,0.044256190194337575,0.04056830601092898,0.044256190194337575,1.2728909702611246,0.3252412166434183,0.03775756765909323,923.0004982948303
0,1000,0.0002,4,0.001,512,300,50,elu,0.14703880442451897,5,150,leaky_relu,0.19054980230339702,100,100,0.8974897710936636,0.9436645396536008,0.40243763890755185,0.8379539022245159,0.2600284263224124,0.23559731676038276,0.1746411657559198,0.23559731676038276,1.2112666283186637,0.2900567566571159,0.028806484716988785,1033.2730576992035
0,1000,0.0002,2,0.0001,512,450,350,relu,0.08477100971163594,4,50,leaky_relu,0.08575374018915323,100,100,0.8951675328983745,0.9411691696661288,0.46234422694248184,0.8886790922961649,0.2218458055223973,0.15381238615664838,0.15381238615664838,0.052111078228272656,1.348195722860572,0.3965419434914618,0.0517954558127518,962.9553604125977
0,1000,0.001,3,0.001,512,450,200,leaky_relu,0.020045377462460226,5,400,elu,0.12311191285676884,100,100,0.8903018909653876,0.9408467501490757,0.27240555153045176,0.8604579948461968,0.09243533916948066,0.09471490579066788,0.045588342440801455,0.09471490579066788,1.1860405423368903,0.2820601972556479,0.03322566833577519,991.6135873794556
0,1000,0.0002,3,0.0001,512,400,450,elu,0.14599811248481162,1,300,tanh,0.044784937612076026,100,100,0.8896383943381622,0.9407011289364231,0.24881623769767447,0.8718398627862024,0.060512846378446006,0.04331147540983615,0.04331147540983615,0.015142547104666115,1.319012724620924,0.3396798312891832,0.05121343795761746,924.2445185184479
0,1000,0.0002,1,0.001,512,500,350,relu,0.07964421244321838,2,100,elu,0.05087129635407859,100,100,0.8897489771093664,0.9408694620722378,0.24139069511237427,0.8682902015002137,0.09339904926582576,0.14323764427345376,0.03959198542805098,0.14323764427345376,1.2529942561346095,0.29909358942938785,0.03930913819554803,880.0849368572235
0,1000,0.0002,4,0.0001,1024,350,250,relu,0.13261564062002015,2,50,elu,0.1662096910472381,100,100,0.8924029636182683,0.9415791053737617,0.32068965159319773,0.8705770389423457,0.08864710276973431,0.05674681238615664,0.05674681238615664,0.011356910328499614,1.141907028008515,0.2577993317944367,0.02399040007125164,602.3353571891785
