,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,16,100,0.6618156618156619,0.5719298245614035,0.30965027637274495,0.7026636919196818,0.17755033761177685,0.21283632788057566,0.21283632788057566,0.12458615631766434,0.2617454942920353,0.06737081622066066,0.029926571267241187,858.0854613780975
0,8,100,0.6528066528066528,0.5793450881612091,0.291479246909399,0.6993238917450771,0.1331068104594475,0.14592830964512382,0.14592830964512382,0.09810016064818047,0.39336893742124346,0.14366853866583235,0.040780325653077355,938.0056192874908
0,16,100,0.6583506583506583,0.6014551333872271,0.30505012986151037,0.6990678048307304,0.15873184847879174,0.19113703405738808,0.19113703405738808,0.1072990151568066,0.25653407759715546,0.05646705362583861,0.02228407117794262,1054.109719991684
0,16,100,0.6583506583506583,0.6014551333872271,0.30505012986151037,0.6990678048307304,0.15873184847879174,0.19113703405738808,0.19113703405738808,0.1072990151568066,0.25653407759715546,0.05646705362583861,0.02228407117794262,978.6942348480225
0,8,100,0.6528066528066528,0.5793450881612091,0.291479246909399,0.6993238917450771,0.1331068104594475,0.14592830964512382,0.14592830964512382,0.09810016064818047,0.39336893742124346,0.14366853866583235,0.040780325653077355,818.9021422863007
0,8,100,0.6528066528066528,0.5793450881612091,0.291479246909399,0.6993238917450771,0.1331068104594475,0.14592830964512382,0.14592830964512382,0.09810016064818047,0.39336893742124346,0.14366853866583235,0.040780325653077355,831.4056990146637
0,16,100,0.6618156618156619,0.5719298245614035,0.30965027637274495,0.7026636919196818,0.17755033761177685,0.21283632788057566,0.21283632788057566,0.12458615631766434,0.2617454942920353,0.06737081622066066,0.029926571267241187,763.5357456207275
0,16,100,0.6583506583506583,0.6014551333872271,0.30505012986151037,0.6990678048307304,0.15873184847879174,0.19113703405738808,0.19113703405738808,0.1072990151568066,0.25653407759715546,0.05646705362583861,0.02228407117794262,916.0730414390564
0,16,100,0.6583506583506583,0.6014551333872271,0.30505012986151037,0.6990678048307304,0.15873184847879174,0.19113703405738808,0.19113703405738808,0.1072990151568066,0.25653407759715546,0.05646705362583861,0.02228407117794262,1034.6428530216217
0,16,100,0.6583506583506583,0.6014551333872271,0.30505012986151037,0.6990678048307304,0.15873184847879174,0.19113703405738808,0.19113703405738808,0.1072990151568066,0.25653407759715546,0.05646705362583861,0.02228407117794262,1135.3412382602692
0,8,100,0.6528066528066528,0.5793450881612091,0.291479246909399,0.6993238917450771,0.1331068104594475,0.14592830964512382,0.14592830964512382,0.09810016064818047,0.39336893742124346,0.14366853866583235,0.040780325653077355,861.4247887134552
0,16,100,0.6618156618156619,0.5719298245614035,0.30965027637274495,0.7026636919196818,0.17755033761177685,0.21283632788057566,0.21283632788057566,0.12458615631766434,0.2617454942920353,0.06737081622066066,0.029926571267241187,869.915061712265
0,16,100,0.6618156618156619,0.5719298245614035,0.30965027637274495,0.7026636919196818,0.17755033761177685,0.21283632788057566,0.21283632788057566,0.12458615631766434,0.2617454942920353,0.06737081622066066,0.029926571267241187,842.9683876037598
0,16,100,0.6618156618156619,0.5719298245614035,0.30965027637274495,0.7026636919196818,0.17755033761177685,0.21283632788057566,0.21283632788057566,0.12458615631766434,0.2617454942920353,0.06737081622066066,0.029926571267241187,844.7379791736603
0,16,100,0.6618156618156619,0.5719298245614035,0.30965027637274495,0.7026636919196818,0.17755033761177685,0.21283632788057566,0.21283632788057566,0.12458615631766434,0.2617454942920353,0.06737081622066066,0.029926571267241187,854.7769105434418
0,16,100,0.6618156618156619,0.5719298245614035,0.30965027637274495,0.7026636919196818,0.17755033761177685,0.21283632788057566,0.21283632788057566,0.12458615631766434,0.2617454942920353,0.06737081622066066,0.029926571267241187,857.7139465808868
0,16,100,0.6618156618156619,0.5719298245614035,0.30965027637274495,0.7026636919196818,0.17755033761177685,0.21283632788057566,0.21283632788057566,0.12458615631766434,0.2617454942920353,0.06737081622066066,0.029926571267241187,865.7604639530182
0,16,100,0.6583506583506583,0.6014551333872271,0.30505012986151037,0.6990678048307304,0.15873184847879174,0.19113703405738808,0.19113703405738808,0.1072990151568066,0.25653407759715546,0.05646705362583861,0.02228407117794262,1000.66561460495
0,8,100,0.6528066528066528,0.5793450881612091,0.291479246909399,0.6993238917450771,0.1331068104594475,0.14592830964512382,0.14592830964512382,0.09810016064818047,0.39336893742124346,0.14366853866583235,0.040780325653077355,882.844553232193
0,16,100,0.6583506583506583,0.6014551333872271,0.30505012986151037,0.6990678048307304,0.15873184847879174,0.19113703405738808,0.19113703405738808,0.1072990151568066,0.25653407759715546,0.05646705362583861,0.02228407117794262,1001.236305475235
