,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,16,100,0.74,0.559322033898305,0.37510839340963215,0.7620238095238094,0.21084618980832165,0.3333333333333333,0.3333333333333333,0.07997936016511867,2.7934150928165464,1.7946121476661543,0.026967647287910346,739.1208555698395
0,8,100,0.735,0.46464646464646464,0.31118851101040546,0.7291666666666666,0.13814866760168304,0.125,0.125,0.0959752321981424,2.828777194227363,1.824238202551519,0.029263551639237217,688.0786900520325
0,16,100,0.73,0.5573770491803278,0.3633086060270793,0.7585714285714286,0.018232819074333773,0.05779153766769868,0.02777777777777779,0.05779153766769868,2.8866404646437833,1.9886940491925538,0.028660385546649625,1264.121450662613
0,16,100,0.73,0.5573770491803278,0.3633086060270793,0.7585714285714286,0.018232819074333773,0.05779153766769868,0.02777777777777779,0.05779153766769868,2.8866404646437833,1.9886940491925538,0.028660385546649625,1017.215814113617
0,8,100,0.735,0.46464646464646464,0.31118851101040546,0.7291666666666666,0.13814866760168304,0.125,0.125,0.0959752321981424,2.828777194227363,1.824238202551519,0.029263551639237217,631.0288910865784
0,8,100,0.735,0.46464646464646464,0.31118851101040546,0.7291666666666666,0.13814866760168304,0.125,0.125,0.0959752321981424,2.828777194227363,1.824238202551519,0.029263551639237217,658.4674456119537
0,16,100,0.74,0.559322033898305,0.37510839340963215,0.7620238095238094,0.21084618980832165,0.3333333333333333,0.3333333333333333,0.07997936016511867,2.7934150928165464,1.7946121476661543,0.026967647287910346,982.7180993556976
0,16,100,0.73,0.5573770491803278,0.3633086060270793,0.7585714285714286,0.018232819074333773,0.05779153766769868,0.02777777777777779,0.05779153766769868,2.8866404646437833,1.9886940491925538,0.028660385546649625,962.3970198631287
0,16,100,0.73,0.5573770491803278,0.3633086060270793,0.7585714285714286,0.018232819074333773,0.05779153766769868,0.02777777777777779,0.05779153766769868,2.8866404646437833,1.9886940491925538,0.028660385546649625,921.1702394485474
0,16,100,0.735,0.4044943820224719,0.2881882348969845,0.7740476190476191,0.04698457223001404,0.125,0.125,0.035603715170278646,2.6034197732841795,0.9681329205463791,0.019882824644785746,992.1757116317749
0,8,100,0.735,0.46464646464646464,0.31118851101040546,0.7291666666666666,0.13814866760168304,0.125,0.125,0.0959752321981424,2.828777194227363,1.824238202551519,0.029263551639237217,629.9054067134857
0,16,100,0.73,0.5573770491803278,0.3633086060270793,0.7585714285714286,0.018232819074333773,0.05779153766769868,0.02777777777777779,0.05779153766769868,2.8866404646437833,1.9886940491925538,0.028660385546649625,1041.2943778038025
0,16,100,0.73,0.5573770491803278,0.3633086060270793,0.7585714285714286,0.018232819074333773,0.05779153766769868,0.02777777777777779,0.05779153766769868,2.8866404646437833,1.9886940491925538,0.028660385546649625,914.2791042327881
0,16,100,0.75,0.5192307692307693,0.363480236213583,0.7766666666666667,0.05516596540439456,0.013931888544891635,0.013888888888888895,0.013931888544891635,2.7893250923764628,1.7934244703030744,0.021418380127298686,709.1598334312439
0,16,100,0.73,0.5573770491803278,0.3633086060270793,0.7585714285714286,0.018232819074333773,0.05779153766769868,0.02777777777777779,0.05779153766769868,2.8866404646437833,1.9886940491925538,0.028660385546649625,1061.8714389801025
0,16,100,0.73,0.5573770491803278,0.3633086060270793,0.7585714285714286,0.018232819074333773,0.05779153766769868,0.02777777777777779,0.05779153766769868,2.8866404646437833,1.9886940491925538,0.028660385546649625,985.583313703537
0,16,100,0.75,0.5192307692307693,0.363480236213583,0.7766666666666667,0.05516596540439456,0.013931888544891635,0.013888888888888895,0.013931888544891635,2.7893250923764628,1.7934244703030744,0.021418380127298686,754.536328792572
0,16,100,0.75,0.5192307692307693,0.363480236213583,0.7766666666666667,0.05516596540439456,0.013931888544891635,0.013888888888888895,0.013931888544891635,2.7893250923764628,1.7934244703030744,0.021418380127298686,731.8132622241974
0,8,100,0.735,0.46464646464646464,0.31118851101040546,0.7291666666666666,0.13814866760168304,0.125,0.125,0.0959752321981424,2.828777194227363,1.824238202551519,0.029263551639237217,619.531530380249
0,16,100,0.73,0.5573770491803278,0.3633086060270793,0.7585714285714286,0.018232819074333773,0.05779153766769868,0.02777777777777779,0.05779153766769868,2.8866404646437833,1.9886940491925538,0.028660385546649625,1044.3596544265747
