,lr,batch_size,num_timesteps,n_iter,model_params,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0002288113668475521,256,590,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.6652806652806653,0.5832614322691976,0.3169224849711071,0.7055902609370452,0.10941967272948477,0.09940630020255642,0.08686421739519085,0.09940630020255642,0.2823934507836895,0.10686393218961604,0.04333242400982614,12715.787854671478
0,0.00025533788451512354,256,178,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.6611226611226612,0.5962014863748968,0.3094389325749424,0.7033883014841401,0.13184456823060148,0.17406364530258334,0.17406364530258334,0.07263393168959975,0.2805238115273135,0.10925024538832699,0.033900846026480615,8582.828260421753
0,1.9632702887198374e-05,256,951,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.6625086625086625,0.5931495405179615,0.31179534500871253,0.7058017266466194,0.09228706994690328,0.1244748368642174,0.1244748368642174,0.0404833414821541,0.2809975600489223,0.06527990856383262,0.03650757810535795,6355.452412843704
0,0.00032827312139428744,4096,714,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.6451836451836452,0.5830618892508144,0.2775410672994615,0.6891424968474149,0.2152590094983185,0.2182667381782426,0.2182667381782426,0.18901306139554377,0.29069556535261637,0.1133796794394569,0.03053546719754774,521.0177743434906
0,6.0444149686946634e-05,4096,495,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 128, 'dropout': 0}",0.5939015939015939,0.4701627486437613,0.16356173428075427,0.6195217770879814,0.21135931104603167,0.24839098954143204,0.24839098954143204,0.17010546902284,1.239620030658768,0.8620025533147635,0.3505934885801108,1482.2897882461548
0,2.4762069289032602e-05,4096,224,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.6548856548856549,0.6022364217252396,0.29893778038075564,0.7083587156853236,0.1334891764358277,0.12671649088496192,0.10778135335657457,0.12671649088496192,0.6369903782764219,0.40189931991638284,0.08248049293634452,1439.581617116928
0,0.002627578213927961,4096,135,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 1024, 'dropout': 0}",0.6548856548856549,0.5877483443708609,0.2964476203469641,0.6889649820545156,0.03155822825510762,0.030057209260749063,0.030057209260749063,0.006453866033386879,0.26845148164104404,0.054423212641321043,0.035360966302606066,1626.9801506996155
0,0.0002532447817066925,4096,184,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.6763686763686764,0.6162695152013147,0.34106804163296267,0.7086177126782423,0.1443192582100058,0.1346441293567088,0.11788236345758468,0.1346441293567088,0.2724482319362475,0.08951754718510914,0.029275448660225283,1307.6595404148102
0,0.0002837028228029903,4096,104,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 512, 'dropout': 0}",0.6770616770616771,0.6254019292604501,0.34368508554009053,0.7038480938985352,0.16910569812206167,0.17790739250916238,0.17790739250916238,0.1321924984284417,0.2798963260036247,0.12002711668215062,0.02922487828258428,1408.408433675766
0,3.5694413775579874e-05,256,862,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.6597366597366597,0.6106264869151468,0.309452036824843,0.70503443592977,0.17728094340114536,0.1618914577076203,0.16179494055600252,0.1618914577076203,0.2743492038278304,0.10319391843685742,0.029870712256465204,5794.713171243668
0,0.0019486623305791338,4096,388,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 512, 'dropout': 0}",0.6521136521136521,0.5951612903225807,0.29248007023801265,0.6795256571927443,0.21512865746091608,0.25712881022615536,0.25712881022615536,0.15772158971851644,0.3099546276222165,0.13139365863431918,0.032767784549277756,1336.8824894428253
0,0.0006779716246356099,4096,335,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.6465696465696466,0.5833333333333334,0.28014649224934934,0.6837821321175671,0.2644169353366993,0.2668946098149638,0.2668946098149638,0.23857651742683522,0.31134483329611773,0.12132555189451424,0.0378922770002997,1274.86470079422
0,9.760222746224971e-05,4096,297,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.6604296604296604,0.5923460898502496,0.30766081345812235,0.6979998059947619,0.19777662874870733,0.2065790649861446,0.2065790649861446,0.16456659914786617,0.30357935677342573,0.09998004011638446,0.03218496954135741,1388.9716529846191
0,0.0005816647701933289,4096,105,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.6687456687456688,0.6194267515923567,0.327441093851341,0.7071471529731304,0.15643548008655378,0.15611870921605436,0.15611870921605436,0.12779911992735907,0.28686969065248097,0.12262870526572044,0.029389828822856085,1557.1565792560577
0,0.0009168269385842303,4096,488,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 512, 'dropout': 0}",0.6652806652806653,0.5882352941176471,0.3170318108615864,0.6795392375594141,0.18032683600844682,0.16771699293823183,0.16771699293823183,0.1628483620870294,0.3126512166271386,0.11822618774251391,0.03582624348787977,1624.107029914856
0,0.0001147448354421791,4096,283,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 256, 'dropout': 0}",0.6458766458766458,0.5709487825356843,0.27709321026780576,0.6878892230090212,0.21775090594665994,0.2241251658867081,0.17844372932868502,0.2241251658867081,0.3040009837157224,0.0685931567858079,0.038059681989506565,1506.4981927871704
0,1.1056022416120488e-05,4096,411,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 512, 'dropout': 0}",0.6036036036036037,0.6027777777777777,0.21867511412696106,0.6395954990784751,0.1147271731857169,0.13183627854997554,0.06684097613301154,0.13183627854997554,0.776874629361427,0.1995142986998069,0.16888732545290117,2439.8108937740326
0,0.00012147474457598158,4096,685,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 1024, 'dropout': 0}",0.6444906444906445,0.5798525798525799,0.2757019154523193,0.6775468037637016,0.2613145568465235,0.26025744167337084,0.26025744167337084,0.23857651742683522,0.28363188681769946,0.09046886751150202,0.03666344614397765,685.8307709693909
0,0.00039403447351094923,256,222,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 512, 'dropout': 0}",0.6396396396396397,0.598145285935085,0.27153444285661466,0.6941711126200407,0.24589173828786948,0.23870224208982327,0.22432287476535268,0.23870224208982327,0.24780896529699115,0.12208857999048937,0.03667039961328289,1269.4117994308472
0,0.0015474172788643426,4096,115,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 256, 'dropout': 0}",0.6618156618156619,0.5933333333333334,0.3104580503283492,0.6965496168396547,0.11106428093471099,0.09975553537752324,0.09037275408956824,0.09975553537752324,0.29243815096096154,0.126075821077187,0.026486996362771187,427.95936918258667
