,num_trees,delta,max_iters,early_stop,min_node_size,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,60,0.4,4,False,14,0.6715176715176715,0.633693972179289,0.3359787519216827,0.7096081094189544,0.21190990435050905,0.22596356750961005,0.22596356750961005,0.16934345715253468,0.2796781926463843,0.11806586868612168,0.023780789526393065,38.9718120098114
0,50,0.5,5,True,12,0.668052668052668,0.6083401471790678,0.3242118833571765,0.7160995246871666,0.16172257239828974,0.18024615314421283,0.18024615314421283,0.11719543863610701,0.2780406972805439,0.087247187591018,0.030000720318231384,32.75502872467041
0,60,0.5,1,False,17,0.6597366597366597,0.6011372867587328,0.3075479587538834,0.7039208458628383,0.1571648961960594,0.1536461006741266,0.1536461006741266,0.13079344021677772,0.30153512970325935,0.11521701735819416,0.025052417206341993,33.355509996414185
0,80,0.5,5,False,17,0.6756756756756757,0.6267942583732058,0.3414288543356487,0.71436220777961,0.23787852073874904,0.27789754645313625,0.27789754645313625,0.1755602912950209,0.277811594587935,0.08449786022189304,0.02673878816956865,38.08594608306885
0,20,0.30000000000000004,1,False,10,0.674982674982675,0.6280729579698652,0.340460730871879,0.7118702104956833,0.1877771410940186,0.22511948351184569,0.22511948351184569,0.12727927063339733,0.2953349327430453,0.11899676148505342,0.02521350427876386,23.985723733901978
0,30,0.4,3,False,14,0.6562716562716563,0.6088328075709779,0.3029363433783141,0.6980502473566786,0.20446070436814034,0.21816149380054517,0.21816149380054517,0.16550468555944448,0.2694489832750616,0.09501817568286815,0.02307086034764616,26.382331609725952
0,70,0.30000000000000004,5,False,10,0.6735966735966736,0.6192400970088925,0.3362397303104221,0.7130875933650209,0.22371181734032708,0.2709395567418358,0.2709395567418358,0.15652873433442477,0.2789988043625927,0.10771258886117127,0.02792833782622761,39.79144883155823
0,70,0.0,4,False,5,0.638946638946639,0.5939204988308652,0.26908417603571866,0.6986875545639732,0.27383082822761934,0.28882501226203106,0.28882501226203106,0.237467539799029,0.27813837533870095,0.10057820347338435,0.02542642770818097,48.94297122955322
0,40,0.2,3,True,4,0.6763686763686764,0.6261008807045636,0.3425468818107888,0.7083577456591328,0.17871247851192312,0.21422623732448193,0.21422623732448193,0.11943942644236194,0.2577100073152989,0.1007613155461351,0.029596570579837927,38.88183546066284
0,30,0.0,4,True,7,0.6742896742896742,0.6141215106732348,0.33682713036547274,0.7225104277815501,0.21068453299246265,0.2216747082777264,0.2216747082777264,0.17091001467765607,0.26764216079641245,0.08622815420299756,0.025303875254833724,30.627252101898193
0,100,0.1,2,True,3,0.6576576576576577,0.6229007633587786,0.3095126717893907,0.7045746435153749,0.10102701987922597,0.1252210017223877,0.1252210017223877,0.05280427910127583,0.28681425637516816,0.13313346709711393,0.02764392174261084,87.25083208084106
0,100,0.2,3,True,20,0.6576576576576577,0.5977198697068404,0.30312360339764954,0.703296148996023,0.1890862608542337,0.21383841494713068,0.21383841494713068,0.14198515298633851,0.26304509523312375,0.08457760141312709,0.03465482305659003,41.97409391403198
0,80,0.2,2,True,16,0.6541926541926542,0.6036536934074662,0.2980275556321189,0.6952265011155301,0.2238991492925464,0.2644036090294175,0.2644036090294175,0.16534238455458958,0.27954052376135713,0.08633040171852621,0.025934836603582905,39.128684759140015
0,40,0.1,2,True,20,0.6576576576576577,0.6116352201257862,0.30606543828399246,0.7060141623823843,0.17992021862740776,0.21728319018124992,0.21728319018124992,0.12265722027774642,0.28793482433054535,0.08999046495452188,0.02422161183115268,26.896491765975952
0,10,0.4,4,False,7,0.6715176715176715,0.6030150753768844,0.3303858653838211,0.7078067707828111,0.16393308943447787,0.22824487561167572,0.22824487561167572,0.0845658800948402,0.26380378512278696,0.09216077720965739,0.02795547792306034,19.654320240020752
0,80,0.2,5,True,17,0.6756756756756757,0.6267942583732058,0.3414288543356487,0.71436220777961,0.23787852073874904,0.27789754645313625,0.27789754645313625,0.1755602912950209,0.277811594587935,0.08449786022189304,0.02673878816956865,37.93945240974426
0,90,0.1,3,True,3,0.6597366597366597,0.6037126715092817,0.30800291453632156,0.7048064797749539,0.24165381055229868,0.28098871893143523,0.28098871893143523,0.18323783448120132,0.26002163655501087,0.10126759782726837,0.023765930605848713,72.3683729171753
0,50,0.30000000000000004,2,False,8,0.668052668052668,0.6201427438540841,0.3263658699414081,0.7099873896595208,0.1591550227002248,0.19939773466105465,0.19939773466105465,0.09770520492266008,0.2794248325700012,0.0996508579751944,0.02427912204620449,33.522857666015625
0,80,0.5,3,True,13,0.6735966735966736,0.5998300764655905,0.33444540243230286,0.6993685129498497,0.2133710935778199,0.2204085822810799,0.2204085822810799,0.1772891498249972,0.2659178823136004,0.09828633485391595,0.027178217206915416,39.520530700683594
0,40,0.4,4,False,10,0.6805266805266805,0.6261151662611517,0.3502356293785826,0.7136628188961103,0.21008947855600124,0.23298999646397245,0.23298999646397245,0.1598806029129502,0.2647242712488493,0.09204761388735612,0.02956256853362434,30.418951988220215
