,num_trees,delta,max_iters,early_stop,min_node_size,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,60,0.4,4,False,14,0.6652806652806653,0.5991701244813278,0.31779207554419686,0.7005082937239304,0.10409583769068254,0.13793405055540975,0.13793405055540975,0.04535320028277773,0.2907073324594438,0.1158177848644542,0.03097164224441329,41.4521644115448
0,50,0.5,5,True,12,0.6673596673596673,0.6122778675282714,0.32353457281221315,0.7022863517314967,0.17887641781439595,0.19268783346453244,0.19268783346453244,0.1348292457447387,0.28101171138212844,0.09590664282856927,0.023876850071996653,38.525017499923706
0,60,0.5,1,False,17,0.6673596673596673,0.6110210696920584,0.32332150628332984,0.7074391308565331,0.11658572934616479,0.13843698066999033,0.13843698066999033,0.0661196911196911,0.29568470591903706,0.09707648484286589,0.02447523201225869,37.42315340042114
0,80,0.5,5,False,17,0.6611226611226612,0.5859441151566469,0.30849177633678687,0.7007168493549325,0.14274040924506015,0.18232309979882794,0.18232309979882794,0.08114905650116919,0.26996873055498055,0.08829007006292089,0.03293109493439328,43.44785785675049
0,20,0.30000000000000004,1,False,10,0.6694386694386695,0.590557939914163,0.32567418929891384,0.6984547482782035,0.16850345694797852,0.2346715647686522,0.2346715647686522,0.08532274729457828,0.2628464394886417,0.0986033006806266,0.023483545174802778,25.82851505279541
0,30,0.4,3,False,14,0.6708246708246708,0.5984784446322908,0.32873827112806714,0.702589969929188,0.15708473227176312,0.18612787544826387,0.18612787544826387,0.10141932677143944,0.28801444244788327,0.09402589834059324,0.03067196835511125,28.862423181533813
0,70,0.30000000000000004,5,False,10,0.6618156618156619,0.5933333333333334,0.3104580503283492,0.7058473178775827,0.14154857721081665,0.18352575876847727,0.18352575876847727,0.07769590516069391,0.2919186362260928,0.10037599626305119,0.02440210745275066,46.901944398880005
0,70,0.0,4,False,5,0.6424116424116424,0.572139303482587,0.2706034427085821,0.6834232224270056,0.1295963859757569,0.16585760517799358,0.16585760517799358,0.07416798085812168,0.2807145074076316,0.09873019287792016,0.025901665323889784,55.81062602996826
0,40,0.2,3,True,4,0.6618156618156619,0.6108452950558214,0.3131947763864145,0.7087205354544572,0.1500586389828571,0.18748360010495935,0.18748360010495935,0.08889825439121213,0.2887891483475195,0.11677905377962647,0.027827715018606664,47.316145181655884
0,30,0.0,4,True,7,0.6694386694386695,0.6080525883319639,0.32680869977938115,0.7083878164710448,0.1015745731209064,0.1653109420099711,0.1653109420099711,0.01904671270868455,0.2683940886370911,0.0913525977411399,0.032389802074349085,34.82740569114685
0,100,0.2,2,True,20,0.668052668052668,0.5984911986588433,0.32317598852703505,0.701447279076535,0.13105495128942252,0.15024490509927402,0.15024490509927402,0.08316112893577685,0.28259286427417973,0.09546876569413126,0.023693695830323176,48.76853036880493
0,10,0.0,3,True,6,0.6701316701316701,0.583916083916084,0.32723791081747344,0.7032379474245803,0.06981849435414555,0.10554972448176325,0.10554972448176325,0.009285442384033948,0.2809956333088644,0.09598915895017869,0.026964829938542028,23.501991987228394
0,10,0.1,3,True,7,0.6632016632016632,0.5963455149501661,0.31346196341916727,0.7052061305655253,0.09692367617733105,0.11921630368232305,0.11921630368232305,0.04736527271738539,0.2779146147533453,0.09352702255319748,0.023598984794184652,22.77328658103943
0,10,0.4,2,True,14,0.6521136521136521,0.5533807829181495,0.2891121996812271,0.701292074886022,0.13409698083330862,0.20298696755007434,0.20298696755007434,0.05305481537875906,0.2750575886841499,0.07728506355308926,0.027698050460481422,18.315367937088013
0,30,0.1,2,False,8,0.6618156618156619,0.5899159663865546,0.3101535922786211,0.6968823358230672,0.12481212239247047,0.15805125513863377,0.15805125513863377,0.06763554298765567,0.2794010745980068,0.09482649143888615,0.02923608456813002,29.94232201576233
0,30,0.4,3,True,3,0.6507276507276507,0.6006339144215531,0.29120539061020023,0.6966699000873023,0.12190345948829545,0.15004810635878596,0.15004810635878596,0.06991951710261568,0.2693301439306013,0.10567108803439648,0.031334247619388,36.445066928863525
0,10,0.1,2,True,13,0.665973665973666,0.6009933774834437,0.3193285840034703,0.696150936075274,0.06451769965832732,0.0642657220327123,0.0642657220327123,0.03119392027842735,0.28462189596412985,0.10875373422221644,0.031719959801175555,200.75849866867065
0,40,0.30000000000000004,4,False,16,0.6555786555786556,0.5711820534943917,0.29651738298050795,0.6918100688718596,0.1957293038261407,0.26935187614799266,0.26935187614799266,0.11018815596280387,0.2815356233884667,0.07712364850734839,0.0319757721642997,31.852815866470337
0,20,0.2,3,True,10,0.6694386694386695,0.590557939914163,0.32567418929891384,0.6984547482782035,0.16850345694797852,0.2346715647686522,0.2346715647686522,0.08532274729457828,0.2628464394886417,0.0986033006806266,0.023483545174802778,27.05936050415039
0,20,0.0,2,False,5,0.6541926541926542,0.5906480721903199,0.29553815274213996,0.6963992627800951,0.10675470276174792,0.12146855593457528,0.12146855593457528,0.06475338517592039,0.2830831935732297,0.12253476600430743,0.02685033963185764,31.834072828292847
