,lr,batch_size,num_timesteps,n_iter,model_params,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0002288113668475521,256,590,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.6909216909216909,0.6270903010033445,0.37063989835351546,0.7344844310796392,0.14871023607693012,0.23036468372906665,0.23036468372906665,0.05509534120276596,0.2613802177837926,0.09176773894121841,0.039409060385088956,5310.97824883461
0,0.00025533788451512354,256,178,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.6673596673596673,0.6052631578947368,0.3224902419324613,0.7072936269279271,0.2007304972850502,0.26554056312605157,0.26554056312605157,0.12413913529370679,0.273547990850139,0.10483832289718617,0.02937947804986211,7879.489204645157
0,1.9632702887198374e-05,256,951,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.6812196812196812,0.6204620462046204,0.35089805494391646,0.7164623144824911,0.1715366485670013,0.24706681968601318,0.24706681968601318,0.08422155479499899,0.2746109379588763,0.10378939129506135,0.029998400005949815,5996.167037725449
0,0.00032827312139428744,4096,714,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.665973665973666,0.5929054054054054,0.31865695559508883,0.7081326995828888,0.10810318111384559,0.14817992401029534,0.14817992401029534,0.05070196270168331,0.27780642770113545,0.09712364340512472,0.031462440587673925,684.6497843265533
0,6.0444149686946634e-05,4096,495,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 128, 'dropout': 0}",0.6146916146916147,0.46332046332046334,0.20807264803550704,0.6452381414298185,0.2210828547990156,0.27866605756052987,0.27866605756052987,0.16164000838164422,1.3564139014924879,0.8907118698084068,0.3940418308730657,1627.781598329544
0,2.4762069289032602e-05,4096,224,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.6673596673596673,0.6033057851239669,0.32226012334029575,0.7035027645746436,0.2289672773676055,0.30958562212392343,0.30958562212392343,0.1404693720751554,0.429856518074282,0.19075132048101845,0.050353684185834226,1316.0136985778809
0,0.002627578213927961,4096,135,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 1024, 'dropout': 0}",0.6576576576576577,0.5784982935153583,0.30107635730902693,0.6873333980017461,0.2021563342318059,0.23745111366143357,0.23745111366143357,0.15040162045121186,0.25816148581302156,0.06371035994707848,0.03778036855518341,1284.3043084144592
0,0.0002532447817066925,4096,184,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.6604296604296604,0.6098726114649682,0.31050843071716966,0.7017470171694635,0.12939958592132506,0.16119399659049122,0.16119399659049122,0.07852203673954039,0.2742934816251988,0.07691996383335342,0.030630108276060792,1267.5999825000763
0,0.0002837028228029903,4096,104,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 512, 'dropout': 0}",0.6791406791406791,0.6304868316041501,0.3484286175729589,0.7162130177514794,0.15134705782777969,0.1950439559215144,0.1950439559215144,0.08816791227212406,0.28397273962486436,0.10683524271315781,0.032636009440252835,1267.1194231510162
0,3.5694413775579874e-05,256,862,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.6756756756756757,0.6157635467980296,0.33967811492171546,0.7230138713745271,0.14329986848444598,0.19415258108725442,0.19415258108725442,0.07565830830481246,0.2712011095869222,0.10726428405421687,0.027675100381546674,4641.822155952454
0,0.001840037203224072,256,484,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 128, 'dropout': 0}",0.6722106722106722,0.6119770303527482,0.3325895475646341,0.7129265690173634,0.16312486164824147,0.21144525287189825,0.21144525287189825,0.09810016064818047,0.2672808240421323,0.10746050117379123,0.034652621663260774,2306.565507173538
0,1.4546398648583419e-05,256,980,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.6895356895356896,0.6381260096930533,0.36888917075321015,0.718281113590067,0.11702931104079584,0.20952879697823934,0.20952879697823934,0.01473073968010058,0.2666612030850366,0.08907895326177281,0.03582117666134158,1558.9095888137817
0,8.947819178823957e-05,256,723,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.6742896742896742,0.6089850249584027,0.33632005338246906,0.7088107478901929,0.22694896936078232,0.32628775808086996,0.32628775808086996,0.12299364391981557,0.28023953597870516,0.09861185713309682,0.03409525027655894,1520.0537931919098
0,1.0515959951169934e-05,256,644,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.6403326403326404,0.5336927223719676,0.2638914612549494,0.6832544378698224,0.09723687123194913,0.1298398867953961,0.1298398867953961,0.05092547321366209,0.9074453208802618,0.4919303946349356,0.18217997106337544,1603.5733950138092
