,lr,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0015676677195506068,512,500,0.6292446292446292,0.4524053224155578,0.24521695732215526,0.6942215539819574,0.07925463922069911,0.10335466356408762,0.10335466356408762,0.0411750592751496,0.7628796731669095,0.366081459791676,0.1062129902125406,550.5163881778717
0,0.0004950159553733195,2048,500,0.5841995841995842,0.6495327102803738,0.24526242863036923,0.6798040547094771,0.18048662229470624,0.1933851755673479,0.1362625329363858,0.1933851755673479,1.439235254503561,0.960512831682274,0.21757782064284145,155.0766954421997
0,0.07155682161754869,1024,500,0.45045045045045046,0.6211180124223602,0.0,0.5,0.0,0.0,0.0,0.0,1.6205451122277366,1.219943901542244,0.3542566009235637,488.53335905075073
0,0.001871450068624067,512,500,0.623007623007623,0.5709779179810726,0.23538047373493318,0.671182461926472,0.24580376427028694,0.26225917941347565,0.26225917941347565,0.211569944676527,0.5368334548231093,0.28556766078339973,0.10544727588488072,664.6333270072937
0,1.2046852412030316e-05,2048,500,0.4726264726264726,0.5003282994090611,-0.03488389634701247,0.4721534581433699,0.15548111253140562,0.22519617251891166,0.059644800328508385,0.22519617251891166,0.6514655476857293,0.3184632361388667,0.10491271130120132,154.01919841766357
0,0.0821246192225687,512,500,0.45045045045045046,0.6211180124223602,0.0,0.5,0.0,0.0,0.0,0.0,2.3239231942489167,1.7995661031929826,1.4943011497262395,639.5674359798431
0,2.972334644335654e-05,2048,500,0.5654885654885655,0.5399853264856933,0.1304608369996724,0.5798641963333011,0.14238771102393444,0.14177345602348423,0.1270460482040402,0.14177345602348423,0.6487814254895177,0.32236047360562275,0.09723869359211197,153.78920221328735
0,0.001222906594703436,2048,500,0.5509355509355509,0.11475409836065574,0.030461438405427498,0.46359685711514215,0.021274298056155508,0.02712475333356147,0.02712475333356147,0.018354126679462575,1.0151777492393659,0.6549823926375554,0.1553644479981061,140.86846113204956
0,0.0006677306766018312,2048,500,0.5086625086625086,0.6242713301536831,0.12658530101791882,0.6412367833931516,0.09509851456781415,0.09694418779728298,0.09694418779728298,0.08541972451168567,0.7603991611732461,0.5141451462563293,0.09398771499784815,152.81195783615112
0,0.002807908107885727,1024,500,0.5363825363825364,0.6243683323975294,0.15746929484179736,0.6402269861286255,0.05122757526336674,0.08267472056000902,0.026850996361313606,0.08267472056000902,0.7668270455961809,0.4546608592825176,0.09510538317438282,283.1055676937103
0,0.00012651354459931757,2048,500,0.47886347886347885,0.5246523388116309,-0.014037360588218466,0.4856862935299253,0.03485255873407689,0.06712749090328396,0.06712749090328396,0.009335836061871938,0.836572840741783,0.5536057920966276,0.14140388035092114,144.72857546806335
0,0.0002636229522554324,512,500,0.507969507969508,0.6332644628099173,0.1508341210686623,0.6628770976816374,0.030610040992638976,0.027083098114485726,0.02318949685749805,0.027083098114485726,1.2190315585919695,0.7615689588494282,0.17670603462630355,658.2071890830994
0,0.005555423882154137,512,500,0.446985446985447,0.5283687943262412,-0.06955378268464577,0.4871461829469396,0.059357781989685776,0.06107457378344805,0.04931047462615057,0.06107457378344805,1.4681352457826393,1.0111713456992353,0.24370214273997792,667.973628282547
0,0.012109191793343368,512,500,0.44975744975744975,0.6204588910133844,-0.02908688977403339,0.5907313997477932,0.002159827213822907,0.005235602094240788,0.005235602094240788,0.0,1.5468174219907727,1.2055597690045265,0.47381342012144206,711.9575042724609
0,0.00013308786332965432,1024,500,0.623007623007623,0.41379310344827586,0.23583058610140173,0.6845397225725094,0.1914466434521973,0.27001562696049913,0.27001562696049913,0.11470447103985548,0.7521629314004921,0.551469636147836,0.0944698747510045,304.52640891075134
0,0.014578779919792487,2048,500,0.5502425502425502,0.02406015037593985,0.017073377130492756,0.40504025608691435,0.00576541631771499,0.007839844191035339,0.0026006912363549257,0.007839844191035339,1.1248521498798196,0.8603511409344184,0.15939437645601373,140.4621024131775
0,0.00048411214186801135,512,500,0.5939015939015939,0.24484536082474226,0.18869031733530747,0.6789892327092831,0.11267025168598757,0.18472892356477205,0.18472892356477205,0.04830924692333747,0.8222300431634999,0.49529050064651986,0.13575593531832966,592.4771926403046
0,5.830334585485992e-05,512,500,0.6091476091476091,0.626984126984127,0.24342855903364782,0.6751915801726647,0.08771322783973201,0.15779808141988616,0.15779808141988616,0.011664502653268571,0.51612871743783,0.32608567511118547,0.047474360954534646,665.7244362831116
0,0.0071889870463909674,2048,500,0.455994455994456,0.6216867469879518,0.03900546778481772,0.5747114172082646,0.013435006832106522,0.014218979338376458,0.011349507807776993,0.014218979338376458,1.4679613268187774,1.1215873063132287,0.2674574472942017,170.36674571037292
0,0.00034677210501189834,1024,500,0.6458766458766458,0.6166541635408852,0.28829307609527055,0.6845765835677563,0.20718252743862126,0.2577992220739372,0.2577992220739372,0.14155470249520152,1.1555409353449861,0.8492048003227386,0.17199423013411272,293.92412304878235
