,lr,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0015676677195506068,512,500,0.8750414685392016,0.9313320369470102,0.25876345908125964,0.8110977222178163,0.06701489493615964,0.03684301032069959,0.03684301032069959,0.008200847906730258,2.1114953926192954,1.3152603491396484,0.2652736414728803,6264.734029531479
0,0.0004950159553733195,2048,500,0.8906336392790003,0.9413925925925926,0.24836083065062312,0.9033345841032275,0.03363051123815164,0.022178060413354572,0.006654735925834654,0.022178060413354572,1.7778125035243657,0.8873184207260604,0.17138260844728306,7034.8154129981995
0,0.07155682161754869,1024,500,0.8830034280659074,0.9378670425182053,0.0,0.5,0.0,0.0,0.0,0.0,3.2090050008787117,2.3915487771325203,0.5564661608764424,6117.971731185913
0,0.001871450068624067,512,500,0.887316156142873,0.9397647336998286,0.19376788401677134,0.7096675240556195,0.024115480578278836,0.020667726550079535,0.00440212379361038,0.020667726550079535,2.149713656402711,1.194587457855766,0.23618251306423252,6414.438008785248
0,1.2046852412030316e-05,2048,500,0.8929558774742895,0.9417639273252316,0.33312008581863417,0.8376598134735143,0.22468364969504362,0.2954160042395336,0.13121456159092781,0.2954160042395336,2.0299355932197836,1.2022295375181564,0.2266533989278719,6881.362724542618
0,0.0821246192225687,512,500,0.8830034280659074,0.9378670425182053,0.0,0.5,0.0,0.0,0.0,0.0,3.3232642236428656,2.504456450015748,0.8517474327615204,6287.519124746323
0,2.972334644335654e-05,2048,500,0.8950569501271702,0.9433263660794267,0.3218706000168437,0.8910703315408262,0.11740146800592899,0.1367117117117117,0.05544674841658981,0.1367117117117117,1.9370274619608154,1.1079125790062903,0.21646206429674966,7097.05113863945
0,0.001222906594703436,2048,500,0.8804600243282097,0.9363855705290414,0.010556169573441503,0.4890726705199848,0.004147442942435298,0.005318234250356824,0.005318234250356824,0.00025172231054582106,1.8373538435504844,0.794788898319261,0.18478260611673858,7095.791884422302
0,0.0006677306766018312,2048,500,0.8867632422868517,0.9390911253866286,0.22470830922308627,0.6323958083031394,0.07575048370106474,0.11854795972443033,0.024544760061236293,0.11854795972443033,1.8905704222798423,0.9086661257086128,0.17586099209565684,7047.2341594696045
0,0.002807908107885727,1024,500,0.886873825058056,0.9387828376518461,0.25985736871895626,0.8312205778083436,0.08041071136105571,0.08214096449390573,0.03319036227451044,0.08214096449390573,2.417173612051197,1.6149272733930131,0.3782826050355169,6275.446451187134
0,1.2059738380975284e-05,2048,500,0.8951675328983745,0.9433488705629258,0.32513309008584007,0.8558077349661996,0.16768105885482032,0.2420906200317966,0.08213303080383372,0.2420906200317966,1.869605441020285,1.0071290292096657,0.1752396908593133,6895.148244142532
0,1.2108081598113357e-05,2048,500,0.8914077186774301,0.9417141500474834,0.2634197269345106,0.8331423048651003,0.07172028779814166,0.11516958134605193,0.01749740536822475,0.11516958134605193,1.9486209430578423,1.0999200830622011,0.20237672684126773,6882.299651384354
0,7.272443394088682e-05,2048,500,0.8914077186774301,0.9377614399797186,0.5151206721222735,0.9056455097163514,0.3134394304987379,0.20265976388089957,0.20265976388089957,0.17148913619501857,2.1567586307115976,1.3304952377375194,0.2588344185694843,6898.023941278458
0,0.00010979872591193467,2048,500,0.9043459029083268,0.9472786005973061,0.4548558853010702,0.9122988756091586,0.22010325951331988,0.23550609432962372,0.1026207302709069,0.23550609432962372,1.669756216424764,0.7831493245188168,0.15288768683905316,6892.588387012482
0,9.137627786324447e-05,2048,500,0.8981532677208891,0.9438927809929942,0.415081675195423,0.9023399852985217,0.19422519552198425,0.2014573396926338,0.09036623113375519,0.2014573396926338,1.700861264545029,0.8273854423312401,0.15050483840773632,6895.643283367157
0,0.00012906786464450214,1024,500,0.8872055733716687,0.9397874852420307,0.18471585261802906,0.8857356006595543,0.00618443917365008,0.028895071542130335,0.002803876273347883,0.028895071542130335,1.8765056246037712,0.9321629755959021,0.18677152265541008,6264.420744895935
0,0.00015076046447248356,2048,500,0.8897489771093664,0.9393662956881348,0.35604551269240536,0.8765395418867843,0.15625266600150645,0.11283783783783785,0.09026313066291702,0.11283783783783785,2.284552923345321,1.5949511171689306,0.35221643457915647,6900.172649383545
0,0.011541458019262143,2048,500,0.8807917726418224,0.9365658467694481,0.01698891699941613,0.5646829535056871,0.002201917650606511,0.0025421304285632162,0.0025421304285632162,0.0008744038155803491,2.4807261268128564,1.3670284214380999,0.2577875744353201,6870.732525587082
0,5.9167041042291274e-05,1024,500,0.8959416122968041,0.9438912408323893,0.32492359967470513,0.9049406791798895,0.09775939538849598,0.09778749337572867,0.04552018943094627,0.09778749337572867,1.8533646493496814,1.0161261718916856,0.1973152542860134,6260.241106033325
0,0.00024259279501075213,512,500,0.23919053411478491,0.24528301886792453,0.12410303598155446,0.7372346898070934,0.0356561021153282,0.007631160572337044,0.0065748425720486,0.007631160572337044,2.0144381780360296,1.1055336113849197,0.19714151331851731,4322.004694700241
