,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,518.5134408473969
0,8,100,0.6465696465696466,0.6403385049365303,0.3016349272316576,0.7136065573770493,0.2366729845285846,0.22543886664613488,0.22543886664613488,0.2165730495653156,0.37891366600100207,0.18666439782280453,0.028318272727013333,895.1494710445404
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,505.07771039009094
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,512.2714440822601
0,8,100,0.6465696465696466,0.6403385049365303,0.3016349272316576,0.7136065573770493,0.2366729845285846,0.22543886664613488,0.22543886664613488,0.2165730495653156,0.37891366600100207,0.18666439782280453,0.028318272727013333,870.8828494548798
0,8,100,0.6465696465696466,0.6403385049365303,0.3016349272316576,0.7136065573770493,0.2366729845285846,0.22543886664613488,0.22543886664613488,0.2165730495653156,0.37891366600100207,0.18666439782280453,0.028318272727013333,856.3834912776947
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,489.17936420440674
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,479.17353224754333
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,476.8562185764313
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,496.4321813583374
0,8,100,0.6465696465696466,0.6403385049365303,0.3016349272316576,0.7136065573770493,0.2366729845285846,0.22543886664613488,0.22543886664613488,0.2165730495653156,0.37891366600100207,0.18666439782280453,0.028318272727013333,888.9456360340118
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,464.6287679672241
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,474.7987253665924
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,494.14192819595337
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,469.41884660720825
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,454.14348912239075
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,474.34565711021423
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,472.8124580383301
0,8,100,0.6465696465696466,0.6403385049365303,0.3016349272316576,0.7136065573770493,0.2366729845285846,0.22543886664613488,0.22543886664613488,0.2165730495653156,0.37891366600100207,0.18666439782280453,0.028318272727013333,835.7826120853424
0,16,100,0.668052668052668,0.6237234878240377,0.3272357852561328,0.7169803084683286,0.13959756688852648,0.1309128654370415,0.1309128654370415,0.11481737608671108,0.27580491837552085,0.06339374492295984,0.03168390370816857,467.1240813732147
