,generator_n_layers_hidden,generator_n_units_hidden,generator_nonlin,n_iter,generator_dropout,discriminator_n_layers_hidden,discriminator_n_units_hidden,discriminator_nonlin,discriminator_n_iter,discriminator_dropout,lr,weight_decay,batch_size,encoder_max_clusters,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,3,150,tanh,1000,0.0875174422525385,4,150,leaky_relu,5,0.014207211639577388,0.001,0.001,512,10,100,100,0.8929558774742895,0.9410331384015594,0.38268410710909395,0.87058733707933,0.1950136678276021,0.13889710959850055,0.12285245901639341,0.13889710959850055,1.274092230576188,0.3279125842390522,0.04465598612119041,4934.155622720718
0,4,50,relu,1000,0.08293238799810472,2,150,tanh,4,0.1233867993749514,0.0001,0.001,1024,14,100,100,0.8891960632533451,0.9396603637239552,0.3093131515605265,0.8434362397358942,0.23101883405519974,0.24124494426358878,0.16508014571949003,0.24124494426358878,1.0862932947308235,0.2369226154524183,0.012470916876915135,2080.678717851639
0,1,50,relu,1000,0.19767476761184524,1,50,leaky_relu,2,0.03179391672910394,0.0002,0.001,512,17,100,100,0.8961627778392126,0.9430322150094036,0.38778775571600277,0.8828667409237311,0.27306965914709824,0.3107181611916741,0.1669635701275045,0.3107181611916741,1.177099403299281,0.27648163618804267,0.031021568722041554,2331.6078703403473
0,1,150,leaky_relu,1000,0.007837558450864136,2,50,tanh,1,0.13849442387400399,0.0001,0.001,512,14,100,100,0.8726086475727082,0.9289940828402367,0.31542701882799434,0.8146781595453669,0.23089317022469902,0.20606441748051696,0.15346630236794168,0.20606441748051696,1.4953326629467527,0.5098607344030397,0.06302886910086684,1752.9995198249817
0,1,150,relu,1000,0.16578800584347264,1,150,relu,3,0.11840838625436781,0.001,0.001,512,17,100,100,0.8922923808470641,0.9418854415274464,0.29345699020206995,0.869747328698777,0.11659792876692954,0.13084492453388574,0.060657559198542765,0.13084492453388574,1.1488369916273964,0.2697089569795582,0.022424655785213497,2722.9837408065796
0,2,150,leaky_relu,1000,0.10026487638534046,4,100,leaky_relu,4,0.05801552144208882,0.0001,0.001,512,14,100,100,0.8948357845847617,0.9431322131196556,0.32458755301587205,0.8820665638431227,0.14537968798295964,0.16167258557758712,0.08010200364298725,0.16167258557758712,1.1182789853140838,0.24084541392753855,0.019841266063575898,3895.645841360092
0,3,100,elu,1000,0.16123879780921715,3,50,relu,5,0.032498586935274965,0.001,0.0001,512,15,100,100,0.8930664602454937,0.942196186263375,0.3079005565980181,0.8843112617821931,0.16557772383357883,0.19385666370721122,0.0998087431693988,0.19385666370721122,1.2274406622544463,0.2789658542228023,0.03210714721862492,4484.5481214523315
0,2,150,leaky_relu,1000,0.07199561289567279,3,50,elu,4,0.044784937612076026,0.0002,0.001,512,6,100,100,0.886431493973239,0.9384181807279487,0.2670665743992212,0.836585847992396,0.11267734658343109,0.10711995659465323,0.06337522768670312,0.10711995659465323,1.4475611385208589,0.373405066464196,0.07313485393981502,3641.899338722229
0,4,100,relu,1000,0.07964421244321838,1,50,elu,2,0.011605832064775124,0.001,0.0001,1024,14,100,100,0.8488333517637952,0.9150562356303983,0.23007256643870214,0.717549445853698,0.08098182465606263,0.043510018214936275,0.043510018214936275,0.00017263490184471486,2.0688930258639986,0.9469616248190924,0.3647222905041757,1601.3169071674347
0,2,100,leaky_relu,1000,0.05266447534743013,1,150,tanh,4,0.17453013108947907,0.0002,0.0001,1024,15,100,100,0.8921817980758597,0.9411906628867844,0.3381000770453663,0.829477115053864,0.1810606717044283,0.14505031074282337,0.1243551912568307,0.14505031074282337,1.7157957472871443,0.8369229597061895,0.10646986660439237,2033.736813545227
