,num_trees,delta,max_iters,early_stop,min_node_size,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,60,0.4,4,False,14,0.8950569501271702,0.9431906614785992,0.33037339381657466,0.8999069616589708,0.18411666936759452,0.2601893095768375,0.10622279504000998,0.2601893095768375,1.1873288239036293,0.30068668983440117,0.026277136707072657,596.5506300926208
0,50,0.5,5,True,12,0.8973791883224593,0.944477683379203,0.3481561229979543,0.9010230666431507,0.11048692148246564,0.09887249443207125,0.06237569722515679,0.09887249443207125,1.2026832799493499,0.31321114288003477,0.028574779933949617,329.3224182128906
0,60,0.5,1,False,17,0.8939511224151278,0.9426332475922713,0.31833836416479927,0.8982957175138166,0.145154557804543,0.1767121380846325,0.08630960705799495,0.1767121380846325,1.1945370783737654,0.2963876382429731,0.027381057775989998,197.6567599773407
0,80,0.5,5,False,17,0.891850049762247,0.9416328479350681,0.29041497745185096,0.8969628189907115,0.12752955283796086,0.12064309576837418,0.09048560651864734,0.12064309576837418,1.21397721633236,0.3151267015216078,0.0279636202129403,763.2978186607361
0,20,0.30000000000000004,1,False,10,0.8966051089240297,0.9439683586025049,0.3469623076398481,0.9022863047798744,0.15778061412402222,0.17609966592427617,0.09736981962694646,0.17609966592427617,1.1611269795118846,0.2672328002712671,0.023642826891949298,131.2663459777832
0,30,0.4,3,False,14,0.895388698440783,0.9435426116018143,0.3226437089194113,0.9034292796157255,0.12147389408166442,0.16909799554565696,0.05822372455401614,0.16909799554565696,1.1874330125935861,0.29215766276816474,0.025404587522256477,347.0721356868744
0,70,0.30000000000000004,5,False,10,0.8971580227800509,0.944358023214072,0.3462768703711524,0.9045575766471396,0.12865389775135483,0.14416759465478846,0.07083492017726745,0.14416759465478846,1.169859628525778,0.2780343689509256,0.025783967553620064,740.1248867511749
0,70,0.0,4,False,5,0.8962733606104168,0.9436162539071892,0.35502528569485853,0.9083814406265056,0.19216364854723567,0.22300946547884193,0.12246096005313156,0.22300946547884193,1.1124023841847723,0.23364124877897802,0.02020018965289142,294.1277449131012
0,40,0.2,3,True,4,0.8971580227800509,0.9443180457430248,0.34856025915555694,0.9110290087865598,0.1595417976393445,0.17430400890868603,0.10154581908759885,0.17430400890868603,1.0999416777204603,0.22608637027451703,0.01930461414712121,191.81552290916443
0,30,0.0,4,True,7,0.8952781156695787,0.9432356290834981,0.33699974831504437,0.9088294687700118,0.13510688308018282,0.15846325167037856,0.07341188300459667,0.15846325167037856,1.1345209651627228,0.25621262743075995,0.022107324584201078,153.57235741615295
