,num_trees,delta,max_iters,early_stop,min_node_size,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,60,0.4,4,False,14,0.675,0.2696629213483146,0.102260341415059,0.6021428571428571,0.07014157014157016,0.06857142857142856,0.06857142857142856,0.06436420722135007,3.0536696762679267,2.269013973429969,0.019823015336477567,17.451720714569092
0,50,0.5,5,True,12,0.705,0.40404040404040403,0.2285720921580854,0.6660714285714285,0.2052767052767053,0.3885714285714286,0.3885714285714286,0.10518053375196233,3.084148090489031,2.28899203801014,0.019726955816940617,9.122041940689087
0,60,0.5,1,False,17,0.69,0.3404255319148936,0.16847087971597438,0.6501190476190477,0.1806091806091806,0.29714285714285715,0.29714285714285715,0.11616954474097331,3.043334722471406,2.2695174080524674,0.02117515192477404,7.0523834228515625
0,80,0.5,5,False,17,0.63,0.1590909090909091,-0.04402254531628119,0.589047619047619,0.056628056628056644,0.08320251177394035,0.005714285714285713,0.08320251177394035,3.1155676987155836,2.3372117590774732,0.021090662078590672,18.545454263687134
0,20,0.30000000000000004,1,False,10,0.715,0.3448275862068966,0.22031015180292995,0.6645238095238095,0.08601458601458603,0.12,0.12,0.056514913657770796,3.0223530671791585,2.1326783857044873,0.018610885427256196,5.6648173332214355
0,30,0.4,3,False,14,0.72,0.48148148148148145,0.2963506807510668,0.6122619047619047,0.1123981123981124,0.14857142857142858,0.14857142857142858,0.07221350078492936,3.065137505796585,2.3166961526860983,0.0201636493841022,5.991837978363037
0,70,0.30000000000000004,5,False,10,0.685,0.20253164556962025,0.08558587611123968,0.6082142857142857,0.10660660660660662,0.1142857142857143,0.1142857142857143,0.09890109890109888,3.0206931504051475,2.213046287606516,0.01871793948429268,12.469753980636597
0,70,0.0,4,False,5,0.675,0.3010752688172043,0.12051996693184928,0.601547619047619,0.038395538395538414,0.04238618524332809,0.011428571428571427,0.04238618524332809,2.9571626531700335,2.119512278996398,0.017913050727790036,15.093207597732544
0,40,0.2,3,True,4,0.7,0.4444444444444444,0.24525573579398632,0.6960714285714286,0.09094809094809098,0.13714285714285712,0.13714285714285712,0.050235478806907374,2.9059486661103016,2.009385329318846,0.01767883506645429,10.656964778900146
0,30,0.0,4,True,7,0.675,0.3010752688172043,0.12051996693184928,0.6769047619047619,0.12419562419562422,0.13657770800627944,0.08000000000000002,0.13657770800627944,2.9663614884857714,2.0740849194594544,0.018159881701584002,10.100220918655396
0,100,0.2,2,True,20,0.66,0.37037037037037035,0.14306584587982535,0.5642857142857143,0.13384813384813388,0.25142857142857145,0.25142857142857145,0.06907378335949763,3.1133115597904992,2.389181017780068,0.020857252157916673,18.69851565361023
0,40,0.2,3,True,3,0.715,0.3870967741935484,0.23810042247511687,0.6279761904761905,0.18854568854568854,0.18053375196232338,0.17142857142857146,0.18053375196232338,2.8614240564771696,1.8603646018597848,0.016960558285030736,13.304469585418701
0,10,0.1,3,True,7,0.665,0.29473684210526313,0.10050378152592121,0.6201190476190476,0.12977262977262977,0.21714285714285714,0.21714285714285714,0.08320251177394035,3.0139713468214215,2.1788232037828608,0.01888661550781867,10.594423532485962
0,30,0.4,2,True,14,0.72,0.48148148148148145,0.2963506807510668,0.6122619047619047,0.1123981123981124,0.14857142857142858,0.14857142857142858,0.07221350078492936,3.065137505796585,2.3166961526860983,0.0201636493841022,9.576019048690796
0,10,0.4,2,False,15,0.655,0.30303030303030304,0.09087806073755203,0.6397619047619048,0.3125268125268125,0.32571428571428573,0.32571428571428573,0.3014128728414443,3.063033966969491,2.30549447911263,0.020414648106151123,8.980613946914673
0,30,0.4,2,True,13,0.66,0.30612244897959184,0.10012523486435178,0.6023809523809524,0.12741312741312744,0.12401883830455258,0.12,0.12401883830455258,3.035525332777876,2.1121925573615337,0.019452500405465756,12.40455436706543
0,30,0.4,2,True,16,0.735,0.4421052631578947,0.30151134457776363,0.6514285714285715,0.15122265122265124,0.2914285714285715,0.2914285714285715,0.06593406593406592,3.063479107125795,2.303957334231835,0.020708135868821476,17.236361026763916
0,20,0.30000000000000004,1,False,19,0.65,0.2857142857142857,0.07231266962425406,0.5773809523809524,0.17031317031317034,0.28571428571428575,0.28571428571428575,0.11302982731554159,3.0965247383437347,2.2760458610084195,0.02115109864523701,9.99014401435852
0,40,0.4,2,True,17,0.71,0.32558139534883723,0.20115032750298395,0.5724999999999999,0.11540111540111542,0.21714285714285714,0.21714285714285714,0.056514913657770796,3.0871278870433327,2.3434621441811854,0.021127966373517548,18.006683826446533
0,50,0.5,3,False,10,0.66,0.2916666666666667,0.0908797568787996,0.6385714285714286,0.07893607893607896,0.10361067503924647,0.011428571428571427,0.10361067503924647,3.0306382251197346,2.18775675762754,0.018210772913143547,15.395854949951172
