,lr,batch_size,epochs,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0015676677195506068,512,500,0.4793763131704081,0.5876685934489403,0.22945022318972233,0.7826157978156112,0.1915631933873666,0.15492531876138438,0.15492531876138438,0.017695077439084536,2.559173238973887,1.7507847707058017,0.3646604388758667,5399.364879131317
0,0.0004950159553733195,2048,500,0.8085812230454495,0.88262019393775,0.42551226513748724,0.8728905686820634,0.33580134509874415,0.2426338797814207,0.2426338797814207,0.12168294367169774,1.8780401470146095,0.9765997306746912,0.15180300629074323,6866.189957380295
0,0.07155682161754869,1024,500,0.8830034280659074,0.9378670425182053,0.0,0.5,0.0,0.0,0.0,0.0,2.291647939053054,1.3420104756367741,0.32147684393278453,6346.718698263168
0,0.001871450068624067,512,500,0.4771646577463231,0.5822583495317194,0.25100187747717684,0.8306064182250983,0.15835323908761595,0.11214936247723128,0.11214936247723128,0.021653349117095787,2.579914938208422,1.8040533635231641,0.35768420049492355,6379.899378061295
0,1.2046852412030316e-05,2048,500,0.8956098639831914,0.9430913913672534,0.36063585651186014,0.8747914627260707,0.23864639146503341,0.24332889415014303,0.16188524590163944,0.24332889415014303,1.8206050563929483,0.9547158122078031,0.1606464508251967,6878.8756268024445
0,0.0821246192225687,512,500,0.8830034280659074,0.9378670425182053,0.0,0.5,0.0,0.0,0.0,0.0,2.8965796557712435,1.8749383982935035,0.4700574176446575,6283.110147714615
0,2.972334644335654e-05,2048,500,0.8889748977109366,0.9406057737813536,0.22038164733201424,0.8776594346914641,0.04972989820583085,0.03492157443030486,0.03031693989071038,0.03492157443030486,1.7727113612563816,0.8164626156329318,0.15712653844301963,6877.140827417374
0,0.001222906594703436,2048,500,0.5064690921154484,0.6284239447173424,0.15162587925640508,0.62959708243126,0.19313086583888045,0.15852816415112952,0.13424408014571948,0.15852816415112952,2.1776965323171975,1.1576991744951761,0.19538848613773313,7093.301087141037
0,0.0006677306766018312,2048,500,0.8958310295255999,0.9421589094928159,0.4289735773106522,0.9028452450423939,0.273275290869736,0.20600276215842955,0.18584699453551912,0.20600276215842955,1.6592134003719359,0.7761901944828441,0.1607869920256801,7095.83113193512
0,0.002807908107885727,1024,500,0.892734711931881,0.9400938735177866,0.43257949623626957,0.8790293236491389,0.13551518506208393,0.08476138433515479,0.08476138433515479,0.04710466607477559,2.5107515289027105,1.734823444260461,0.3633080895300927,6355.007821321487
0,0.011624006272624034,1024,500,0.8830034280659074,0.9378670425182053,0.0,0.5,0.0,0.0,0.0,0.0,1.8537947889238588,0.8637125654346995,0.18890816041281727,6467.0468780994415
0,0.00016619628771824983,1024,500,0.8929558774742895,0.9425723777883246,0.2792682624893335,0.8892373815270362,0.08306465414856612,0.08460343296833384,0.04407468123861569,0.08460343296833384,2.4012933445731774,1.6418009340890598,0.38379332319568854,6546.314960002899
0,0.00838274806331176,1024,500,0.869844078292602,0.9249505834342919,0.44055852898601217,0.8811804505849223,0.31731130271791674,0.2181639344262295,0.2181639344262295,0.1841644470750715,2.344007044243565,1.619530222445906,0.30777095354358536,6541.411581754684
0,0.008519383456337463,1024,500,0.8680747539533341,0.9267424009824993,0.27195790384892654,0.859934032738606,0.1152731776481335,0.06460109289617488,0.06460109289617488,0.05581039755351691,1.7414306643629545,0.7789436325196357,0.18964715411341854,6533.609802246094
0,0.011158718300750124,1024,500,0.8835563419219286,0.9379602898721499,0.10427742037422967,0.6461703951051889,0.013019031496141142,0.011265938069216719,0.011265938069216719,0.0017880043405347212,1.7809367105049245,0.7847226022819467,0.16723104312488876,6541.847029209137
0,0.004672432768436274,1024,500,0.8954992812119872,0.9434571890145396,0.3323924396699571,0.8793772112881785,0.13445684988582485,0.13945200749728726,0.07111293260473595,0.13945200749728726,1.6937584305725877,0.7973802693384577,0.1568012382883948,6413.261515378952
0,0.00021704378073201917,1024,500,0.8596704633418113,0.9211164294150557,0.28722467611918095,0.75377142633932,0.14070059633199572,0.10190346083788704,0.10190346083788704,0.024995067574232976,2.261122627976524,1.4212309992356467,0.30316010610423555,6400.528673410416
0,0.03305528128734243,1024,500,0.12153046555346678,0.010956175298804782,0.011956300980766771,0.6687286417230796,0.003582173583350469,0.0034403669724770644,0.0028615664845173037,0.0034403669724770644,2.552640779177121,1.748278676510577,0.4011946906856934,6561.601496696472
0,0.004653945384039085,1024,500,0.12960300785137677,0.028871067242442938,0.033192430748192524,0.4936936931604982,0.004376679379621594,0.0034403669724770644,0.0007996357012750466,0.0034403669724770644,2.058530198851764,1.1413984380465758,0.20046757012459132,6440.160129785538
0,0.02724089356096381,1024,500,0.11699657193409267,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.528118120008584,1.6538231531940495,0.3853555830936179,6095.637060880661
