,lr,batch_size,num_timesteps,n_iter,model_params,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0002288113668475521,256,590,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.72,0.40425531914893614,0.25561098991389214,0.7113095238095238,0.08087891538101916,0.10577915376676986,0.04166666666666663,0.10577915376676986,2.934513954050677,2.0474329471900803,0.02753823763199259,558.2367916107178
0,0.00025533788451512354,256,178,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.71,0.3409090909090909,0.2075348564910399,0.704404761904762,0.030855539971949508,0.01702786377708977,0.0,0.01702786377708977,2.877307583296438,1.876948287793342,0.02293691443849566,538.8794243335724
0,1.9632702887198374e-05,256,951,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.7,0.0,0.0,0.5570238095238096,0.0,0.0,0.0,0.0,3.9059915528052094,3.040736666621966,0.4585449457083435,637.6182668209076
0,0.00032827312139428744,512,714,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.73,0.5178571428571429,0.3333209580912384,0.7592857142857143,0.160822814399252,0.13570691434468524,0.09722222222222221,0.13570691434468524,2.5556642700524503,0.3263867191203195,0.02412484873632481,381.95942997932434
0,6.0444149686946634e-05,512,495,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 128, 'dropout': 0}",0.69,0.4918032786885246,0.26894273433173405,0.6482142857142857,0.06498363721365125,0.04747162022703816,0.0,0.04747162022703816,3.9012021390988876,3.0886697540375345,0.3472880037905357,380.712069272995
0,2.4762069289032602e-05,512,224,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.605,0.27522935779816515,0.007610708595918955,0.4633333333333333,0.19144460028050492,0.4166666666666667,0.4166666666666667,0.08049535603715172,3.9018274917545477,3.108305893149777,0.3664241737630025,359.4911997318268
0,0.002627578213927961,512,135,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 1024, 'dropout': 0}",0.68,0.30434782608695654,0.13095238095238096,0.6495238095238095,0.21224871435250117,0.3055555555555556,0.3055555555555556,0.14860681114551083,2.98183143141939,2.055269608998095,0.027262895941776666,380.62485218048096
0,0.0002532447817066925,512,184,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.74,0.5,0.3371410886618741,0.7576190476190476,0.12529219261337074,0.11248710010319916,0.04166666666666663,0.11248710010319916,2.6221205306451,0.8777665924681975,0.023704453158359673,352.3314838409424
0,0.0002837028228029903,512,104,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 512, 'dropout': 0}",0.56,0.3230769230769231,0.0,0.5820833333333334,0.26414212248714347,0.38888888888888895,0.38888888888888895,0.20588235294117646,3.7908261590237635,2.9073444388035634,0.41982247587501087,376.01427149772644
0,3.5694413775579874e-05,256,862,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.745,0.5853658536585366,0.40165752212883477,0.7797619047619048,0.17461430575035064,0.13261093911248711,0.11111111111111105,0.13261093911248711,2.9646738169788396,2.0709096383105985,0.07271707399810756,562.7638657093048
0,6.950723488175402e-05,256,958,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 512, 'dropout': 0}",0.68,0.28888888888888886,0.12222646627042817,0.714047619047619,0.06311360448807854,0.08617131062951496,0.013888888888888867,0.08617131062951496,2.8284864742018474,1.8637258814089603,0.016542889053035914,519.2350814342499
0,0.0010424884552243737,256,349,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.745,0.48484848484848486,0.3387273172945121,0.7915476190476192,0.02127162225338944,0.041666666666666685,0.041666666666666685,0.00257997936016513,1.830998994813167,0.21372301533133697,0.01826996914541823,517.167955160141
0,0.001112377083528255,256,375,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.75,0.5,0.3546040716334876,0.7561904761904761,0.014025245441795231,0.1388888888888889,0.1388888888888889,0.03353973168214654,1.8422021712105652,0.2233002887760607,0.019409471455977823,519.5463442802429
0,1.0059731759808042e-05,256,757,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.695,0.031746031746031744,0.00897628456738078,0.5489880952380952,0.021739130434782608,0.027777777777777776,0.027777777777777776,0.0196078431372549,4.011942846585692,3.2487672860005286,0.5078511020990506,569.101487159729
0,0.0007611763637797463,256,410,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.745,0.5142857142857142,0.3527378107513292,0.7419047619047618,0.14142122487143524,0.22222222222222227,0.22222222222222227,0.040247678018575844,1.6600496473752477,0.1778256296339196,0.015359090058298275,540.247642993927
0,7.925259759037987e-05,256,776,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.745,0.43956043956043955,0.3225892799178823,0.7797619047619048,0.014258999532491795,0.06944444444444442,0.06944444444444442,0.035603715170278646,2.8712639884338986,1.9479076048792805,0.02642684344501456,551.9180996417999
0,0.0024075294793718593,256,629,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.67,0.35294117647058826,0.14465415869048878,0.6448809523809523,0.04628330995792426,0.125,0.125,0.018575851393188875,3.739061403708621,2.7016824664921417,0.39135161627773796,690.7508783340454
0,0.0006628659471566452,256,325,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 1024, 'dropout': 0}",0.745,0.48484848484848486,0.3387273172945121,0.7604761904761904,0.02127162225338944,0.041666666666666685,0.041666666666666685,0.00257997936016513,1.494937734340779,0.123321192105836,0.013015475027691625,416.02036929130554
0,0.00010796812697056951,256,866,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 512, 'dropout': 0}",0.715,0.3870967741935484,0.23810042247511687,0.7283333333333334,0.02875175315568021,0.22222222222222224,0.22222222222222224,0.03353973168214654,2.7250845660082077,1.5827475445895214,0.017877371091138183,413.74630665779114
0,3.7726651983377264e-05,256,483,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.7,0.3023255813953488,0.16870672629282524,0.7478571428571429,0.18560074801309023,0.33333333333333337,0.33333333333333337,0.08926728586171309,3.015988813946012,2.1641281932493674,0.06650421640584625,307.55621886253357
