,num_trees,delta,max_iters,early_stop,min_node_size,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,60,0.4,4,False,14,0.8553587880028662,0.6705525763581255,0.5827447219361024,0.906514095633636,0.21052721698920884,0.1863786982248521,0.1863786982248521,0.09160890310761112,1.3891872193733974,0.402659199208123,0.050503489158615356,417.0155806541443
0,50,0.5,5,True,12,0.8517760262053434,0.6680421824850986,0.5757343502296637,0.9062821355386004,0.21758487458142317,0.17858579881656805,0.17858579881656805,0.10131135811583702,1.400004390049482,0.4001517356278698,0.05695858471989167,301.9513704776764
0,60,0.5,1,False,17,0.8523902139420616,0.6728675136116152,0.5798005057050711,0.9039413243413397,0.23662646033148407,0.2572988165680473,0.2572988165680473,0.10969197325786473,1.5515989521420441,0.5456162705072448,0.0928745191641002,149.88818788528442
0,80,0.5,5,False,17,0.8510594738458389,0.6445150256535549,0.5618110837833054,0.905228904322965,0.1878156926878118,0.182215976331361,0.182215976331361,0.07455463954171965,1.4373099111895646,0.4604597204955225,0.0626142621343909,568.92320728302
0,20,0.30000000000000004,1,False,10,0.8420513870406388,0.6780721886083872,0.5738092861042081,0.9031713089191592,0.28373990144251293,0.2729615384615385,0.2729615384615385,0.15786837655916036,1.45178021218509,0.4686461216509314,0.0644730326171854,92.12693214416504
0,30,0.4,3,False,14,0.853618589415498,0.65087890625,0.5697315940280578,0.9042552187280091,0.2062476031624812,0.2687633136094674,0.2687633136094674,0.08114902770372193,1.4325664780330059,0.45311657119189686,0.0625136284585122,253.03798174858093
0,70,0.30000000000000004,5,False,10,0.8515712969597707,0.6456500488758553,0.5633359198981992,0.9034837355682546,0.20010396319589657,0.22817751479289938,0.22817751479289938,0.08179206030196556,1.3611444592501045,0.3889528962615307,0.05153748713543959,557.6376657485962
0,70,0.0,4,False,5,0.8565871634763026,0.6665079742918353,0.5826763776733176,0.9074133007415012,0.20301040433852943,0.20888165680473375,0.20888165680473375,0.08109912545743725,1.2500321086927637,0.2934648736044151,0.032469074248970005,551.6416254043579
0,40,0.2,3,True,4,0.8588391851776026,0.6790784268094019,0.5932870805401936,0.9112934520830881,0.20714709235601642,0.1692100591715976,0.1692100591715976,0.08760077291515707,1.2193003049020228,0.2758488069181587,0.030506911782393033,353.2572331428528
0,30,0.0,4,True,7,0.8567918927218753,0.673968771848054,0.5870326424094233,0.9079612561024788,0.2223543512889974,0.2284230769230769,0.2284230769230769,0.09818187204061452,1.284211413220997,0.30499573754287496,0.032388636050355225,193.33594417572021
0,100,0.1,2,True,3,0.8566895280990889,0.6653919694072657,0.5823155633771581,0.9081614152167434,0.18934169693030267,0.14608579881656808,0.14608579881656808,0.07515483368196546,1.1428700907728284,0.21519831651558793,0.02080981072037066,650.6084938049316
0,30,0.1,3,True,6,0.8539256832838571,0.6585307489830103,0.5738404212548116,0.9066731868749955,0.20101599967169517,0.18304733727810651,0.18304733727810651,0.08549302963600983,1.2575595982591603,0.29569955423090455,0.03269705421517326,199.84406232833862
0,10,0.0,4,True,7,0.8520831200737026,0.6384788591443583,0.5616125074518056,0.9060467795017267,0.18367900467032489,0.19530177514792896,0.19530177514792896,0.07015344371072192,1.2966374336948236,0.3552489518790068,0.03147649633927729,240.82860589027405
0,40,0.2,2,True,8,0.8535162247927116,0.6539298669891173,0.5708775151698285,0.9079406214389378,0.1855070399215842,0.15029585798816564,0.15029585798816564,0.07372589767077278,1.2974752818113533,0.315656243034355,0.036887831051220815,210.93700671195984
0,40,0.1,3,True,3,0.8578155389497389,0.6740201830556207,0.5887602479191544,0.9077522905627697,0.1997781583891554,0.15771005917159764,0.15771005917159764,0.08246380378163325,1.1485563750149697,0.2227517793630096,0.020821311133986567,273.23428750038147
0,40,0.2,2,True,3,0.8578155389497389,0.6740201830556207,0.5887602479191544,0.9077522905627697,0.1997781583891554,0.15771005917159764,0.15771005917159764,0.08246380378163325,1.1485563750149697,0.2227517793630096,0.020821311133986567,272.7361056804657
0,10,0.1,3,True,4,0.8553587880028662,0.6731436502428869,0.5842771710497993,0.907625144198022,0.21205949487283143,0.18104437869822482,0.18104437869822482,0.09311645224651255,1.2067834149505587,0.25017595580686414,0.025259046100369976,216.38697743415833
0,50,0.2,2,True,9,0.8523902139420616,0.6657394529439036,0.5752066473235861,0.9048562140958294,0.21759015764763928,0.20958875739644967,0.20958875739644967,0.09758896955279385,1.3340373596685835,0.36456414499884876,0.04289485325016586,229.1729700565338
0,100,0.1,3,True,20,0.8514689323369843,0.6447980416156671,0.5627616652987286,0.9014212477058685,0.18750936918774272,0.1846745562130177,0.1846745562130177,0.07379015535776948,1.462629921306817,0.4743609686846364,0.06355262193674963,315.17053508758545
0,40,0.30000000000000004,2,True,5,0.8559729757395844,0.67010550996483,0.5835013308657391,0.9081556018247835,0.19947051412253222,0.15766863905325446,0.15766863905325446,0.0832068687365845,1.251849929478096,0.29996647415149774,0.03183238910964169,235.61703157424927
