,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.0002,3,0.001,1024,500,200,tanh,0.014207211639577388,1,50,tanh,0.15983171284334474,100,100,0.8952665339526653,0.9433307402309856,0.3305114982508263,0.8704483636460065,0.07998752105821427,0.06276819104038689,0.036073219074268414,0.06276819104038689,1.368921087097939,0.39451877530446333,0.056924725857531895,1810.936371564865
0,1000,0.0002,4,0.001,512,150,400,tanh,0.12241914454448428,4,500,tanh,0.012045094325853968,100,100,0.8980314089803141,0.9444511386914086,0.37577264030317764,0.889782873876297,0.08519623135958065,0.04602105233392484,0.03321091290661071,0.04602105233392484,1.1487102661287505,0.25928000992248645,0.027664453442264186,3498.01340341568
0,1000,0.0002,1,0.001,512,500,100,relu,0.09326215457126126,2,100,leaky_relu,0.07374503413219283,100,100,0.8888520238885202,0.9402319357716324,0.24457352830132975,0.8763434832803603,0.055259250015598727,0.0479580367178718,0.02745423807858227,0.0479580367178718,1.313330213636265,0.33979891906797716,0.05271223345538413,1998.2213370800018
0,1000,0.001,1,0.0001,512,400,50,relu,0.0635966358787952,3,50,elu,0.018788102151688336,100,100,0.8931652289316523,0.9420654911838791,0.32163181461890866,0.8521397118433462,0.17001809446558935,0.23228260178004623,0.09639734172787684,0.23228260178004623,1.2434004452034348,0.3225058021248444,0.04183343065468329,1789.1515064239502
0,1000,0.0002,4,0.001,512,300,50,elu,0.14703880442451897,5,150,leaky_relu,0.19054980230339702,100,100,0.8821057288210573,0.933324993745309,0.42476881418143003,0.8212107106462453,0.20033193985150055,0.14666258598577597,0.14666258598577597,0.049195161780611785,1.3568132236036383,0.3775576081090564,0.05866361939390049,1950.7472431659698
0,1000,0.0002,2,0.0001,512,450,350,relu,0.08477100971163594,4,50,leaky_relu,0.08575374018915323,100,100,0.8941605839416058,0.9412198267919661,0.42023238239746147,0.8698197434566677,0.11571223560242094,0.0624868835257083,0.0624868835257083,0.001717836515690352,1.3849924798524635,0.4329684731233707,0.06996632028144781,1844.801574230194
0,1000,0.001,3,0.001,512,450,200,leaky_relu,0.020045377462460226,5,400,elu,0.12311191285676884,100,100,0.8944923689449237,0.9425301204819277,0.3493840543091562,0.8711543479207944,0.11004929182005374,0.0873268908572924,0.057423924449108044,0.0873268908572924,1.2488143861569312,0.2901164940698976,0.04436791942866674,1912.252965927124
0,1000,0.0002,3,0.0001,512,400,450,elu,0.14599811248481162,1,300,tanh,0.044784937612076026,100,100,0.8933864189338642,0.9424821002386635,0.3031415205948454,0.8691129304923646,0.13292069632495163,0.1816665134988018,0.0730791652092807,0.1816665134988018,1.3810492997415837,0.3812118123600914,0.06459546637568898,1804.4648563861847
0,1000,0.0002,1,0.001,512,500,350,relu,0.07964421244321838,2,100,elu,0.05087129635407859,100,100,0.8899579738995798,0.9408266428783824,0.2559690769370211,0.872443492845805,0.11475385287327644,0.18451543578614005,0.05719948700011657,0.18451543578614005,1.3138230610158552,0.32531337958162443,0.054783132074271164,1770.312786102295
0,1000,0.0002,4,0.0001,1024,350,250,relu,0.13261564062002015,2,50,elu,0.1662096910472381,100,100,0.8993585489935855,0.9449818621523579,0.39687520045103325,0.8851867842490274,0.12147501091907409,0.09692698134415412,0.056374606505771196,0.09692698134415412,1.2036827996163906,0.3017804666359646,0.042570432334118155,1089.9077863693237
0,1000,0.0001,5,0.001,1024,200,100,elu,0.19186467959797748,5,200,relu,0.19621553565767896,100,100,0.8886308338863084,0.9387432325567249,0.3495611398097287,0.8310862035981226,0.16501903038622323,0.14706235817244817,0.1015681473708756,0.14706235817244817,1.375863541915916,0.35092608197740993,0.06604418948848943,1145.481436252594
0,1000,0.0001,2,0.0001,512,300,500,elu,0.17659416955701063,4,200,leaky_relu,0.10403957296965115,100,100,0.8994691439946915,0.944284400858106,0.44331756290743024,0.8893867010959537,0.11559742933799211,0.05622886790253001,0.05622886790253001,0.008907300451727385,1.2927029116473812,0.3977765522150506,0.04955037415658557,1870.7625856399536
0,1000,0.0001,2,0.0001,512,250,500,elu,0.18360639775411286,4,200,leaky_relu,0.11032908838613803,100,100,0.8905109489051095,0.9390994094488189,0.4054414876788172,0.8697864774918458,0.1927896674362014,0.1407848321398022,0.1197708989157048,0.1407848321398022,1.4023327624919648,0.4729953925175774,0.062113022567500176,1846.4837579727173
0,1000,0.0001,5,0.0001,512,50,300,elu,0.16350016524427505,5,250,leaky_relu,0.1372078931703033,100,100,0.893718203937182,0.942739677054162,0.3011984157248875,0.8202682538991026,0.09253634491795093,0.11797224598287825,0.042785939139559304,0.11797224598287825,1.4602938479815533,0.42101262656274646,0.0643027855130596,2016.7803666591644
0,1000,0.0001,4,0.001,1024,300,500,elu,0.162342038334907,4,150,leaky_relu,0.19422944391484104,100,100,0.900353904003539,0.9448288531014635,0.4452130143302965,0.8952957900678483,0.15850502277406886,0.0956191634206861,0.08398332750378923,0.0956191634206861,1.336866798702068,0.3832792969454527,0.05545238061927676,1149.1083664894104
0,1000,0.0001,2,0.0001,1024,300,500,leaky_relu,0.17137470959529594,3,300,relu,0.14893048311772789,100,100,0.8948241539482416,0.94303683737646,0.3302832144370423,0.8686620642040224,0.1540175953079178,0.22813293085531294,0.0754867669348257,0.22813293085531294,1.2367545461093827,0.3065042000451628,0.04613080290522558,1038.4694330692291
0,1000,0.0001,4,0.001,1024,150,450,elu,0.11579388093603984,4,350,leaky_relu,0.09765923615158409,100,100,0.9038929440389294,0.9466838456347015,0.4718947560623395,0.901744178337772,0.14654520496661883,0.06943861490031478,0.06943861490031478,0.0675823748559633,1.3618207562146536,0.4447385814685736,0.0587905196828995,1087.1566202640533
0,1000,0.0001,4,0.001,1024,100,400,elu,0.12143077303123019,3,400,leaky_relu,0.0770131489892164,100,100,0.8965936739659367,0.9434601197315111,0.3784576630525926,0.8911562491713104,0.11702002870156614,0.08669772439681322,0.057447242625626616,0.08669772439681322,1.3564967524865916,0.4057744088953283,0.05978977591689746,1081.264707326889
0,1000,0.0001,5,0.001,1024,200,450,elu,0.04775332624306583,4,400,leaky_relu,0.17374674585133526,100,100,0.900464499004645,0.944758163515836,0.45368703128362753,0.8984498415545646,0.13956947650839202,0.0698554273055847,0.0698554273055847,0.05098369115703005,1.2988668222132584,0.3414881227827051,0.041071186227898994,1588.2968728542328
0,1000,0.0001,5,0.001,1024,200,400,tanh,0.047928890884178746,4,400,relu,0.1322176499954834,100,100,0.896040698960407,0.9419466403162056,0.4499631812574479,0.8960554615847953,0.22836463467897916,0.1897113610496476,0.13630640083945444,0.1897113610496476,1.2432511887040694,0.28988733450704374,0.038025701281038896,1494.7432088851929
