,generator_n_layers_hidden,generator_n_units_hidden,generator_nonlin,n_iter,generator_dropout,discriminator_n_layers_hidden,discriminator_n_units_hidden,discriminator_nonlin,discriminator_n_iter,discriminator_dropout,lr,weight_decay,batch_size,encoder_max_clusters,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,3,150,tanh,1000,0.0875174422525385,4,150,leaky_relu,5,0.014207211639577388,0.001,0.001,512,10,100,100,0.6347886347886348,0.5998481397114654,0.26414278082008624,0.6754243864584344,0.12221218735104489,0.10218317358892443,0.09571197143518362,0.10218317358892443,0.3462751648053127,0.0770894722104894,0.02800694685135922,6996.705439090729
0,4,50,relu,1000,0.08293238799810472,2,150,tanh,4,0.1233867993749514,0.0001,0.001,1024,14,100,100,0.5876645876645876,0.5126945126945127,0.15891864877105485,0.6100640217285866,0.1725057073329821,0.2202863093860548,0.2202863093860548,0.11524227902023432,0.4614676370033475,0.13187265594662656,0.05953444755348336,3211.4914841651917
0,1,50,relu,1000,0.19767476761184524,1,50,leaky_relu,2,0.03179391672910394,0.0002,0.001,512,17,100,100,0.6375606375606375,0.6151582045621781,0.27479809740692945,0.690711999223979,0.0015993075938887658,0.05352768903088395,0.01822770302288934,0.05352768903088395,0.3842965330648445,0.11796426617059162,0.039225345766649745,3797.692602157593
0,1,150,leaky_relu,1000,0.007837558450864136,2,50,tanh,1,0.13849442387400399,0.0001,0.001,512,14,100,100,0.6077616077616078,0.5383360522022839,0.20062777276575242,0.6283431952662721,0.3951042372243546,0.43023550544957634,0.43023550544957634,0.34359691160809375,0.40396889502521494,0.0742829235487382,0.05180314898221816,2664.0555176734924
0,1,150,relu,1000,0.16578800584347264,1,150,relu,3,0.11840838625436781,0.001,0.001,512,17,100,100,0.6548856548856549,0.6003210272873194,0.29853170750013364,0.6967038510039771,0.10595569604375205,0.11320130922074917,0.11320130922074917,0.056076943556975484,0.358562385892639,0.09288801948383826,0.034682687479699346,4687.045115232468
0,2,150,leaky_relu,1000,0.10026487638534046,4,100,leaky_relu,4,0.05801552144208882,0.0001,0.001,512,14,100,100,0.6431046431046431,0.5782145782145782,0.2728535430942397,0.6834988844698807,0.07898697975464741,0.08054793312835434,0.08054793312835434,0.03718716719914805,0.3292787260755985,0.05570353686965566,0.030612081440336485,3757.111031770706
0,3,100,elu,1000,0.16123879780921715,3,50,relu,5,0.032498586935274965,0.001,0.0001,512,15,100,100,0.638946638946639,0.6109036594473488,0.27506114861375236,0.6804093510524784,0.076559795288628,0.09837890259089055,0.09837890259089055,0.018563631522896695,0.38174186983351277,0.12857832918645531,0.037489280141514314,3716.785705089569
0,2,150,leaky_relu,1000,0.07199561289567279,3,50,elu,4,0.044784937612076026,0.0002,0.001,512,6,100,100,0.6181566181566182,0.6396337475474166,0.2656283155300924,0.6824328256862935,0.04320012041845411,0.09110545398441716,0.09110545398441716,0.03201544195953138,0.47558173045754415,0.25273519418621254,0.03925361055148713,646.1899065971375
0,4,100,relu,1000,0.07964421244321838,1,50,elu,2,0.011605832064775124,0.001,0.0001,1024,14,100,100,0.5835065835065835,0.6306084818684696,0.21717977582781917,0.6759229799204579,0.2937206793607787,0.29633253461128856,0.2522454017478317,0.29633253461128856,0.8216177481225897,0.4070583402348902,0.1449980617938517,1048.5566732883453
0,2,100,leaky_relu,1000,0.05266447534743013,1,150,tanh,4,0.17453013108947907,0.0002,0.0001,1024,15,100,100,0.6340956340956341,0.6343490304709142,0.28094719101896637,0.69272965370065,0.17474473796442636,0.18650885487265956,0.18650885487265956,0.12467385516506918,0.4798392172537759,0.17029912914325185,0.051693770358262135,1641.2072961330414
0,1,150,tanh,1000,0.14291680328938622,2,100,relu,2,0.08023725426682682,0.001,0.0001,1024,20,100,100,0.6493416493416494,0.5675213675213675,0.28363338175909636,0.6957949364632845,0.13558992498933797,0.13385349511246297,0.13385349511246297,0.0960862619808307,0.3661075762721932,0.06776716900277328,0.03292949773168097,1303.5224561691284
0,1,150,tanh,1000,0.13889481899613887,2,100,relu,2,0.08616413085240679,0.001,0.0001,1024,20,100,100,0.6625086625086625,0.6268199233716475,0.31880308413914255,0.6970763410612086,0.08815007149845716,0.11270539227030785,0.11270539227030785,0.021625399361022368,0.36006967138343854,0.08620826520055842,0.02801115655686696,1308.684334039688
0,1,150,tanh,1000,0.13941803254415697,1,100,relu,3,0.10094704050053965,0.001,0.0001,1024,20,100,100,0.6583506583506583,0.6204772902232486,0.3098289053048989,0.6897332427975555,0.05754371440756628,0.04913985960040124,0.04913985960040124,0.016347177848775263,0.3462170408565554,0.06774706643324857,0.029017978138026496,1680.7741746902466
0,1,100,tanh,1000,0.12218547771872111,2,100,relu,1,0.08589110887895672,0.001,0.0001,1024,20,100,100,0.6541926541926542,0.5926530612244898,0.29585232803646894,0.6995605781356097,0.03805097714558092,0.067103073583055,0.067103073583055,0.02809504792332268,0.3558762998598079,0.08163549663049315,0.030967470517179112,924.2136180400848
0,2,150,tanh,1000,0.12242846353968902,3,100,relu,3,0.15218227967046344,0.001,0.0001,1024,9,100,100,0.6465696465696466,0.5572916666666666,0.2774425214780867,0.6798118149190028,0.04377085371666539,0.05193903527622579,0.05193903527622579,0.0029486155484557963,0.37128456843199975,0.09631395882004443,0.03845539686601344,1356.9492800235748
0,1,100,tanh,1000,0.1838885053043754,1,100,relu,2,0.09260002612419725,0.001,0.0001,1024,3,100,100,0.6347886347886348,0.6200432588320115,0.2731133197587526,0.6878921330875933,0.007413261082260925,0.04658546325878593,0.01223261811088694,0.04658546325878593,0.38487986205813984,0.11306330371850869,0.03226623127562848,1000.6751747131348
0,3,150,elu,1000,0.13201806237744398,2,100,relu,3,0.06622805293768247,0.001,0.0001,1024,18,100,100,0.6410256410256411,0.5472027972027972,0.26559320658961416,0.6802134057619555,0.06229146283334591,0.04455537806176782,0.03404194355363066,0.04455537806176782,0.35899681757512597,0.11206142454125988,0.038235553493030316,1697.0482172966003
0,2,50,tanh,1000,0.15369189413312703,1,100,relu,1,0.1095493612830436,0.001,0.0001,1024,20,100,100,0.6292446292446292,0.5114155251141552,0.23991947795859397,0.6284673586186827,0.008667619979428498,0.031003727369542072,0.0254570701226568,0.031003727369542072,0.3945405180767023,0.1017840012444367,0.04910137155759801,908.8521709442139
0,1,100,tanh,1000,0.10800444542841048,2,100,elu,3,0.19299735421361053,0.0001,0.0001,1024,12,100,100,0.6313236313236313,0.5850234009360374,0.2535510978698239,0.6894189543117664,0.15685758009081557,0.15841791472432531,0.15841791472432531,0.11843716719914804,0.36661252048052667,0.08996680054778441,0.03731674765380907,1334.2915713787079
0,2,150,tanh,1000,0.03736088091026672,3,150,relu,2,0.14552818656270727,0.0002,0.0001,1024,8,100,100,0.6708246708246708,0.6153846153846154,0.330466186059111,0.6939693471723737,0.05788866310428742,0.0478284347759006,0.0478284347759006,0.015382055378061782,0.3865710089924751,0.13021135165830916,0.04339743565876475,1033.2265260219574
