,lr,batch_size,num_timesteps,n_iter,model_params,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0002288113668475521,2048,590,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.8945040362711489,0.9422028353326063,0.37164455864177043,0.8948174329703733,0.16467264248834212,0.13029002663509914,0.09185610200364303,0.13029002663509914,1.1481753593516568,0.26090526789683155,0.030320415064445605,1691.8897919654846
0,0.00025533788451512354,2048,178,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.8974897710936636,0.9437738824528417,0.39560878129835747,0.8921244701490153,0.2423533666913683,0.21480714215251062,0.16219489981785062,0.21480714215251062,1.1661834849848118,0.2636347850748712,0.03283906810514533,1649.0661854743958
0,1.9632702887198374e-05,2048,951,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.8976003538648678,0.9438174978764713,0.3973974413746139,0.89602989063852,0.14820378319260274,0.0892094717668489,0.0892094717668489,0.06133471441254812,1.3109485526346567,0.2682450405576112,0.03780104193737862,1869.7625043392181
0,0.00032827312139428744,4096,714,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.8981532677208891,0.9438927809929942,0.415081675195423,0.9047669129144555,0.18125164623928902,0.1084153005464481,0.1084153005464481,0.10485104074183693,1.0786141209997064,0.23307728502507508,0.02313619468511528,1434.4209263324738
0,6.0444149686946634e-05,4096,495,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 128, 'dropout': 0}",0.8960521950680084,0.9430510117533019,0.38197097763733956,0.8852755580228997,0.17246940419824963,0.14183190292986092,0.09568306010928962,0.14183190292986092,1.2420353330821485,0.28162480976625354,0.029682943724097743,1347.970295906067
0,2.4762069289032602e-05,4096,224,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.8948357845847617,0.9424159854677566,0.37179677664361704,0.8905964396854688,0.1657318398521176,0.14025352668442337,0.08973406193078326,0.14025352668442337,1.4821134525438016,0.3431671310029673,0.05784813738893181,1401.7417612075806
0,0.002627578213927961,4096,135,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 1024, 'dropout': 0}",0.8991485126617274,0.9443766772383508,0.4251484719101018,0.9158267569272727,0.2160501810378238,0.1540273256387491,0.13393989071038248,0.1540273256387491,1.0051024814283762,0.1637025457050711,0.011117837696423319,1619.3906857967377
0,0.0002532447817066925,4096,184,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.8964945261528254,0.9431555933438601,0.39367657566396036,0.9012245905306854,0.18725376463401655,0.15574134359277902,0.10495810564663022,0.15574134359277902,1.1267294790604443,0.2460682487684982,0.02808943053724652,1450.8656072616577
0,0.0002837028228029903,4096,104,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 512, 'dropout': 0}",0.9004755059161783,0.9448664543004166,0.4476712186455061,0.9154799937974438,0.1978306499902357,0.13582331511839707,0.13582331511839707,0.060200256486139914,1.0012391752657215,0.1629031968750348,0.009231392158562215,1510.1855208873749
0,3.5694413775579874e-05,2048,862,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.8980426849496849,0.9439172749391728,0.40912841578154485,0.8942588478160255,0.19783819413100334,0.13035154826958106,0.13035154826958106,0.11975929762257087,1.2016879922097399,0.2618663427574055,0.033842788446376684,1960.8688509464264
0,0.0019486623305791338,4096,388,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 512, 'dropout': 0}",0.9006966714585868,0.9451703504701429,0.4381772036123952,0.9052193799101104,0.211982595882796,0.14220183486238536,0.1278597449908926,0.14220183486238536,1.0278969561549929,0.17364536784083914,0.009640440017452154,1397.986402273178
0,0.0019500405980119,4096,389,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 512, 'dropout': 0}",0.8983744332632976,0.9440895540548762,0.41184870391158884,0.9086558800586639,0.1623997006484943,0.10417122040072857,0.10417122040072857,0.05761073295846897,1.036722078064806,0.1739953993400683,0.010148741471655167,1393.535584449768
0,0.0007973568654139401,4096,350,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 512, 'dropout': 0}",0.898595598805706,0.9440683135102166,0.4219831267055657,0.9109648525768425,0.14966001790763472,0.09282149362477232,0.09282149362477232,0.025858242083456662,1.0047627159102899,0.17229923948928377,0.009041472522908909,1423.5329277515411
0,0.0007413602140560373,4096,354,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 512, 'dropout': 0}",0.9006966714585868,0.9451234417012955,0.4409679488766842,0.912073855397585,0.1479608618598851,0.08621675774134796,0.08621675774134796,0.01675791654335601,0.9884939692478774,0.1639122418845415,0.009139468846790701,1476.6368222236633
0,0.0006963388111158586,4096,291,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 512, 'dropout': 0}",0.898595598805706,0.9438628711355984,0.43447022799558666,0.9128491749061626,0.19132846283605376,0.1237941712204007,0.1237941712204007,0.0762553023576995,0.9780860542762773,0.16378876913354018,0.009970557017719222,1404.1335604190826
0,9.319421845490459e-05,4096,565,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 512, 'dropout': 0}",0.8981532677208891,0.9440019456435824,0.408355063961263,0.8992545095778592,0.22205229943255134,0.19495412844036697,0.13378506375227683,0.19495412844036697,1.1446155968126344,0.25053875232194067,0.02910849194438641,1469.743735551834
0,0.0006091215989343077,4096,119,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 512, 'dropout': 0}",0.900364923144974,0.9450643253460155,0.43156894779810095,0.9159971496650737,0.14646776862853128,0.09717304189435338,0.09717304189435338,0.0005548978987865993,0.9846245798092265,0.16200427312436755,0.00945887900687427,1433.3222270011902
0,1.0232576741184671e-05,4096,461,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.8832245936083158,0.9342138051333168,0.41558898499462366,0.8633402303231603,0.42896005959440114,0.37202821347538717,0.33174499089253184,0.37202821347538717,2.674115216717612,1.7154594355231754,0.3078187433342588,1943.4081633090973
0,0.00010796812697056951,2048,269,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 256, 'dropout': 0}",0.8982638504920933,0.9442153771525588,0.3996422014229103,0.8959578036796308,0.155228240434784,0.09624395777843542,0.0844408014571949,0.09624395777843542,1.1737409706007946,0.25426688606360626,0.0292497661797601,1939.2752704620361
0,0.0009858118250802624,4096,693,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 512, 'dropout': 0}",0.9035718235098972,0.9465227523610941,0.4690550183509983,0.9131439738735081,0.1684235892780085,0.10157194899817845,0.10157194899817845,0.020777843543454688,0.9869134575355643,0.16588958347097305,0.009120127738110297,1609.569320678711
