,generator_n_layers_hidden,generator_n_units_hidden,generator_nonlin,n_iter,generator_dropout,discriminator_n_layers_hidden,discriminator_n_units_hidden,discriminator_nonlin,discriminator_n_iter,discriminator_dropout,lr,weight_decay,batch_size,encoder_max_clusters,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,3,150,tanh,1000,0.0875174422525385,4,150,leaky_relu,5,0.014207211639577388,0.001,0.001,256,10,100,100,0.665,0.4369747899159664,0.19857880041552867,0.6751190476190476,0.030952380952380953,0.027777777777777735,0.027777777777777735,0.019230769230769218,3.0129738621714592,2.186798790801691,0.022891867532321086,269.6111295223236
0,3,150,tanh,1000,0.0875174422525385,4,150,leaky_relu,5,0.014207211639577388,0.001,0.001,256,10,100,100,0.735,0.5137614678899083,0.33740808108574033,0.7238095238095238,0.14999999999999997,0.19444444444444448,0.19444444444444448,0.05982905982905984,2.988924744759482,2.0985674976188693,0.021831793796554422,293.9728398323059
0,4,50,relu,1000,0.08293238799810472,2,150,tanh,4,0.1233867993749514,0.0001,0.001,512,14,100,100,0.635,0.35398230088495575,0.10136256856046555,0.5733333333333334,0.12142857142857141,0.1388888888888889,0.1388888888888889,0.09401709401709404,3.224314327202341,2.3807699672590816,0.047788147106786916,256.03516483306885
0,4,50,relu,1000,0.08293238799810472,2,150,tanh,4,0.1233867993749514,0.0001,0.001,512,14,100,100,0.575,0.23423423423423423,-0.05757579805306269,0.4904761904761905,0.20714285714285716,0.23290598290598288,0.19444444444444442,0.23290598290598288,3.2978860025936076,2.5696725105802742,0.04137267527587696,257.30247354507446
0,1,50,relu,1000,0.19767476761184524,1,50,leaky_relu,2,0.03179391672910394,0.0002,0.001,256,17,100,100,0.65,0.2391304347826087,0.041666666666666664,0.5615476190476191,0.009523809523809518,0.041666666666666685,0.041666666666666685,0.01495726495726496,3.2360039395959785,2.4555480675389045,0.02739673433155332,226.817542552948
0,1,50,relu,1000,0.19767476761184524,1,50,leaky_relu,2,0.03179391672910394,0.0002,0.001,256,17,100,100,0.63,0.1956521739130435,-0.017857142857142856,0.49714285714285716,0.08095238095238097,0.09722222222222224,0.09722222222222224,0.07799145299145299,3.2441068795027346,2.502679501367428,0.028991516461635225,211.14907789230347
0,1,150,leaky_relu,1000,0.007837558450864136,2,50,tanh,1,0.13849442387400399,0.0001,0.001,256,14,100,100,0.65,0.20454545454545456,0.018866805135549083,0.5228571428571429,0.0380952380952381,0.07905982905982906,0.04166666666666666,0.07905982905982906,3.299705888406946,2.5377495891860953,0.035932956100001245,190.2237470149994
0,1,150,leaky_relu,1000,0.007837558450864136,2,50,tanh,1,0.13849442387400399,0.0001,0.001,256,14,100,100,0.56,0.15384615384615385,-0.13696356726888637,0.3628571428571428,0.26666666666666666,0.2713675213675214,0.2222222222222222,0.2713675213675214,3.2861863855425653,2.562788178944206,0.034842790355037234,194.20595812797546
0,1,150,relu,1000,0.16578800584347264,1,150,relu,3,0.11840838625436781,0.001,0.001,256,17,100,100,0.685,0.37623762376237624,0.18108174244730874,0.695,0.016666666666666663,0.04166666666666663,0.04166666666666663,0.012820512820512803,2.995549476896479,2.1247173754377933,0.020579134522867637,237.94595551490784
0,1,150,relu,1000,0.16578800584347264,1,150,relu,3,0.11840838625436781,0.001,0.001,256,17,100,100,0.675,0.3010752688172043,0.12051996693184928,0.6628571428571428,0.045238095238095244,0.10790598290598291,0.02777777777777779,0.10790598290598291,3.027021782514402,2.1519486902853275,0.019655795330828063,233.29790687561035
0,2,150,leaky_relu,1000,0.10026487638534046,4,100,leaky_relu,4,0.05801552144208882,0.0001,0.001,256,14,100,100,0.71,0.48214285714285715,0.2835715613612028,0.7348809523809523,0.03809523809523807,0.125,0.125,0.05341880341880342,3.0034177148896304,2.1578781449281013,0.021656824220849913,281.5055115222931
