,lr,batch_size,num_timesteps,n_iter,model_params,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0002288113668475521,256,590,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.68,0.28888888888888886,0.12222646627042817,0.6151190476190476,0.0021450021450021284,0.09714285714285711,0.09714285714285711,0.03296703296703296,2.8420907916854654,1.901129394284672,0.02699292840081524,558.5301029682159
0,0.00025533788451512354,256,178,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 128, 'dropout': 0}",0.725,0.35294117647058826,0.24743582965269675,0.6914285714285715,0.1018876018876019,0.18857142857142856,0.18857142857142856,0.04709576138147567,2.8698544616872503,1.9415603414300773,0.025118456600517813,537.3735814094543
0,1.9632702887198374e-05,256,951,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.645,0.14457831325301204,-0.03078097065627696,0.5226785714285714,0.053410553410553424,0.09576138147566719,0.03428571428571428,0.09576138147566719,3.977042800955732,3.1957891939232272,0.4646408562761746,662.6512162685394
0,0.00032827312139428744,512,714,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 256, 'dropout': 0}",0.72,0.42857142857142855,0.26700062630493804,0.7083333333333334,0.06306306306306309,0.06436420722135007,0.017142857142857126,0.06436420722135007,2.4958597473556092,0.3623270018238772,0.023486774197433835,379.4547290802002
0,6.0444149686946634e-05,512,495,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 128, 'dropout': 0}",0.66,0.24444444444444444,0.061113233135214086,0.5277380952380952,0.06649506649506648,0.08320251177394035,0.04000000000000001,0.08320251177394035,3.9752855710141723,3.1355026952605267,0.3232329023465619,367.6571671962738
0,2.4762069289032602e-05,512,224,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.685,0.08695652173913043,0.01578969237952532,0.5472619047619048,0.007078507078507074,0.08571428571428572,0.08571428571428572,0.028257456828885398,3.692865338011749,2.7169953206155255,0.2950995390525799,359.31228375434875
0,0.002627578213927961,512,135,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 1024, 'dropout': 0}",0.695,0.32967032967032966,0.17184662575064757,0.6502380952380953,0.032818532818532836,0.04395604395604395,0.017142857142857126,0.04395604395604395,2.8909530763911246,1.8810251838525585,0.029149737218631788,380.2545428276062
0,0.0002532447817066925,512,184,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 256, 'dropout': 0}",0.71,0.40816326530612246,0.23918806106484033,0.6983333333333334,0.12741312741312744,0.11616954474097331,0.11428571428571432,0.11616954474097331,2.549903664607451,0.5913052365374581,0.0325721227769753,353.3876175880432
0,0.0002837028228029903,512,104,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 512, 'dropout': 0}",0.675,0.2857142857142857,0.11154956408375369,0.5461904761904761,0.05426855426855429,0.05337519623233908,0.03999999999999998,0.05337519623233908,3.2842265173246257,2.101501932062414,0.2887481526462379,374.12676548957825
0,3.5694413775579874e-05,256,862,5000,"{'n_layers_hidden': 6, 'n_units_hidden': 512, 'dropout': 0}",0.67,0.35294117647058826,0.14465415869048878,0.6529761904761905,0.00986700986700989,0.03428571428571431,0.03428571428571431,0.012558869701726871,2.95291403874506,2.0619008083608703,0.06750806743332127,559.8384873867035
0,0.0020175193595779613,512,700,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 256, 'dropout': 0}",0.67,0.34,0.13638618139749525,0.6483333333333334,0.06864006864006866,0.06285714285714289,0.06285714285714289,0.06122448979591838,2.2857426285997984,0.2659531211629603,0.02396071813613121,369.01271629333496
0,0.0006822062187769952,256,350,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 128, 'dropout': 0}",0.7,0.3877551020408163,0.21137549582474263,0.6786904761904763,0.08451308451308454,0.1428571428571429,0.1428571428571429,0.04238618524332809,2.457049930792058,0.5796797085356131,0.022716807019860674,526.9283802509308
0,9.829391575072142e-05,256,756,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 256, 'dropout': 0}",0.67,0.26666666666666666,0.09166984970282113,0.5589285714285714,0.08365508365508367,0.11616954474097331,0.0,0.11616954474097331,3.8117708354511644,2.9181332846951955,0.6010721756676491,701.1901094913483
