,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
0,45, Private,42929, 11th,6.672464112936365, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
1,23, Private,112804, HS-grad,9.025300797709109, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
2,29, Private,340423, Bachelors,3.5094552750069616, Married-civ-spouse, Prof-specialty, Husband, White, Male,20186,1885,11, United-States, <=50K
3,30, Private,128576, HS-grad,4.4131247230898225, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
4,26, Private,273387, 11th,9.00242824579904, Married-spouse-absent, ?, Own-child, Black, Male,0,0,32, United-States, <=50K
5,31, Private,39507, 7th-8th,7.617688820548831, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
6,45, Self-emp-not-inc,103920, Bachelors,8.99229968596286, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,58, United-States, >50K
7,21, Private,211264, HS-grad,8.993410766823096, Never-married, ?, Unmarried, White, Male,0,0,40, United-States, <=50K
8,19, Private,55466, HS-grad,8.994782606631054, Never-married, ?, Not-in-family, White, Female,0,0,28, United-States, <=50K
9,32, Private,206091, Doctorate,9.977991834402323, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
10,19, Private,200648, HS-grad,8.977159906695235, Divorced, Handlers-cleaners, Husband, White, Male,0,0,58, Trinadad&Tobago, <=50K
11,61, Private,105629, Bachelors,9.99737663065995, Never-married, Craft-repair, Own-child, White, Male,4558,0,7, United-States, <=50K
12,46, Federal-gov,118329, Some-college,4.241277450575843, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
13,51, Private,149826, Some-college,9.986108742430483, Never-married, ?, Unmarried, White, Female,5501,0,25, United-States, <=50K
14,34, Private,92327, HS-grad,15.358564138760126, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
15,20, Private,181592, 7th-8th,9.017371293856986, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
16,57, Private,154386, Bachelors,13.007015140994534, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,58, United-States, <=50K
17,20, Private,271685, HS-grad,8.992668625453135, Married-civ-spouse, ?, Not-in-family, White, Male,0,0,36, United-States, <=50K
18,31, Private,177807, Doctorate,10.96140585458051, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,36, United-States, >50K
19,56, Local-gov,225054, Bachelors,3.9674157873732265, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20,58, Private,132680, Some-college,6.390774600564768, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
21,41, Private,196798, Some-college,9.035738620880881, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
22,25, Private,196284, HS-grad,8.966853337368265, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
23,31, Local-gov,178340, Masters,9.97252022936225, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,30, United-States, >50K
24,47, Private,170297, Some-college,12.052240190345165, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25,50, Self-emp-not-inc,169121, Some-college,12.993918963723663, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,58, United-States, <=50K
26,22, Private,197088, HS-grad,6.129830825256442, Married-civ-spouse, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
27,35, Private,252464, HS-grad,9.002053506675228, Never-married, Exec-managerial, Unmarried, White, Female,6372,0,51, United-States, <=50K
28,35, Local-gov,244829, HS-grad,12.01206044499472, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
29,30, Private,118822, Some-college,10.03171974048011, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
30,20, Private,84549, HS-grad,8.992944427545241, Never-married, Other-service, Husband, White, Female,0,0,9, United-States, <=50K
31,28, Local-gov,27523, HS-grad,9.014797031381859, Never-married, ?, Unmarried, White, Male,0,0,40, United-States, <=50K
32,61, Private,147285, Bachelors,13.011932655992993, Separated, ?, Unmarried, White, Male,0,0,40, United-States, <=50K
