,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
0,19, Private,135542, HS-grad,9, Never-married, ?, Not-in-family, White, Female,0,0,24, Trinadad&Tobago, <=50K
1,64, Federal-gov,269069, Some-college,10, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, >50K
2,34, Self-emp-not-inc,116972, HS-grad,9, Separated, Exec-managerial, Other-relative, White, Female,0,0,49, France, >50K
3,24, Private,119754, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female,2,0,39, United-States, <=50K
4,24, Private,51870, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,39, United-States, <=50K
5,43, Private,165915, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,15, Trinadad&Tobago, <=50K
6,38, Private,133908, Assoc-voc,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,1881,39, Trinadad&Tobago, <=50K
7,19, Self-emp-not-inc,192935, Doctorate,8, Never-married, Tech-support, Own-child, White, Male,0,0,40, Italy, <=50K
8,51, Private,40500, Doctorate,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,39, Trinadad&Tobago, >50K
9,39, Private,203110, 10th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,34, United-States, <=50K
10,18, Private,200222, Doctorate,8, Never-married, Other-service, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
11,58, Private,271428, Doctorate,9, Widowed, Protective-serv, Unmarried, White, Female,1,0,35, United-States, <=50K
12,50, Federal-gov,118909, Assoc-voc,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
13,44, Private,122806, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,39, Trinadad&Tobago, >50K
14,50, Private,42361, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,4,0,58, United-States, >50K
15,52, Private,98454, Masters,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
16,51, Local-gov,181944, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,1,0,45, Trinadad&Tobago, <=50K
17,44, Local-gov,207202, HS-grad,15, Never-married, Prof-specialty, Not-in-family, White, Female,3,0,39, Trinadad&Tobago, <=50K
18,30, Local-gov,395449, Some-college,9, Never-married, Armed-Forces, Not-in-family, Black, Male,0,0,40, United-States, >50K
19,49, Self-emp-not-inc,254709, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Own-child, White, Male,6,0,39, Trinadad&Tobago, <=50K
20,62, Private,197119, Masters,14, Never-married, Other-service, Not-in-family, White, Female,0,0,8, El-Salvador, <=50K
21,23, Private,115388, Some-college,9, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,1,0,24, Trinadad&Tobago, <=50K
22,38, Private,95817, Assoc-voc,13, Married-civ-spouse, Protective-serv, Husband, White, Male,3,0,40, Trinadad&Tobago, <=50K
23,39, Private,108879, Assoc-voc,12, Divorced, Exec-managerial, Unmarried, White, Female,0,0,49, Trinadad&Tobago, <=50K
24,46, Private,42171, Prof-school,10, Divorced, Sales, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
25,39, Private,155513, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
26,29, Private,201402, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, White, Female,8,0,40, United-States, <=50K
27,34, Private,89144, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Female,0,0,35, Trinadad&Tobago, <=50K
28,44, Private,557375, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29,45, ?,125657, 11th,9, Married-civ-spouse, ?, Unmarried, White, Male,0,0,39, Trinadad&Tobago, <=50K
30,24, Private,116007, HS-grad,9, Divorced, Priv-house-serv, Unmarried, White, Female,1,0,40, Trinadad&Tobago, <=50K
31,18, Private,216277, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,20, Trinadad&Tobago, <=50K
32,39, Self-emp-inc,248579, Prof-school,10, Married-civ-spouse, Sales, Husband, White, Male,1,0,36, United-States, <=50K
33,67, Self-emp-not-inc,161191, 7th-8th,4, Never-married, Craft-repair, Own-child, Other, Male,0,0,30, Cambodia, <=50K
34,19, Private,109499, Masters,14, Never-married, Tech-support, Not-in-family, White, Male,2,0,39, United-States, <=50K
35,73, Local-gov,126529, Assoc-voc,9, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,39, Trinadad&Tobago, <=50K
36,39, Private,189987, Doctorate,9, Divorced, Other-service, Not-in-family, White, Female,4,0,39, Trinadad&Tobago, <=50K
37,46, Self-emp-inc,89926, HS-grad,8, Married-spouse-absent, Armed-Forces, Not-in-family, Asian-Pac-Islander, Male,0,0,39, Trinadad&Tobago, <=50K
38,38, Self-emp-inc,344415, HS-grad,8, Never-married, Armed-Forces, Own-child, White, Male,0,0,40, United-States, <=50K
39,38, Private,54831, Some-college,12, Separated, Exec-managerial, Not-in-family, White, Male,0,0,49, United-States, <=50K
40,55, Private,196900, Doctorate,3, Never-married, Exec-managerial, Other-relative, White, Female,0,0,57, Trinadad&Tobago, <=50K
41,51, Private,354305, Doctorate,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,20, Trinadad&Tobago, <=50K
42,30, Self-emp-not-inc,276414, 9th,11, Never-married, Machine-op-inspct, Own-child, Black, Male,5,0,39, Trinadad&Tobago, <=50K
43,37, Private,90826, Some-college,9, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,4,0,48, United-States, <=50K
44,56, Private,142621, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,44, Trinadad&Tobago, <=50K
45,38, Private,191582, 11th,7, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,31, Trinadad&Tobago, <=50K
46,50, Self-emp-not-inc,158773, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,2,0,38, United-States, <=50K
47,18, Self-emp-not-inc,92647, Doctorate,9, Never-married, Exec-managerial, Own-child, White, Male,6,0,20, Trinadad&Tobago, <=50K
48,38, Private,123670, Assoc-voc,13, Divorced, Protective-serv, Unmarried, White, Female,0,0,55, Trinadad&Tobago, <=50K
49,38, Private,165945, Doctorate,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,35, United-States, <=50K
50,58, Private,119475, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,57, Ecuador, <=50K
51,50, Private,44826, Bachelors,13, Divorced, Machine-op-inspct, Not-in-family, White, Female,1,1862,35, United-States, <=50K
52,36, Private,237163, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,2765,0,49, United-States, <=50K
53,29, Private,154005, Assoc-acdm,13, Married-civ-spouse, Craft-repair, Wife, White, Female,7,0,50, United-States, >50K
54,40, Private,169178, Prof-school,10, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
55,19, Private,123868, Prof-school,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,58, United-States, <=50K
56,44, Private,167109, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
57,29, Self-emp-not-inc,187887, Assoc-acdm,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
58,25, ?,94482, 7th-8th,14, Never-married, ?, Unmarried, White, Female,0,0,30, Trinadad&Tobago, <=50K
59,18, ?,134121, 10th,6, Never-married, ?, Not-in-family, White, Female,1,0,39, Trinadad&Tobago, <=50K
60,45, Private,159529, HS-grad,9, Widowed, Armed-Forces, Own-child, White, Female,7,0,44, United-States, <=50K
61,23, Private,37631, HS-grad,8, Married-civ-spouse, ?, Husband, White, Male,1,0,40, United-States, <=50K
62,37, Private,102383, Bachelors,13, Divorced, Armed-Forces, Not-in-family, White, Male,0,0,49, Trinadad&Tobago, >50K
63,29, Local-gov,161238, 5th-6th,6, Never-married, Prof-specialty, Husband, White, Male,0,0,13, United-States, <=50K
64,44, Private,174517, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
65,52, Self-emp-not-inc,220602, Some-college,10, Separated, ?, Not-in-family, White, Female,0,0,39, United-States, <=50K
