,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
0,37, Local-gov,233221, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Male,1,0,66, United-States, <=50K
1,27, Private,243352, Prof-school,9, Divorced, Prof-specialty, Not-in-family, White, Male,2,0,46, United-States, <=50K
2,20, Private,101583, Doctorate,8, Never-married, Handlers-cleaners, Own-child, White, Male,3,0,39, United-States, <=50K
3,26, ?,112959, Doctorate,9, Married-civ-spouse, ?, Husband, White, Male,0,0,39, United-States, <=50K
4,27, Local-gov,43615, Assoc-acdm,11, Separated, Prof-specialty, Not-in-family, White, Male,4,0,39, United-States, <=50K
5,49, Self-emp-not-inc,283494, Doctorate,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,46, United-States, <=50K
6,46, Self-emp-inc,118549, Bachelors,13, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
7,46, Self-emp-inc,350199, Prof-school,9, Divorced, Protective-serv, Own-child, White, Male,0,0,39, United-States, <=50K
8,42, Private,194828, Some-college,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2,0,40, Trinadad&Tobago, <=50K
9,47, Local-gov,187034, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,3981,0,40, United-States, <=50K
10,52, Private,108295, Some-college,9, Divorced, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
11,53, State-gov,370138, Prof-school,9, Divorced, Priv-house-serv, Own-child, White, Female,5,0,5, United-States, <=50K
12,24, Private,38195, Bachelors,13, Never-married, Sales, Own-child, White, Female,1,0,39, Trinadad&Tobago, <=50K
13,42, Private,236955, Masters,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,59, United-States, >50K
14,25, Private,151904, 10th,6, Never-married, Farming-fishing, Not-in-family, White, Male,1,0,40, United-States, <=50K
15,37, Private,147972, HS-grad,8, Widowed, Adm-clerical, Unmarried, White, Female,4,0,22, United-States, <=50K
16,39, Private,280850, 10th,6, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,39, Trinadad&Tobago, <=50K
17,37, Self-emp-not-inc,236098, Masters,13, Divorced, Craft-repair, Unmarried, White, Male,7,0,54, United-States, <=50K
18,43, Private,90375, 7th-8th,3, Separated, Protective-serv, Unmarried, Black, Female,7459,0,20, United-States, >50K
19,33, Private,193453, Prof-school,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,6,0,40, United-States, <=50K
20,37, Federal-gov,82670, Bachelors,12, Divorced, Prof-specialty, Unmarried, White, Male,0,0,47, Trinadad&Tobago, <=50K
21,19, Local-gov,186256, Doctorate,9, Never-married, Protective-serv, Own-child, White, Male,2469,0,48, Trinadad&Tobago, <=50K
22,42, Local-gov,286213, Prof-school,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
23,43, ?,36546, Some-college,9, Married-civ-spouse, ?, Husband, White, Male,0,0,39, United-States, <=50K
24,27, Federal-gov,101445, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,1798,59, United-States, <=50K
25,59, Private,362192, HS-grad,6, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
26,51, Private,95978, Doctorate,8, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
27,41, Self-emp-inc,78145, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,22, United-States, <=50K
28,31, State-gov,595959, Some-college,9, Never-married, Handlers-cleaners, Own-child, White, Male,9,0,34, United-States, <=50K
29,59, Private,296955, HS-grad,6, Divorced, Handlers-cleaners, Unmarried, White, Male,1,0,39, Trinadad&Tobago, <=50K
30,67, Private,279724, Bachelors,12, Divorced, Prof-specialty, Unmarried, White, Male,0,1746,35, Trinadad&Tobago, <=50K
31,24, Private,229783, Doctorate,8, Never-married, Sales, Own-child, Black, Female,0,0,9, Trinadad&Tobago, <=50K
32,38, Private,174223, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,4,0,45, Trinadad&Tobago, >50K
33,46, Self-emp-inc,249628, Prof-school,9, Married-civ-spouse, Tech-support, Husband, White, Male,1,0,79, United-States, >50K
34,38, Self-emp-inc,290542, Bachelors,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
35,20, Private,198734, 7th-8th,2, Never-married, Sales, Other-relative, White, Female,0,0,40, England, <=50K
36,26, Private,190854, Assoc-acdm,11, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,35, United-States, <=50K
37,26, Private,32636, HS-grad,8, Divorced, Machine-op-inspct, Unmarried, White, Female,4,0,40, Trinadad&Tobago, <=50K
38,57, Self-emp-not-inc,160267, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,1,0,36, United-States, <=50K
39,36, Private,107150, Bachelors,12, Married-civ-spouse, Priv-house-serv, Wife, White, Female,7507,0,39, England, >50K
40,31, Private,41910, Some-college,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,48, France, <=50K
41,41, Private,241853, Doctorate,8, Divorced, Adm-clerical, Unmarried, White, Female,3,0,22, Trinadad&Tobago, <=50K
42,33, Private,188612, HS-grad,8, Divorced, Other-service, Other-relative, White, Female,0,0,30, England, <=50K
43,36, Private,113237, Bachelors,12, Divorced, Protective-serv, Unmarried, White, Female,0,0,39, United-States, <=50K
44,47, State-gov,192382, Prof-school,9, Divorced, ?, Not-in-family, White, Female,9,0,39, United-States, >50K
45,17, Local-gov,176914, 11th,7, Never-married, Protective-serv, Own-child, White, Male,7,0,39, United-States, <=50K
46,41, Private,189994, HS-grad,9, Never-married, Protective-serv, Own-child, Black, Male,4,0,39, United-States, <=50K
47,46, Private,116976, Prof-school,9, Never-married, Prof-specialty, Unmarried, White, Female,4,0,29, United-States, <=50K
48,26, Private,150191, Some-college,9, Never-married, Sales, Unmarried, White, Male,1,0,40, United-States, <=50K
49,42, Private,46176, Bachelors,12, Married-civ-spouse, Sales, Husband, Black, Male,2,1831,40, United-States, >50K
50,26, Private,291099, Assoc-voc,13, Married-civ-spouse, Craft-repair, Husband, White, Male,3,0,39, Trinadad&Tobago, <=50K
51,58, Self-emp-inc,151637, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,5,0,59, United-States, <=50K
52,36, Private,448456, HS-grad,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,59, Trinadad&Tobago, >50K
53,27, Self-emp-not-inc,40426, Masters,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7,0,47, Trinadad&Tobago, <=50K
54,58, Local-gov,259663, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,59, United-States, >50K
55,46, Federal-gov,244753, Masters,14, Married-civ-spouse, Armed-Forces, Husband, White, Male,9,0,39, United-States, >50K
56,27, Private,163538, HS-grad,9, Divorced, Other-service, Unmarried, White, Male,1,0,39, Trinadad&Tobago, <=50K
57,53, Private,119253, Some-college,9, Separated, Sales, Unmarried, White, Female,2,0,30, United-States, <=50K
58,31, Local-gov,147195, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Female,3,0,36, Trinadad&Tobago, <=50K
59,43, State-gov,203807, Prof-school,9, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,39, United-States, <=50K
60,21, Private,82267, Doctorate,8, Never-married, Protective-serv, Own-child, White, Male,0,0,12, United-States, <=50K
61,42, Private,113587, Assoc-voc,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4,1813,39, Trinadad&Tobago, >50K
62,65, ?,246105, Doctorate,8, Married-civ-spouse, ?, Husband, White, Male,0,0,35, United-States, <=50K
63,27, Local-gov,155159, Bachelors,12, Married-civ-spouse, Priv-house-serv, Husband, White, Male,2,0,54, United-States, >50K
64,37, Private,101911, Prof-school,9, Married-civ-spouse, Other-service, Wife, Black, Female,16,0,5, United-States, >50K
65,41, Private,43562, Assoc-voc,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,14896,0,46, ?, >50K
66,27, Private,35075, Bachelors,12, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,39, United-States, <=50K
67,36, Private,106205, Bachelors,12, Never-married, Armed-Forces, Not-in-family, White, Male,1,0,54, United-States, <=50K
68,33, Private,180560, Masters,13, Never-married, Prof-specialty, Own-child, White, Male,5,0,86, United-States, <=50K
69,36, Private,348279, Doctorate,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4,0,39, United-States, <=50K
70,25, Private,191869, HS-grad,8, Never-married, Machine-op-inspct, Own-child, Black, Male,5,0,35, Trinadad&Tobago, <=50K
71,36, Private,35618, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3,0,48, United-States, <=50K
72,46, Private,42275, Bachelors,12, Divorced, Tech-support, Not-in-family, White, Male,1,0,59, United-States, >50K
73,59, Private,106282, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,2,0,46, Trinadad&Tobago, >50K
74,28, Private,304261, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,3,0,71, United-States, <=50K
75,21, Local-gov,242518, HS-grad,8, Divorced, Protective-serv, Not-in-family, White, Female,0,0,35, United-States, <=50K
76,20, Private,294383, Assoc-acdm,11, Never-married, ?, Not-in-family, White, Female,1,0,30, United-States, <=50K
77,41, Private,296326, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
78,32, Private,123798, Assoc-voc,8, Divorced, Armed-Forces, Unmarried, Black, Female,0,0,36, United-States, <=50K
79,20, Private,178809, Prof-school,10, Never-married, Adm-clerical, Other-relative, White, Female,0,0,10, Trinadad&Tobago, <=50K
80,21, Private,178835, Some-college,9, Never-married, Tech-support, Other-relative, White, Male,0,0,39, United-States, <=50K
81,26, Private,94425, Doctorate,8, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,34, Trinadad&Tobago, <=50K
82,37, Local-gov,131214, Doctorate,8, Never-married, Craft-repair, Own-child, White, Male,0,0,39, United-States, <=50K
83,36, Private,198298, Bachelors,13, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,23, Trinadad&Tobago, <=50K
84,59, Self-emp-inc,131785, Bachelors,12, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, <=50K
85,25, Private,270812, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
86,36, Private,41726, Doctorate,8, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,0,0,47, United-States, <=50K
87,25, Private,233498, Prof-school,10, Never-married, Prof-specialty, Unmarried, White, Female,5,0,40, United-States, <=50K
88,28, Private,178568, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,14924,0,35, Trinadad&Tobago, >50K
89,31, Federal-gov,370769, Masters,14, Separated, Adm-clerical, Husband, White, Male,6,0,60, United-States, <=50K
90,64, Self-emp-inc,141440, Assoc-acdm,5, Widowed, Protective-serv, Unmarried, White, Male,2598,0,40, Trinadad&Tobago, <=50K
91,37, Private,150690, Doctorate,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,23, United-States, <=50K
92,37, Self-emp-not-inc,90140, 10th,5, Married-civ-spouse, Tech-support, Husband, White, Male,1,1764,39, Trinadad&Tobago, >50K
93,26, Private,186506, Doctorate,8, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,4,0,48, Trinadad&Tobago, <=50K
