,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
0,46, Federal-gov,310343, HS-grad,8.993786608816205, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
1,33, Local-gov,365633, Some-college,9.998549463958659, Separated, Other-service, Unmarried, White, Female,0,0,40, Honduras, <=50K
2,22, Private,198422, Masters,8.002292482918433, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
3,29, ?,287780, 11th,13.993171543238015, Divorced, ?, Not-in-family, White, Male,0,1639,9, United-States, <=50K
4,28, ?,164663, HS-grad,8.99613869033779, Never-married, ?, Other-relative, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
5,47, Private,154189, 5th-6th,3.2708934326140637, Divorced, ?, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
6,41, Private,251040, Masters,14.025084506631094, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, ?, >50K
7,36, Private,163576, HS-grad,8.996616055493249, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
8,29, Local-gov,207087, Bachelors,12.993827929048042, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,18, United-States, <=50K
9,25, Local-gov,123086, HS-grad,8.997101925432672, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
10,28, Private,378697, Some-college,9.997318141340399, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
11,39, Private,255077, HS-grad,8.994104532530665, Never-married, Craft-repair, Not-in-family, White, Male,0,0,34, United-States, <=50K
12,43, Private,219735, HS-grad,8.993611046918186, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, United-States, <=50K
13,40, Private,354170, 11th,6.997695334122003, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Mexico, <=50K
14,27, Private,89734, HS-grad,8.994663806493472, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Vietnam, <=50K
15,19, Private,260732, HS-grad,8.997414438117717, Never-married, Sales, Own-child, White, Female,0,0,35, Mexico, <=50K
16,55, Self-emp-not-inc,113475, Some-college,9.999817182491945, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
17,56, Private,143731, HS-grad,8.995277566488218, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
18,19, Private,332830, 10th,6.01641824376786, Never-married, Other-service, Own-child, White, Male,0,0,40, Mexico, <=50K
19,46, Federal-gov,85883, Some-college,9.999235253081292, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,44, United-States, <=50K
20,26, Private,176094, 12th,8.007839203822611, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
21,44, Private,101198, 11th,7.020343925114926, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Iran, <=50K
22,30, Self-emp-not-inc,21433, HS-grad,8.99497734930372, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
23,30, Self-emp-not-inc,226033, Some-college,9.999356266481895, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24,38, Self-emp-not-inc,372408, HS-grad,8.995920441655192, Married-civ-spouse, Craft-repair, Husband, White, Male,4627,0,47, United-States, >50K
25,19, ?,147416, Some-college,10.001686694398222, Never-married, ?, Not-in-family, White, Female,0,0,13, United-States, <=50K
26,24, Private,158945, Assoc-acdm,13.051174416029854, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
27,25, Private,182207, Bachelors,12.994456296795667, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28,48, Local-gov,236537, HS-grad,8.99536077528519, Separated, Farming-fishing, Own-child, White, Male,0,0,31, United-States, <=50K
29,41, Self-emp-inc,198489, Some-college,9.985485275985539, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,58, United-States, <=50K
30,35, Private,209733, HS-grad,8.997052968242413, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1928,42, United-States, >50K
31,80, Private,165922, HS-grad,8.993325412323934, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32,61, Private,132101, 10th,5.999020821550595, Widowed, Transport-moving, Not-in-family, White, Female,0,0,20, United-States, <=50K
33,45, Private,285791, HS-grad,8.998197001461063, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
34,20, Private,260554, Some-college,9.999622119874536, Never-married, Protective-serv, Not-in-family, White, Male,0,0,30, United-States, <=50K
35,74, Self-emp-not-inc,132878, HS-grad,8.994264590965525, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36,26, Private,150974, Masters,14.006459460288909, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19, United-States, <=50K
37,49, Private,174271, Bachelors,12.994279176259527, Divorced, Sales, Not-in-family, White, Female,0,0,34, United-States, <=50K
38,65, Local-gov,194574, Some-college,9.999304388645562, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
39,30, Self-emp-not-inc,393763, Assoc-acdm,11.604942135865166, Never-married, Adm-clerical, Wife, White, Female,0,0,21, United-States, <=50K
40,44, Self-emp-inc,166456, Doctorate,15.805863781655736, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
41,19, Private,57014, HS-grad,8.997905642272059, Never-married, Other-service, Own-child, White, Male,0,0,40, Mexico, <=50K
42,39, Local-gov,174229, Some-college,9.99864675469708, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,15, United-States, <=50K
43,37, Private,140874, Masters,13.992770634199827, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
44,17, Local-gov,32639, Some-college,9.984456706796722, Never-married, Other-service, Own-child, White, Female,0,1635,40, United-States, <=50K
45,41, Self-emp-not-inc,257010, Bachelors,12.994901870201558, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
46,43, Private,57023, Some-college,9.999514776771536, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
47,39, Self-emp-not-inc,349955, Assoc-voc,11.951619617229424, Divorced, Other-service, Unmarried, White, Female,0,0,15, United-States, <=50K
48,57, Private,187330, HS-grad,8.995411847239373, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,46, United-States, <=50K
49,41, Private,248286, Some-college,9.997293905226817, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1984,50, United-States, >50K
50,50, State-gov,170715, HS-grad,8.994783430317769, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51,35, Private,198851, Assoc-acdm,11.293640191870404, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,52, United-States, <=50K
52,77, Private,204762, Bachelors,12.997665464111336, Widowed, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
53,37, Private,188686, HS-grad,8.993821107310568, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Poland, <=50K
54,29, Private,256499, Some-college,9.998495472820768, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
55,38, Private,166847, HS-grad,8.99525430768928, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
56,54, Private,147076, 11th,6.986764594015928, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
57,30, Private,369463, Bachelors,12.996738302278242, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, ?, <=50K
58,42, ?,52720, Some-college,10.000384762904508, Married-civ-spouse, ?, Wife, White, Female,0,1894,40, United-States, >50K
59,34, Local-gov,112020, 12th,8.007027228735684, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
60,52, Private,200776, HS-grad,8.996460990000692, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
61,62, Private,90070, HS-grad,8.996520904407257, Never-married, Craft-repair, Own-child, White, Male,0,0,55, United-States, <=50K
62,46, Self-emp-inc,120457, Bachelors,9.998464982587388, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,44, United-States, <=50K
63,48, Self-emp-inc,87887, Some-college,9.998951428732441, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
64,33, Private,104960, Some-college,9.99964999237998, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
